,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,Unnamed: 0,URL,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
279,March-2-2023,441 E Walnut St,Hinsdale,890000.0,4.0,3.0,Hinsdale,1995.0,,,https://www.redfin.com/IL/Hinsdale/441-E-Walnut-St-60521/home/18032450,41.8067875,-87.918024,,,"$890,000",1995,$nan,blue,91,441 E Walnut St Hinsdale
1703,March-31-2023,1667 Pebble Beach Way,Vernon Hills,890000.0,4.0,4.5,Pebble Beach,2002.0,,185.0,https://www.redfin.com/IL/Vernon-Hills/1667-Pebble-Beach-Way-60061/home/17674551,42.2555813,-87.9695814,,,"$890,000",2002,$185,blue,92,1667 Pebble Beach Way Vernon Hills
615,March-16-2023,2 Hunter Ct,Burr Ridge,885000.0,6.0,4.5,Devon,1988.0,,201.0,https://www.redfin.com/IL/Burr-Ridge/2-Hunter-Ct-60527/home/17995772,41.729862,-87.9290565,,,"$885,000",1988,$201,blue,93,2 Hunter Ct Burr Ridge
120,March-20-2023,141 S Cottage Hill Ave,Elmhurst,880000.0,3.0,3.5,Elmhurst,1997.0,,306.0,https://www.redfin.com/IL/Elmhurst/141-S-Cottage-Hill-Ave-60126/home/18112754,41.8979954,-87.9420953,,,"$880,000",1997,$306,blue,94,141 S Cottage Hill Ave Elmhurst
2663,March-17-2023,11542 Century Cir,Plainfield,875000.0,5.0,6.0,Reserve at Century Trace,2013.0,,206.0,https://www.redfin.com/IL/Plainfield/11542-Century-Cir-60585/home/23176004,41.6728894,-88.225464,,,"$875,000",2013,$206,blue,95,11542 Century Cir Plainfield
1808,March-28-2023,100 Camelot Ln,Libertyville,875000.0,4.0,2.5,Green Oaks / Libertyville,1989.0,,247.0,https://www.redfin.com/IL/Libertyville/100-Camelot-Ln-60048/home/17676591,42.2824756,-87.9321398,,,"$875,000",1989,$247,blue,96,100 Camelot Ln Libertyville
719,March-10-2023,4 Foxiana Ct,Oak Brook,872500.0,4.0,4.0,Oak Brook,1970.0,,168.0,https://www.redfin.com/IL/Oak-Brook/4-Foxiana-Ct-60523/home/18086024,41.8421382,-87.9819019,,,"$872,500",1970,$168,blue,97,4 Foxiana Ct Oak Brook
95,March-30-2023,309 Arabian Cir,Willowbrook,870000.0,3.0,3.5,Willowbrook,2019.0,,260.0,https://www.redfin.com/IL/Willowbrook/309-Arabian-Cir-60527/home/142672590,41.7688311,-87.9560221,,,"$870,000",2019,$260,blue,98,309 Arabian Cir Willowbrook
59,March-15-2023,164 N Milton Ave,Glen Ellyn,860000.0,4.0,3.5,Glen Ellyn,1979.0,,313.0,https://www.redfin.com/IL/Glen-Ellyn/164-N-Milton-Ave-60137/home/18131880,41.8652819,-88.0588661,,,"$860,000",1979,$313,blue,99,164 N Milton Ave Glen Ellyn
1267,March-24-2023,4N891 Old Farm Rd,St. Charles,860000.0,4.0,5.5,Crane Road Estates,1988.0,,174.0,https://www.redfin.com/IL/Saint-Charles/4N891-Old-Farm-Rd-60175/home/16990879,41.9402433,-88.3268538,,,"$860,000",1988,$174,blue,100,4N891 Old Farm Rd St. Charles
1916,March-27-2023,2708 Mavor Ln,Highland Park,860000.0,6.0,5.5,Highland Park,1956.0,,139.0,https://www.redfin.com/IL/Highland-Park/2708-Mavor-Ln-60035/home/17571379,42.2017054,-87.8413535,,,"$860,000",1956,$139,blue,101,2708 Mavor Ln Highland Park
1743,March-22-2023,663 Rockland Ave,Lake Bluff,850000.0,6.0,4.5,Lake Bluff,1985.0,,295.0,https://www.redfin.com/IL/Lake-Bluff/663-Rockland-Ave-60044/home/14163154,42.2810317,-87.8491818,,,"$850,000",1985,$295,blue,102,663 Rockland Ave Lake Bluff
846,March-28-2023,225 Burlington Ave #4,Clarendon Hills,850000.0,3.0,3.5,Clarendon Hills,2021.0,,309.0,https://www.redfin.com/IL/Clarendon-Hills/225-Burlington-Ave-60514/unit-4/home/175682265,41.7972551,-87.9561534,,,"$850,000",2021,$309,blue,103,225 Burlington Ave #4 Clarendon Hills
560,March-14-2023,444 S Sleight St,Naperville,850000.0,5.0,4.0,Naperville,1930.0,,246.0,https://www.redfin.com/IL/Naperville/444-S-Sleight-St-60540/home/18050996,41.7681958,-88.1392992,,,"$850,000",1930,$246,blue,104,444 S Sleight St Naperville
1316,March-16-2023,1507 Sunnyview Rd,Libertyville,850000.0,5.0,3.5,Wineberry,1993.0,,277.0,https://www.redfin.com/IL/Libertyville/1507-Sunnyview-Rd-60048/home/17396371,42.3013842,-87.9741733,,,"$850,000",1993,$277,blue,105,1507 Sunnyview Rd Libertyville
2417,March-31-2023,1866 Pampas Cir,Bolingbrook,849000.0,6.0,5.0,Fairways of Augusta,2005.0,,216.0,https://www.redfin.com/IL/Bolingbrook/1866-Pampas-Cir-60490/home/17456998,41.6872816,-88.1554787,,,"$849,000",2005,$216,blue,106,1866 Pampas Cir Bolingbrook
1404,March-20-2023,202 E Old Elm Rd,Lake Forest,849000.0,5.0,3.5,Lake Forest,1966.0,,335.0,https://www.redfin.com/IL/Lake-Forest/202-E-Old-Elm-Rd-60045/home/17630906,42.2183264,-87.8419148,,,"$849,000",1966,$335,blue,107,202 E Old Elm Rd Lake Forest
1701,March-2-2023,166 Cranbrook Ln,Hawthorn Woods,847153.0,4.0,2.5,Stonebridge,2022.0,,265.0,https://www.redfin.com/IL/Hawthorn-Woods/166-Cranbrook-Ln-60047/home/145256637,42.2234111,-88.0953815,,,"$847,153",2022,$265,blue,108,166 Cranbrook Ln Hawthorn Woods
1201,March-23-2023,41W654 Main Street Rd,Elburn,843000.0,3.0,3.0,Elburn,1972.0,,203.0,https://www.redfin.com/IL/Elburn/41W654-Main-Street-Rd-60119/home/181482022,41.844942,-88.426544,,,"$843,000",1972,$203,blue,109,41W654 Main Street Rd Elburn
2393,March-6-2023,3116 Wolfe Ct,Naperville,840000.0,4.0,5.0,Ashbury,1993.0,,228.0,https://www.redfin.com/IL/Naperville/3116-Wolfe-Ct-60564/home/23302172,41.7075471,-88.1722427,,,"$840,000",1993,$228,blue,110,3116 Wolfe Ct Naperville
616,March-30-2023,421 S Lombard Ave,Lombard,840000.0,5.0,4.0,Lombard,2022.0,,290.0,https://www.redfin.com/IL/Lombard/421-S-Lombard-Ave-60148/home/18105404,41.8798723,-88.0093812,,,"$840,000",2022,$290,blue,111,421 S Lombard Ave Lombard
2966,March-20-2023,16010 Wildwood Ln,Homer Glen,837500.0,5.0,4.0,Hidden Valley Estates,2007.0,,125.0,https://www.redfin.com/IL/Homer-Glen/16040-S-Wildwood-Ln-60491/home/12939026,41.5946459,-87.9383189,,,"$837,500",2007,$125,blue,112,16010 Wildwood Ln Homer Glen
1953,March-22-2023,150 Heathrow Ct,Lake Bluff,837450.0,6.0,5.0,Tangley Oaks,1985.0,,129.0,https://www.redfin.com/IL/Lake-Bluff/150-Heathrow-Ct-60044/home/17668664,42.2903566,-87.8498725,,,"$837,450",1985,$129,blue,113,150 Heathrow Ct Lake Bluff
454,March-31-2023,547 Hill Ave,Glen Ellyn,836500.0,4.0,2.5,Glen Ellyn,1898.0,,316.0,https://www.redfin.com/IL/Glen-Ellyn/547-Hill-Ave-60137/home/18133086,41.8711204,-88.0652126,,,"$836,500",1898,$316,blue,114,547 Hill Ave Glen Ellyn
1635,March-13-2023,2568 Union Ct,Long Grove,831369.0,4.0,4.5,Hawthorn Woods / Lake Zurich / Kildeer / Long Grove,1969.0,,126.0,https://www.redfin.com/IL/Long-Grove/2568-Union-Ct-60047/home/17649766,42.165801,-88.0095196,,,"$831,369",1969,$126,blue,115,2568 Union Ct Long Grove
715,March-6-2023,29 Sheffield Ln,Oak Brook,830000.0,4.0,3.5,York Woods,1965.0,,287.0,https://www.redfin.com/IL/Oak-Brook/29-Sheffield-Ln-60523/home/18087563,41.8412086,-87.9208782,,,"$830,000",1965,$287,blue,116,29 Sheffield Ln Oak Brook
2635,March-31-2023,14301 Cecelia Ct,Homer Glen,830000.0,5.0,3.5,Glenview Walk Estates,2020.0,,202.0,https://www.redfin.com/IL/Homer-Glen/14301-Cecelia-Ct-60491/home/23275564,41.6052084,-87.9676871,,,"$830,000",2020,$202,blue,117,14301 Cecelia Ct Homer Glen
201,March-31-2023,27 Windsor Dr,Elmhurst,825500.0,3.0,2.5,Elmhurst,2000.0,,276.0,https://www.redfin.com/IL/Elmhurst/27-Windsor-Dr-60126/home/18101045,41.8845243,-87.9431114,,,"$825,500",2000,$276,blue,118,27 Windsor Dr Elmhurst
725,March-10-2023,163 Saddle Brook Dr,Oak Brook,825000.0,4.0,2.5,Saddle Brook,1983.0,,247.0,https://www.redfin.com/IL/Oak-Brook/163-Saddle-Brook-Dr-60523/home/18083328,41.8191627,-87.9863396,,,"$825,000",1983,$247,blue,119,163 Saddle Brook Dr Oak Brook
739,March-10-2023,3 Baybrook Ln,Oak Brook,823000.0,5.0,3.5,Ginger Creek,1969.0,,155.0,https://www.redfin.com/IL/Oak-Brook/3-Baybrook-Ln-60523/home/18087248,41.842614,-87.9736376,,,"$823,000",1969,$155,blue,120,3 Baybrook Ln Oak Brook
524,March-17-2023,4023 White Eagle Dr,Naperville,820000.0,5.0,4.0,White Eagle,1988.0,,202.0,https://www.redfin.com/IL/Naperville/4023-White-Eagle-Dr-60564/home/18062903,41.7283068,-88.2150951,,,"$820,000",1988,$202,blue,121,4023 White Eagle Dr Naperville
2924,March-15-2023,3168 Treesdale Ct,Naperville,820000.0,5.0,4.0,White Eagle,1995.0,,195.0,https://www.redfin.com/IL/Naperville/3168-Treesdale-Ct-60564/home/23342389,41.7206374,-88.2120506,,,"$820,000",1995,$195,blue,122,3168 Treesdale Ct Naperville
363,March-24-2023,610 Hammerschmidt Ave,Lombard,820000.0,4.0,3.5,Lombard,2007.0,,212.0,https://www.redfin.com/IL/Lombard/610-Hammerschmidt-Ave-60148/home/18093575,41.8745687,-88.0132618,,,"$820,000",2007,$212,blue,123,610 Hammerschmidt Ave Lombard
547,March-27-2023,2163 Canterbury Ln,Lisle,815000.0,5.0,4.5,Canterbury Trails,1994.0,,148.0,https://www.redfin.com/IL/Lisle/2163-Canterbury-Ln-60532/home/18061100,41.8098341,-88.0953043,,,"$815,000",1994,$148,blue,124,2163 Canterbury Ln Lisle
58,March-24-2023,35 Windsor Dr,Elmhurst,810000.0,4.0,3.5,Prairie Manor,2004.0,,270.0,https://www.redfin.com/IL/Elmhurst/35-Windsor-Dr-60126/home/18101044,41.8840421,-87.9432454,,,"$810,000",2004,$270,blue,125,35 Windsor Dr Elmhurst
1355,March-24-2023,787 Stables Ct W #2,Highwood,810000.0,3.0,2.5,Fort Sheridan,1895.0,,252.0,https://www.redfin.com/IL/Highwood/787-Stables-Ct-W-60040/unit-2/home/184812438,42.2132038,-87.8116636,,,"$810,000",1895,$252,blue,126,787 Stables Ct W #2 Highwood
578,March-17-2023,313 S Hudson St,Westmont,805000.0,5.0,3.5,Westmont,2006.0,,178.0,https://www.redfin.com/IL/Westmont/313-S-Hudson-St-60559/home/18023069,41.7892428,-87.981768,,,"$805,000",2006,$178,blue,127,313 S Hudson St Westmont
1229,March-8-2023,724 S Batavia Ave,Geneva,805000.0,4.0,2.5,Geneva,2002.0,,218.0,https://www.redfin.com/IL/Geneva/724-S-Batavia-Ave-60134/home/16932958,41.8801557,-88.3099972,,,"$805,000",2002,$218,blue,128,724 S Batavia Ave Geneva
2211,March-20-2023,4916 Woodrow Ave,Mchenry,805000.0,3.0,3.5,Holiday Hills / Johnsburg / McHenry / Lakemoor / McCullom Lake / Sunnyside / Ringwood,2020.0,,322.0,https://www.redfin.com/IL/McHenry/4916-Woodrow-Ave-60051/home/17840116,42.3992338,-88.2088536,,,"$805,000",2020,$322,blue,129,4916 Woodrow Ave Mchenry
2409,March-24-2023,14555 W Wallingford Trl,Manhattan,800000.0,4.0,3.5,Manhattan/Wilton Center,2001.0,,108.0,https://www.redfin.com/IL/Manhattan/14555-W-Wallingford-Trl-60442/home/23170583,41.3540853,-87.9636878,,,"$800,000",2001,$108,blue,130,14555 W Wallingford Trl Manhattan
635,March-17-2023,2215 Pebble Creek Dr,Lisle,800000.0,5.0,3.5,Corporate Woods,1987.0,,109.0,https://www.redfin.com/IL/Lisle/2215-Pebble-Creek-Dr-60532/home/18061069,41.8130526,-88.0962392,,,"$800,000",1987,$109,blue,131,2215 Pebble Creek Dr Lisle
1020,March-6-2023,33W801 Mare Barn Ln,Wayne,800000.0,4.0,3.0,Wayne,1955.0,,153.0,https://www.redfin.com/IL/Wayne/33W801-Mare-Barn-Ln-60184/home/16994953,41.9543244,-88.2783925,,,"$800,000",1955,$153,blue,132,33W801 Mare Barn Ln Wayne
1534,March-16-2023,23721 N Sanctuary Club Dr,Kildeer,800000.0,3.0,3.5,Sanctuary Club,2014.0,,307.0,https://www.redfin.com/IL/Kildeer/23721-N-Sanctuary-Club-Dr-60047/home/17587578,42.2071641,-88.0477321,,,"$800,000",2014,$307,blue,133,23721 N Sanctuary Club Dr Kildeer
1493,March-31-2023,21290 W Long Grove Rd,Kildeer,799000.0,4.0,3.5,Farmington,1970.0,,156.0,https://www.redfin.com/IL/Kildeer/21290-W-Long-Grove-Rd-60047/home/14178789,42.1651602,-88.0489545,,,"$799,000",1970,$156,blue,134,21290 W Long Grove Rd Kildeer
2558,March-13-2023,13434 Wood Duck Dr,Plainfield,795000.0,4.0,4.5,The Lakelands,1999.0,,143.0,https://www.redfin.com/IL/Plainfield/13434-Wood-Duck-Dr-60585/home/18233023,41.6386267,-88.1707952,,,"$795,000",1999,$143,blue,135,13434 Wood Duck Dr Plainfield
153,March-17-2023,629 S Bruner St,Hinsdale,795000.0,4.0,3.5,Hinsdale,1996.0,,344.0,https://www.redfin.com/IL/Hinsdale/629-S-Bruner-St-60521/home/17570505,41.7950895,-87.9423264,,,"$795,000",1996,$344,blue,136,629 S Bruner St Hinsdale
2728,March-17-2023,3015 Goldenglow Ct,Naperville,794100.0,5.0,5.0,Tall Grass,2000.0,,246.0,https://www.redfin.com/IL/Naperville/3015-Goldenglow-Ct-60564/home/23383045,41.7077974,-88.223105,,,"$794,100",2000,$246,blue,137,3015 Goldenglow Ct Naperville
867,March-14-2023,210 Rosenfelder Ct,Geneva,792500.0,4.0,3.5,Geneva,1981.0,,270.0,https://www.redfin.com/IL/Geneva/210-Rosenfelder-Ct-60134/home/16980260,41.8863161,-88.3242536,,,"$792,500",1981,$270,blue,138,210 Rosenfelder Ct Geneva
1724,March-24-2023,5350 W River Bend Dr,Libertyville,790000.0,6.0,4.0,River Bend,1997.0,,210.0,https://www.redfin.com/IL/Libertyville/5350-W-River-Bend-Dr-60048/home/17683450,42.3253588,-87.9327717,,,"$790,000",1997,$210,blue,139,5350 W River Bend Dr Libertyville
2489,March-14-2023,4112 Emporia Ct,Naperville,790000.0,4.0,3.5,River Run,1996.0,,201.0,https://www.redfin.com/IL/Naperville/4112-Emporia-Ct-60564/home/23153307,41.6921962,-88.1806985,,,"$790,000",1996,$201,blue,140,4112 Emporia Ct Naperville
1834,March-1-2023,21288 W Willow Dr,Kildeer,790000.0,5.0,4.5,Hawthorn Woods / Lake Zurich / Kildeer / Long Grove,1960.0,,122.0,https://www.redfin.com/IL/Kildeer/21288-W-Willow-Dr-60047/home/17652346,42.1687086,-88.0489545,,,"$790,000",1960,$122,blue,141,21288 W Willow Dr Kildeer
1859,March-6-2023,39542 Orchard Bluff Ln,Wadsworth,787000.0,5.0,4.0,Jonathan Knolls,2001.0,,125.0,https://www.redfin.com/IL/Wadsworth/39542-Orchard-Bluff-Ln-60083/home/17759819,42.4374403,-87.9423264,,,"$787,000",2001,$125,blue,142,39542 Orchard Bluff Ln Wadsworth
1699,March-17-2023,830 Summit Dr,Deerfield,785000.0,4.0,3.5,North Trail,1967.0,,226.0,https://www.redfin.com/IL/Deerfield/830-Summit-Dr-60015/home/17627841,42.1851196,-87.8479731,,,"$785,000",1967,$226,blue,143,830 Summit Dr Deerfield
1334,March-31-2023,12 Cat Schooner Ln,Third Lake,785000.0,4.0,2.5,Mariners Cove,1991.0,,209.0,https://www.redfin.com/IL/Grayslake/12-Cat-Schooner-Ln-60030/home/17730237,42.3655331,-88.0138926,,,"$785,000",1991,$209,blue,144,12 Cat Schooner Ln Third Lake
1711,March-9-2023,37127 N Kimberwick Ln,Wadsworth,785000.0,6.0,5.0,Hunt Club Farms,1996.0,,185.0,https://www.redfin.com/IL/Wadsworth/37127-N-Kimberwick-Ln-60083/home/17723975,42.4014835,-87.9578699,,,"$785,000",1996,$185,blue,145,37127 N Kimberwick Ln Wadsworth
849,March-27-2023,731 Edison St,Geneva,780000.0,4.0,3.5,Geneva,2016.0,,249.0,https://www.redfin.com/IL/Geneva/731-Edison-St-60134/home/113696657,41.8966162,-88.3100921,,,"$780,000",2016,$249,blue,146,731 Edison St Geneva
1347,March-9-2023,44 Old Lake Rd,Hawthorn Woods,775000.0,4.0,3.0,White Birch Lakes,1989.0,,211.0,https://www.redfin.com/IL/Hawthorn-Woods/44-Old-Lake-Rd-60047/home/17658304,42.2233209,-88.0735481,,,"$775,000",1989,$211,blue,147,44 Old Lake Rd Hawthorn Woods
1209,March-31-2023,41W022 Chippewa Pass,Elgin,775000.0,6.0,3.5,Elgin,2003.0,,141.0,https://www.redfin.com/IL/Elgin/41W022-Chippewa-Pass-60124/home/17010444,42.0221655,-88.4157356,,,"$775,000",2003,$141,blue,148,41W022 Chippewa Pass Elgin
2770,March-16-2023,4324 Camelot Cir,Naperville,765000.0,5.0,4.0,River Run,1996.0,,217.0,https://www.redfin.com/IL/Naperville/4324-Camelot-Cir-60564/home/23164124,41.6880978,-88.1823742,,,"$765,000",1996,$217,blue,149,4324 Camelot Cir Naperville
2611,March-15-2023,907 Rock Spring Rd,Naperville,765000.0,4.0,3.5,Brookwood Trace,1993.0,,252.0,https://www.redfin.com/IL/Naperville/907-Rock-Spring-Rd-60565/home/23330355,41.7216739,-88.1653855,,,"$765,000",1993,$252,blue,150,907 Rock Spring Rd Naperville
480,March-28-2023,3919 School St,Downers Grove,765000.0,4.0,4.5,Sunny Hill Estates,1963.0,,162.0,https://www.redfin.com/IL/Downers-Grove/3919-School-St-60515/home/14152702,41.8165455,-87.9920772,,,"$765,000",1963,$162,blue,151,3919 School St Downers Grove
1920,March-29-2023,198 N Highway 59,North Barrington,760000.0,5.0,3.5,Barrington Area,1963.0,,168.0,https://www.redfin.com/IL/North-Barrington/198-N-Il-Route-59-60010/home/17131257,42.201979,-88.14435,,,"$760,000",1963,$168,blue,152,198 N Highway 59 North Barrington
1287,March-31-2023,4N289 Venetian Way,Elburn,760000.0,5.0,3.5,Elburn,1989.0,,115.0,https://www.redfin.com/IL/Elburn/4N289-Venetian-Way-60119/home/12876145,41.929248,-88.450816,,,"$760,000",1989,$115,blue,153,4N289 Venetian Way Elburn
1935,March-20-2023,2062 N Broadmoor Ln,Vernon Hills,758000.0,4.0,3.5,Greggs Landing,1998.0,,242.0,https://www.redfin.com/IL/Vernon-Hills/2062-Broadmoor-Ln-60061/home/17675009,42.2635894,-87.9695814,,,"$758,000",1998,$242,blue,154,2062 N Broadmoor Ln Vernon Hills
38,March-31-2023,1415 Heatherton Dr,Naperville,755000.0,4.0,2.5,Cress Creek Commons,1977.0,,250.0,https://www.redfin.com/IL/Naperville/1415-Heatherton-Dr-60563/home/18079135,41.7926506,-88.1757471,,,"$755,000",1977,$250,blue,155,1415 Heatherton Dr Naperville
511,March-30-2023,110 N Adams St,Hinsdale,755000.0,4.0,2.5,Hinsdale,1927.0,,299.0,https://www.redfin.com/IL/Hinsdale/110-N-Adams-St-60521/home/18032735,41.8050473,-87.9421924,,,"$755,000",1927,$299,blue,156,110 N Adams St Hinsdale
872,March-21-2023,710 Fox Glen Dr,St. Charles,750000.0,5.0,4.5,Woods of Fox Glen,1989.0,,178.0,https://www.redfin.com/IL/Saint-Charles/710-Fox-Glen-Dr-60174/home/16994288,41.9489107,-88.3050605,,,"$750,000",1989,$178,blue,157,710 Fox Glen Dr St. Charles
1037,March-30-2023,1N203 Blackberry Crossing Cir,Elburn,750000.0,6.0,6.0,Blackberry Crossing,2007.0,,131.0,https://www.redfin.com/IL/Elburn/1N203-Blackberry-Crossing-Cir-60119/home/16920909,41.885027,-88.426841,,,"$750,000",2007,$131,blue,158,1N203 Blackberry Crossing Cir Elburn
1911,March-15-2023,16229 W Foxglove Ln,Wadsworth,750000.0,5.0,4.5,Old Mill Creek / Wadsworth,2004.0,,143.0,https://www.redfin.com/IL/Old-Mill-Creek/16229-W-Foxglove-Ln-60083/home/17760152,42.4495403,-87.9496011,,,"$750,000",2004,$143,blue,159,16229 W Foxglove Ln Wadsworth
2941,March-6-2023,7861 Northwoods Dr,Frankfort,750000.0,4.0,3.5,Timbers Edge,2023.0,,214.0,https://www.redfin.com/IL/Frankfort/7861-Northwoods-Dr-60423/home/23183743,41.4803976,-87.8023449,,,"$750,000",2023,$214,blue,160,7861 Northwoods Dr Frankfort
2231,March-31-2023,9619 S Muirfield Dr,Lakewood,750000.0,5.0,3.5,Turnberry,1996.0,,167.0,https://www.redfin.com/IL/Village-of-Lakewood/9619-S-Muirfield-Dr-60014/home/17818446,42.2129403,-88.3857243,,,"$750,000",1996,$167,blue,161,9619 S Muirfield Dr Lakewood
1757,March-17-2023,1831 Belmont Dr,Green Oaks,745000.0,6.0,5.5,Green Oaks / Libertyville,1980.0,,158.0,https://www.redfin.com/IL/Libertyville/1831-Belmont-Dr-60048/home/17681574,42.2991012,-87.9152846,,,"$745,000",1980,$158,blue,162,1831 Belmont Dr Green Oaks
1710,March-30-2023,359 Birkdale Rd,Lake Bluff,745000.0,4.0,2.5,West Terrace,1966.0,,302.0,https://www.redfin.com/IL/Lake-Bluff/359-Birkdale-Rd-60044/home/16877841,42.2777309,-87.8568746,,,"$745,000",1966,$302,blue,163,359 Birkdale Rd Lake Bluff
444,March-31-2023,909 Golf Ln,Wheaton,740750.0,5.0,3.0,Wheaton,1948.0,,231.0,https://www.redfin.com/IL/Wheaton/909-Golf-Ln-60189/home/18126595,41.855622,-88.1136933,,,"$740,750",1948,$231,blue,164,909 Golf Ln Wheaton
2327,March-28-2023,22341 Blarney Rd,Frankfort,740000.0,4.0,2.5,Majestic Pines,2019.0,,224.0,https://www.redfin.com/IL/Frankfort/22341-Blarney-Rd-60423/home/23276833,41.4838192,-87.823178,,,"$740,000",2019,$224,blue,165,22341 Blarney Rd Frankfort
2383,March-9-2023,5940 Rosinweed Ln,Naperville,740000.0,6.0,4.5,South Pointe,2003.0,,211.0,https://www.redfin.com/IL/Naperville/5940-Rosinweed-Ln-60564/home/21763597,41.6729585,-88.1910755,,,"$740,000",2003,$211,blue,166,5940 Rosinweed Ln Naperville
1356,March-16-2023,844 Interlaken Ln,Libertyville,740000.0,5.0,4.5,Butler Lake,1986.0,,167.0,https://www.redfin.com/IL/Libertyville/844-Interlaken-Ln-60048/home/14356938,42.2930496,-87.9771578,,,"$740,000",1986,$167,blue,167,844 Interlaken Ln Libertyville
829,March-24-2023,668 S Hawthorne Ave,Elmhurst,739000.0,4.0,3.0,Elmhurst,1926.0,,254.0,https://www.redfin.com/IL/Elmhurst/668-S-Hawthorne-Ave-60126/home/18101553,41.8796387,-87.9534805,,,"$739,000",1926,$254,blue,168,668 S Hawthorne Ave Elmhurst
2556,March-31-2023,2812 Haven Ct,Naperville,735000.0,2.0,2.5,Carillon Club,2008.0,,267.0,https://www.redfin.com/IL/Naperville/2812-Haven-Ct-60564/home/23398156,41.7117065,-88.2193,,,"$735,000",2008,$267,blue,169,2812 Haven Ct Naperville
2501,March-9-2023,4120 Easy Cir,Naperville,731500.0,4.0,4.0,Prairie Crossing,2003.0,,212.0,https://www.redfin.com/IL/Naperville/4120-Easy-Cir-60564/home/23337462,41.6931128,-88.1994325,,,"$731,500",2003,$212,blue,170,4120 Easy Cir Naperville
337,March-24-2023,335 N Ridgeland Ave,Elmhurst,731000.0,4.0,4.0,Elmhurst,1926.0,,253.0,https://www.redfin.com/IL/Elmhurst/335-N-Ridgeland-Ave-60126/home/17313300,41.9074797,-87.9544439,,,"$731,000",1926,$253,blue,171,335 N Ridgeland Ave Elmhurst
700,March-31-2023,172 N Clinton Ave,Elmhurst,731000.0,4.0,3.5,Elmhurst,1922.0,,347.0,https://www.redfin.com/IL/Elmhurst/172-N-Clinton-Ave-60126/home/18114835,41.9010792,-87.928099,,,"$731,000",1922,$347,blue,172,172 N Clinton Ave Elmhurst
124,March-15-2023,519 Forest Mews Dr,Oak Brook,730000.0,5.0,4.5,Saddle Brook,1982.0,,,https://www.redfin.com/IL/Oak-Brook/519-Forest-Mews-Dr-60523/home/14178266,41.8202307,-87.9897057,,,"$730,000",1982,$nan,blue,173,519 Forest Mews Dr Oak Brook
1339,March-3-2023,21975 Mayfield Ln N,Deer Park,727500.0,4.0,3.0,Chapel Hill,1989.0,,220.0,https://www.redfin.com/IL/Deer-Park/21975-N-Mayfield-Ln-60010/home/17650603,42.1825373,-88.0975747,,,"$727,500",1989,$220,blue,174,21975 Mayfield Ln N Deer Park
2471,March-13-2023,3839 Gold Cup Ln,Naperville,727500.0,5.0,3.0,Wagner Farms,2020.0,,232.0,https://www.redfin.com/IL/Naperville/3839-Gold-Cup-Ln-60564/home/176499328,41.6984135,-88.2037531,,,"$727,500",2020,$232,blue,175,3839 Gold Cup Ln Naperville
34,March-31-2023,240 E Walnut St,Hinsdale,726500.0,4.0,3.5,Hinsdale,1921.0,,203.0,https://www.redfin.com/IL/Hinsdale/240-E-Walnut-St-60521/home/14188389,41.8062385,-87.9231001,,,"$726,500",1921,$203,blue,176,240 E Walnut St Hinsdale
1352,March-23-2023,3 Royal Ct,Lincolnshire,725000.0,4.0,3.5,Lincolnshire,1972.0,,242.0,https://www.redfin.com/IL/Lincolnshire/3-Royal-Ct-60069/home/17640796,42.1932116,-87.8947978,,,"$725,000",1972,$242,blue,177,3 Royal Ct Lincolnshire
2549,March-24-2023,311 Senna Ct,Naperville,725000.0,5.0,5.5,Prairie Ridge,1998.0,,177.0,https://www.redfin.com/IL/Naperville/311-Senna-Ct-60565/home/23299754,41.7200413,-88.1471896,,,"$725,000",1998,$177,blue,178,311 Senna Ct Naperville
1317,March-24-2023,1205 Hidden Lake Dr,Buffalo Grove,720000.0,5.0,4.5,Westchester,1989.0,,216.0,https://www.redfin.com/IL/Buffalo-Grove/1205-Hidden-Lake-Dr-60089/home/17639546,42.1745238,-87.9616976,,,"$720,000",1989,$216,blue,179,1205 Hidden Lake Dr Buffalo Grove
2405,March-10-2023,1328 Dryden Ct,Naperville,715000.0,5.0,2.5,Ashbury,1994.0,,242.0,https://www.redfin.com/IL/Naperville/1328-Dryden-Ct-60564/home/23260347,41.698414,-88.17529,,,"$715,000",1994,$242,blue,180,1328 Dryden Ct Naperville
