,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,Unnamed: 0.2,URL,Unnamed: 0,URL.2,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS,Unnamed: 0.1,URL.1
510,April-7-2023,4625 Sherwood Ave,Downers Grove,1359000.0,6.0,6.0,Downers Grove,2015.0,,303.0,https://www.redfin.com/IL/Downers-Grove/4625-Sherwood-Ave-60515/home/17917072,41.8030554,-87.9988658,,,,,"$1,359,000",2015,$303,blue,81,4625 Sherwood Ave Downers Grove,,
557,April-27-2023,111 Woodstock Ave,Clarendon Hills,1350000.0,5.0,4.5,Clarendon Hills,2000.0,,,https://www.redfin.com/IL/Clarendon-Hills/111-Woodstock-Ave-60514/home/18024149,41.8002747,-87.963152,,,,,"$1,350,000",2000,$nan,blue,82,111 Woodstock Ave Clarendon Hills,,
7659,April-24-2023,1910 Old Briar Rd,Highland Park,1350000.0,6.0,5.5,Highland Park,1998.0,,271.0,https://www.redfin.com/IL/Highland-Park/1910-Old-Briar-Rd-60035/home/17617073,42.155946,-87.8151723,,,,,"$1,350,000",1998,$271,blue,83,1910 Old Briar Rd Highland Park,,
1360,April-24-2023,1910 Old Briar Rd,Highland Park,1350000.0,6.0,5.5,Highland Park,1998.0,,271.0,,42.155946,-87.8151723,1333.0,,1831.0,https://www.redfin.com/IL/Highland-Park/1910-Old-Briar-Rd-60035/home/17617073,"$1,350,000",1998,$271,blue,84,1910 Old Briar Rd Highland Park,,
1362,April-27-2023,111 Woodstock Ave,Clarendon Hills,1350000.0,5.0,4.5,Clarendon Hills,2000.0,,,,41.8002747,-87.963152,1334.0,,557.0,https://www.redfin.com/IL/Clarendon-Hills/111-Woodstock-Ave-60514/home/18024149,"$1,350,000",2000,$nan,blue,85,111 Woodstock Ave Clarendon Hills,,
1363,April-27-2023,111 Woodstock Ave,Clarendon Hills,1350000.0,5.0,4.5,Clarendon Hills,2000.0,,,,41.8002747,-87.963152,557.0,https://www.redfin.com/IL/Clarendon-Hills/111-Woodstock-Ave-60514/home/18024149,,,"$1,350,000",2000,$nan,blue,86,111 Woodstock Ave Clarendon Hills,,
1361,April-24-2023,1910 Old Briar Rd,Highland Park,1350000.0,6.0,5.5,Highland Park,1998.0,,271.0,,42.155946,-87.8151723,4745.0,https://www.redfin.com/IL/Highland-Park/1910-Old-Briar-Rd-60035/home/17617073,,,"$1,350,000",1998,$271,blue,87,1910 Old Briar Rd Highland Park,,
522,April-12-2023,5133 Benton Ave,Downers Grove,1340000.0,5.0,5.5,Downers Grove,2012.0,,367.0,https://www.redfin.com/IL/Downers-Grove/5133-Benton-Ave-60515/home/18025030,41.793735,-88.0010838,,,,,"$1,340,000",2012,$367,blue,88,5133 Benton Ave Downers Grove,,
1364,April-12-2023,5133 Benton Ave,Downers Grove,1340000.0,5.0,5.5,Downers Grove,2012.0,,367.0,,41.793735,-88.0010838,1335.0,,522.0,https://www.redfin.com/IL/Downers-Grove/5133-Benton-Ave-60515/home/18025030,"$1,340,000",2012,$367,blue,89,5133 Benton Ave Downers Grove,,
1365,April-12-2023,5133 Benton Ave,Downers Grove,1340000.0,5.0,5.5,Downers Grove,2012.0,,367.0,,41.793735,-88.0010838,522.0,https://www.redfin.com/IL/Downers-Grove/5133-Benton-Ave-60515/home/18025030,,,"$1,340,000",2012,$367,blue,90,5133 Benton Ave Downers Grove,,
276,April-21-2023,427 W Benton Ave,Naperville,1330000.0,7.0,7.5,Naperville,2009.0,,210.0,https://www.redfin.com/IL/Naperville/427-W-Benton-Ave-60540/home/21732705,41.7756244,-88.1554787,,,,,"$1,330,000",2009,$210,blue,91,427 W Benton Ave Naperville,,
1366,April-5-2023,126 N Caroline Ave,Elmhurst,1330000.0,5.0,4.5,Elmhurst,2016.0,,356.0,,41.8994465,-87.9249516,1337.0,,44.0,https://www.redfin.com/IL/Elmhurst/126-N-Caroline-Ave-60126/home/18114029,"$1,330,000",2016,$356,blue,92,126 N Caroline Ave Elmhurst,,
1367,April-5-2023,126 N Caroline Ave,Elmhurst,1330000.0,5.0,4.5,Elmhurst,2016.0,,356.0,,41.8994465,-87.9249516,44.0,https://www.redfin.com/IL/Elmhurst/126-N-Caroline-Ave-60126/home/18114029,,,"$1,330,000",2016,$356,blue,93,126 N Caroline Ave Elmhurst,,
1368,April-21-2023,427 W Benton Ave,Naperville,1330000.0,7.0,7.5,Naperville,2009.0,,210.0,,41.7756244,-88.1554787,1336.0,,276.0,https://www.redfin.com/IL/Naperville/427-W-Benton-Ave-60540/home/21732705,"$1,330,000",2009,$210,blue,94,427 W Benton Ave Naperville,,
1369,April-21-2023,427 W Benton Ave,Naperville,1330000.0,7.0,7.5,Naperville,2009.0,,210.0,,41.7756244,-88.1554787,276.0,https://www.redfin.com/IL/Naperville/427-W-Benton-Ave-60540/home/21732705,,,"$1,330,000",2009,$210,blue,95,427 W Benton Ave Naperville,,
44,April-5-2023,126 N Caroline Ave,Elmhurst,1330000.0,5.0,4.5,Elmhurst,2016.0,,356.0,https://www.redfin.com/IL/Elmhurst/126-N-Caroline-Ave-60126/home/18114029,41.8994465,-87.9249516,,,,,"$1,330,000",2016,$356,blue,96,126 N Caroline Ave Elmhurst,,
1373,April-12-2023,30 Forest Gate Cir,Oak Brook,1325000.0,3.0,3.5,Forest Gate,2001.0,,,,41.8332927,-87.9511988,1339.0,,315.0,https://www.redfin.com/IL/Oak-Brook/30-Forest-Gate-Cir-60523/home/17991111,"$1,325,000",2001,$nan,blue,97,30 Forest Gate Cir Oak Brook,,
315,April-12-2023,30 Forest Gate Cir,Oak Brook,1325000.0,3.0,3.5,Forest Gate,2001.0,,,https://www.redfin.com/IL/Oak-Brook/30-Forest-Gate-Cir-60523/home/17991111,41.8332927,-87.9511988,,,,,"$1,325,000",2001,$nan,blue,98,30 Forest Gate Cir Oak Brook,,
697,April-28-2023,101 Woodstock Ave,Clarendon Hills,1325000.0,4.0,5.0,Mcintosh,2003.0,,319.0,https://www.redfin.com/IL/Clarendon-Hills/101-Woodstock-Ave-60514/home/18024144,41.7994408,-87.9632094,,,,,"$1,325,000",2003,$319,blue,99,101 Woodstock Ave Clarendon Hills,,
1370,April-28-2023,101 Woodstock Ave,Clarendon Hills,1325000.0,4.0,5.0,Mcintosh,2003.0,,319.0,,41.7994408,-87.9632094,1338.0,,697.0,https://www.redfin.com/IL/Clarendon-Hills/101-Woodstock-Ave-60514/home/18024144,"$1,325,000",2003,$319,blue,100,101 Woodstock Ave Clarendon Hills,,
1372,April-12-2023,30 Forest Gate Cir,Oak Brook,1325000.0,3.0,3.5,Forest Gate,2001.0,,,,41.8332927,-87.9511988,315.0,https://www.redfin.com/IL/Oak-Brook/30-Forest-Gate-Cir-60523/home/17991111,,,"$1,325,000",2001,$nan,blue,101,30 Forest Gate Cir Oak Brook,,
1371,April-28-2023,101 Woodstock Ave,Clarendon Hills,1325000.0,4.0,5.0,Mcintosh,2003.0,,319.0,,41.7994408,-87.9632094,697.0,https://www.redfin.com/IL/Clarendon-Hills/101-Woodstock-Ave-60514/home/18024144,,,"$1,325,000",2003,$319,blue,102,101 Woodstock Ave Clarendon Hills,,
7740,April-26-2023,13645 Lucky Lake Dr,Lake Forest,1300000.0,5.0,5.0,Lucky Lake,2000.0,,222.0,https://www.redfin.com/IL/Lake-Forest/13645-Lucky-Lake-Dr-60045/home/17676477,42.2648539,-87.8984998,,,,,"$1,300,000",2000,$222,blue,103,13645 Lucky Lake Dr Lake Forest,,
39,April-3-2023,21 E 6th St,Hinsdale,1300000.0,4.0,3.5,Hinsdale,1971.0,,344.0,https://www.redfin.com/IL/Hinsdale/21-E-6th-St-60521/home/16895200,41.7966016,-87.928099,,,,,"$1,300,000",1971,$344,blue,104,21 E 6th St Hinsdale,,
1374,April-26-2023,13645 Lucky Lake Dr,Lake Forest,1300000.0,5.0,5.0,Lucky Lake,2000.0,,222.0,,42.2648539,-87.8984998,1341.0,,1912.0,https://www.redfin.com/IL/Lake-Forest/13645-Lucky-Lake-Dr-60045/home/17676477,"$1,300,000",2000,$222,blue,105,13645 Lucky Lake Dr Lake Forest,,
1375,April-5-2023,851 S Southmeadow Ln,Lake Forest,1300000.0,4.0,3.5,Conway Farms,1999.0,,328.0,,42.2249353,-87.8930568,4281.0,https://www.redfin.com/IL/Lake-Forest/851-S-Southmeadow-Ln-60045/home/17645716,,,"$1,300,000",1999,$328,blue,106,851 S Southmeadow Ln Lake Forest,,
1376,April-3-2023,21 E 6th St,Hinsdale,1300000.0,4.0,3.5,Hinsdale,1971.0,,344.0,,41.7966016,-87.928099,1340.0,,39.0,https://www.redfin.com/IL/Hinsdale/21-E-6th-St-60521/home/16895200,"$1,300,000",1971,$344,blue,107,21 E 6th St Hinsdale,,
1377,April-5-2023,851 S Southmeadow Ln,Lake Forest,1300000.0,4.0,3.5,Conway Farms,1999.0,,328.0,,42.2249353,-87.8930568,1342.0,,1367.0,https://www.redfin.com/IL/Lake-Forest/851-S-Southmeadow-Ln-60045/home/17645716,"$1,300,000",1999,$328,blue,108,851 S Southmeadow Ln Lake Forest,,
7195,April-5-2023,851 S Southmeadow Ln,Lake Forest,1300000.0,4.0,3.5,Conway Farms,1999.0,,328.0,https://www.redfin.com/IL/Lake-Forest/851-S-Southmeadow-Ln-60045/home/17645716,42.2249353,-87.8930568,,,,,"$1,300,000",1999,$328,blue,109,851 S Southmeadow Ln Lake Forest,,
1378,April-3-2023,21 E 6th St,Hinsdale,1300000.0,4.0,3.5,Hinsdale,1971.0,,344.0,,41.7966016,-87.928099,39.0,https://www.redfin.com/IL/Hinsdale/21-E-6th-St-60521/home/16895200,,,"$1,300,000",1971,$344,blue,110,21 E 6th St Hinsdale,,
1379,April-26-2023,13645 Lucky Lake Dr,Lake Forest,1300000.0,5.0,5.0,Lucky Lake,2000.0,,222.0,,42.2648539,-87.8984998,4826.0,https://www.redfin.com/IL/Lake-Forest/13645-Lucky-Lake-Dr-60045/home/17676477,,,"$1,300,000",2000,$222,blue,111,13645 Lucky Lake Dr Lake Forest,,
424,April-17-2023,179 N Myrtle Ave,Elmhurst,1299900.0,5.0,4.5,Elmhurst,2013.0,,371.0,https://www.redfin.com/IL/Elmhurst/179-N-Myrtle-Ave-60126/home/17313290,41.9025193,-87.9486021,,,,,"$1,299,900",2013,$371,blue,112,179 N Myrtle Ave Elmhurst,,
1380,April-17-2023,179 N Myrtle Ave,Elmhurst,1299900.0,5.0,4.5,Elmhurst,2013.0,,371.0,,41.9025193,-87.9486021,1343.0,,424.0,https://www.redfin.com/IL/Elmhurst/179-N-Myrtle-Ave-60126/home/17313290,"$1,299,900",2013,$371,blue,113,179 N Myrtle Ave Elmhurst,,
1381,April-17-2023,179 N Myrtle Ave,Elmhurst,1299900.0,5.0,4.5,Elmhurst,2013.0,,371.0,,41.9025193,-87.9486021,424.0,https://www.redfin.com/IL/Elmhurst/179-N-Myrtle-Ave-60126/home/17313290,,,"$1,299,900",2013,$371,blue,114,179 N Myrtle Ave Elmhurst,,
1382,April-28-2023,320 S Cottage Hill Ave,Elmhurst,1299000.0,4.0,4.0,Elmhurst,1962.0,,329.0,,41.8917168,-87.9431688,109.0,https://www.redfin.com/IL/Elmhurst/320-S-Cottage-Hill-Ave-60126/home/18112764,,,"$1,299,000",1962,$329,blue,115,320 S Cottage Hill Ave Elmhurst,,
109,April-28-2023,320 S Cottage Hill Ave,Elmhurst,1299000.0,4.0,4.0,Elmhurst,1962.0,,329.0,https://www.redfin.com/IL/Elmhurst/320-S-Cottage-Hill-Ave-60126/home/18112764,41.8917168,-87.9431688,,,,,"$1,299,000",1962,$329,blue,116,320 S Cottage Hill Ave Elmhurst,,
1383,April-28-2023,320 S Cottage Hill Ave,Elmhurst,1299000.0,4.0,4.0,Elmhurst,1962.0,,329.0,,41.8917168,-87.9431688,1344.0,,109.0,https://www.redfin.com/IL/Elmhurst/320-S-Cottage-Hill-Ave-60126/home/18112764,"$1,299,000",1962,$329,blue,117,320 S Cottage Hill Ave Elmhurst,,
1387,April-21-2023,909 Douglas Ave,Naperville,1280000.0,5.0,3.5,Naperville,2005.0,,328.0,,41.7769772,-88.1623375,1346.0,,573.0,https://www.redfin.com/IL/Naperville/909-Douglas-Ave-60540/home/18076497,"$1,280,000",2005,$328,blue,118,909 Douglas Ave Naperville,,
1386,April-6-2023,1149 Benson Ln,Libertyville,1280000.0,5.0,5.0,Green Oaks / Libertyville,1958.0,,271.0,,42.2939264,-87.922717,1345.0,,1402.0,https://www.redfin.com/IL/Libertyville/1149-Benson-Ln-60048/home/14187286,"$1,280,000",1958,$271,blue,119,1149 Benson Ln Libertyville,,
573,April-21-2023,909 Douglas Ave,Naperville,1280000.0,5.0,3.5,Naperville,2005.0,,328.0,https://www.redfin.com/IL/Naperville/909-Douglas-Ave-60540/home/18076497,41.7769772,-88.1623375,,,,,"$1,280,000",2005,$328,blue,120,909 Douglas Ave Naperville,,
1384,April-21-2023,909 Douglas Ave,Naperville,1280000.0,5.0,3.5,Naperville,2005.0,,328.0,,41.7769772,-88.1623375,573.0,https://www.redfin.com/IL/Naperville/909-Douglas-Ave-60540/home/18076497,,,"$1,280,000",2005,$328,blue,121,909 Douglas Ave Naperville,,
1385,April-6-2023,1149 Benson Ln,Libertyville,1280000.0,5.0,5.0,Green Oaks / Libertyville,1958.0,,271.0,,42.2939264,-87.922717,4316.0,https://www.redfin.com/IL/Libertyville/1149-Benson-Ln-60048/home/14187286,,,"$1,280,000",1958,$271,blue,122,1149 Benson Ln Libertyville,,
7230,April-6-2023,1149 Benson Ln,Libertyville,1280000.0,5.0,5.0,Green Oaks / Libertyville,1958.0,,271.0,https://www.redfin.com/IL/Libertyville/1149-Benson-Ln-60048/home/14187286,42.2939264,-87.922717,,,,,"$1,280,000",1958,$271,blue,123,1149 Benson Ln Libertyville,,
8361,April-27-2023,2408 Williamstown Ct,Naperville,1275000.0,7.0,7.5,Stillwater,2012.0,,244.0,https://www.redfin.com/IL/Naperville/2408-Williamstown-Ct-60564/home/23311469,41.7197319,-88.1899759,,,,,"$1,275,000",2012,$244,blue,124,2408 Williamstown Ct Naperville,,
1389,April-27-2023,2408 Williamstown Ct,Naperville,1275000.0,7.0,7.5,Stillwater,2012.0,,244.0,,41.7197319,-88.1899759,1347.0,,2533.0,https://www.redfin.com/IL/Naperville/2408-Williamstown-Ct-60564/home/23311469,"$1,275,000",2012,$244,blue,125,2408 Williamstown Ct Naperville,,
1388,April-27-2023,2408 Williamstown Ct,Naperville,1275000.0,7.0,7.5,Stillwater,2012.0,,244.0,,41.7197319,-88.1899759,5447.0,https://www.redfin.com/IL/Naperville/2408-Williamstown-Ct-60564/home/23311469,,,"$1,275,000",2012,$244,blue,126,2408 Williamstown Ct Naperville,,
40,April-10-2023,120 S Stough St,Hinsdale,1265000.0,5.0,5.0,Hinsdale,,,302.0,https://www.redfin.com/IL/Hinsdale/120-S-Stough-St-60521/home/18022460,41.8004874,-87.9456304,,,,,"$1,265,000",nan,$302,blue,127,120 S Stough St Hinsdale,,
1391,April-10-2023,120 S Stough St,Hinsdale,1265000.0,5.0,5.0,Hinsdale,,,302.0,,41.8004874,-87.9456304,40.0,https://www.redfin.com/IL/Hinsdale/120-S-Stough-St-60521/home/18022460,,,"$1,265,000",nan,$302,blue,128,120 S Stough St Hinsdale,,
1390,April-10-2023,120 S Stough St,Hinsdale,1265000.0,5.0,5.0,Hinsdale,,,302.0,,41.8004874,-87.9456304,1348.0,,40.0,https://www.redfin.com/IL/Hinsdale/120-S-Stough-St-60521/home/18022460,"$1,265,000",nan,$302,blue,129,120 S Stough St Hinsdale,,
1393,April-3-2023,1006 Ashley Ln,Libertyville,1260000.0,5.0,4.5,Green Oaks / Libertyville,1987.0,,156.0,,42.293796,-87.9773093,4282.0,https://www.redfin.com/IL/Libertyville/1006-Ashley-Ln-60048/home/14161071,,,"$1,260,000",1987,$156,blue,130,1006 Ashley Ln Libertyville,,
1392,April-3-2023,1006 Ashley Ln,Libertyville,1260000.0,5.0,4.5,Green Oaks / Libertyville,1987.0,,156.0,,42.293796,-87.9773093,1349.0,,1368.0,https://www.redfin.com/IL/Libertyville/1006-Ashley-Ln-60048/home/14161071,"$1,260,000",1987,$156,blue,131,1006 Ashley Ln Libertyville,,
7196,April-3-2023,1006 Ashley Ln,Libertyville,1260000.0,5.0,4.5,Green Oaks / Libertyville,1987.0,,156.0,https://www.redfin.com/IL/Libertyville/1006-Ashley-Ln-60048/home/14161071,42.293796,-87.9773093,,,,,"$1,260,000",1987,$156,blue,132,1006 Ashley Ln Libertyville,,
8502,April-28-2023,1975 Saddle Farm Ln,Naperville,1250000.0,4.0,6.5,The Paddocks,2008.0,,267.0,https://www.redfin.com/IL/Naperville/1975-Saddle-Farm-Ln-60564/home/21671807,41.7239439,-88.185954,,,,,"$1,250,000",2008,$267,blue,133,1975 Saddle Farm Ln Naperville,,
7618,April-11-2023,827 Kimballwood Ln,Highland Park,1250000.0,6.0,4.5,Kimball Estates,1953.0,,186.0,https://www.redfin.com/IL/Highland-Park/827-Kimballwood-Ln-60035/home/17624378,42.178844,-87.8024695,,,,,"$1,250,000",1953,$186,blue,134,827 Kimballwood Ln Highland Park,,
814,April-26-2023,5814 Middaugh Ave,Downers Grove,1250000.0,5.0,4.5,Downers Grove,2022.0,,249.0,https://www.redfin.com/IL/Downers-Grove/5814-Middaugh-Ave-60516/home/18014093,41.7813957,-88.0163525,,,,,"$1,250,000",2022,$249,blue,135,5814 Middaugh Ave Downers Grove,,
1399,April-28-2023,1975 Saddle Farm Ln,Naperville,1250000.0,4.0,6.5,The Paddocks,2008.0,,267.0,,41.7239439,-88.185954,1352.0,,2674.0,https://www.redfin.com/IL/Naperville/1975-Saddle-Farm-Ln-60564/home/21671807,"$1,250,000",2008,$267,blue,136,1975 Saddle Farm Ln Naperville,,
1398,April-11-2023,827 Kimballwood Ln,Highland Park,1250000.0,6.0,4.5,Kimball Estates,1953.0,,186.0,,42.178844,-87.8024695,4704.0,https://www.redfin.com/IL/Highland-Park/827-Kimballwood-Ln-60035/home/17624378,,,"$1,250,000",1953,$186,blue,137,827 Kimballwood Ln Highland Park,,
1397,April-28-2023,1975 Saddle Farm Ln,Naperville,1250000.0,4.0,6.5,The Paddocks,2008.0,,267.0,,41.7239439,-88.185954,5588.0,https://www.redfin.com/IL/Naperville/1975-Saddle-Farm-Ln-60564/home/21671807,,,"$1,250,000",2008,$267,blue,138,1975 Saddle Farm Ln Naperville,,
1396,April-26-2023,5814 Middaugh Ave,Downers Grove,1250000.0,5.0,4.5,Downers Grove,2022.0,,249.0,,41.7813957,-88.0163525,1351.0,,814.0,https://www.redfin.com/IL/Downers-Grove/5814-Middaugh-Ave-60516/home/18014093,"$1,250,000",2022,$249,blue,139,5814 Middaugh Ave Downers Grove,,
1395,April-26-2023,5814 Middaugh Ave,Downers Grove,1250000.0,5.0,4.5,Downers Grove,2022.0,,249.0,,41.7813957,-88.0163525,814.0,https://www.redfin.com/IL/Downers-Grove/5814-Middaugh-Ave-60516/home/18014093,,,"$1,250,000",2022,$249,blue,140,5814 Middaugh Ave Downers Grove,,
1394,April-11-2023,827 Kimballwood Ln,Highland Park,1250000.0,6.0,4.5,Kimball Estates,1953.0,,186.0,,42.178844,-87.8024695,1350.0,,1790.0,https://www.redfin.com/IL/Highland-Park/827-Kimballwood-Ln-60035/home/17624378,"$1,250,000",1953,$186,blue,141,827 Kimballwood Ln Highland Park,,
45,April-7-2023,415 Villa Ave,Naperville,1235000.0,4.0,4.5,Naperville,2002.0,,372.0,https://www.redfin.com/IL/Naperville/415-Villa-Ave-60540/home/18049186,41.7607969,-88.1413937,,,,,"$1,235,000",2002,$372,blue,142,415 Villa Ave Naperville,,
1401,April-7-2023,415 Villa Ave,Naperville,1235000.0,4.0,4.5,Naperville,2002.0,,372.0,,41.7607969,-88.1413937,45.0,https://www.redfin.com/IL/Naperville/415-Villa-Ave-60540/home/18049186,,,"$1,235,000",2002,$372,blue,143,415 Villa Ave Naperville,,
1400,April-7-2023,415 Villa Ave,Naperville,1235000.0,4.0,4.5,Naperville,2002.0,,372.0,,41.7607969,-88.1413937,1353.0,,45.0,https://www.redfin.com/IL/Naperville/415-Villa-Ave-60540/home/18049186,"$1,235,000",2002,$372,blue,144,415 Villa Ave Naperville,,
1403,April-10-2023,9 Mallory Ct,Burr Ridge,1225000.0,6.0,6.0,Burr Ridge,2005.0,,178.0,,41.7668873,-87.9249388,1354.0,,2.0,https://www.redfin.com/IL/Burr-Ridge/9-Mallory-Ct-60527/home/18007863,"$1,225,000",2005,$178,blue,145,9 Mallory Ct Burr Ridge,,
2,April-10-2023,9 Mallory Ct,Burr Ridge,1225000.0,6.0,6.0,Burr Ridge,2005.0,,178.0,https://www.redfin.com/IL/Burr-Ridge/9-Mallory-Ct-60527/home/18007863,41.7668873,-87.9249388,,,,,"$1,225,000",2005,$178,blue,146,9 Mallory Ct Burr Ridge,,
1402,April-10-2023,9 Mallory Ct,Burr Ridge,1225000.0,6.0,6.0,Burr Ridge,2005.0,,178.0,,41.7668873,-87.9249388,2.0,https://www.redfin.com/IL/Burr-Ridge/9-Mallory-Ct-60527/home/18007863,,,"$1,225,000",2005,$178,blue,147,9 Mallory Ct Burr Ridge,,
750,April-25-2023,5529 Barton Ln Unit 717-022,Hinsdale,1222854.0,3.0,2.5,Hinsdale Meadows,2023.0,,438.0,https://www.redfin.com/IL/Hinsdale/5529-Barton-LN-60521/unit-717-022/home/177998467,41.7967461,-87.9285777,,,,,"$1,222,854",2023,$438,blue,148,5529 Barton Ln Unit 717-022 Hinsdale,,
1404,April-25-2023,5529 Barton Ln Unit 717-022,Hinsdale,1222854.0,3.0,2.5,Hinsdale Meadows,2023.0,,438.0,,41.7967461,-87.9285777,750.0,https://www.redfin.com/IL/Hinsdale/5529-Barton-LN-60521/unit-717-022/home/177998467,,,"$1,222,854",2023,$438,blue,149,5529 Barton Ln Unit 717-022 Hinsdale,,
1405,April-25-2023,5529 Barton Ln Unit 717-022,Hinsdale,1222854.0,3.0,2.5,Hinsdale Meadows,2023.0,,438.0,,41.7967461,-87.9285777,1355.0,,750.0,https://www.redfin.com/IL/Hinsdale/5529-Barton-LN-60521/unit-717-022/home/177998467,"$1,222,854",2023,$438,blue,150,5529 Barton Ln Unit 717-022 Hinsdale,,
705,April-7-2023,22 1/2 Chatham Ln,Oak Brook,1215000.0,4.0,4.5,York Woods,1987.0,,309.0,https://www.redfin.com/IL/Oak-Brook/22-1-2-Chatham-Ln-60523/home/18087499,41.8343967,-87.9261646,,,,,"$1,215,000",1987,$309,blue,151,22 1/2 Chatham Ln Oak Brook,,
7395,April-28-2023,517 E Scranton Ave,Lake Bluff,1215000.0,5.0,3.5,East Lake Bluff,1990.0,,315.0,https://www.redfin.com/IL/Lake-Bluff/517-E-Scranton-Ave-60044/home/14199036,42.2793479,-87.8347731,,,,,"$1,215,000",1990,$315,blue,152,517 E Scranton Ave Lake Bluff,,
1409,April-28-2023,517 E Scranton Ave,Lake Bluff,1215000.0,5.0,3.5,East Lake Bluff,1990.0,,315.0,,42.2793479,-87.8347731,4481.0,https://www.redfin.com/IL/Lake-Bluff/517-E-Scranton-Ave-60044/home/14199036,,,"$1,215,000",1990,$315,blue,153,517 E Scranton Ave Lake Bluff,,
1406,April-7-2023,22 1/2 Chatham Ln,Oak Brook,1215000.0,4.0,4.5,York Woods,1987.0,,309.0,,41.8343967,-87.9261646,705.0,https://www.redfin.com/IL/Oak-Brook/22-1-2-Chatham-Ln-60523/home/18087499,,,"$1,215,000",1987,$309,blue,154,22 1/2 Chatham Ln Oak Brook,,
1407,April-28-2023,517 E Scranton Ave,Lake Bluff,1215000.0,5.0,3.5,East Lake Bluff,1990.0,,315.0,,42.2793479,-87.8347731,1357.0,,1567.0,https://www.redfin.com/IL/Lake-Bluff/517-E-Scranton-Ave-60044/home/14199036,"$1,215,000",1990,$315,blue,155,517 E Scranton Ave Lake Bluff,,
1408,April-7-2023,22 1/2 Chatham Ln,Oak Brook,1215000.0,4.0,4.5,York Woods,1987.0,,309.0,,41.8343967,-87.9261646,1356.0,,705.0,https://www.redfin.com/IL/Oak-Brook/22-1-2-Chatham-Ln-60523/home/18087499,"$1,215,000",1987,$309,blue,156,22 1/2 Chatham Ln Oak Brook,,
61,April-14-2023,4537 Cumnor Rd,Downers Grove,1210000.0,5.0,4.5,Downers Grove,2018.0,,340.0,https://www.redfin.com/IL/Downers-Grove/4537-Cumnor-Rd-60515/home/169229543,41.804864,-87.9899268,,,,,"$1,210,000",2018,$340,blue,157,4537 Cumnor Rd Downers Grove,,
1410,April-14-2023,4537 Cumnor Rd,Downers Grove,1210000.0,5.0,4.5,Downers Grove,2018.0,,340.0,,41.804864,-87.9899268,1358.0,,61.0,https://www.redfin.com/IL/Downers-Grove/4537-Cumnor-Rd-60515/home/169229543,"$1,210,000",2018,$340,blue,158,4537 Cumnor Rd Downers Grove,,
1411,April-14-2023,4537 Cumnor Rd,Downers Grove,1210000.0,5.0,4.5,Downers Grove,2018.0,,340.0,,41.804864,-87.9899268,61.0,https://www.redfin.com/IL/Downers-Grove/4537-Cumnor-Rd-60515/home/169229543,,,"$1,210,000",2018,$340,blue,159,4537 Cumnor Rd Downers Grove,,
1412,April-20-2023,21891 N Tall Oaks Dr,Kildeer,1200000.0,5.0,4.5,Tall Oaks of Kildeer,2001.0,,282.0,,42.1814076,-88.0428421,1363.0,,1646.0,https://www.redfin.com/IL/Kildeer/21891-N-Tall-Oaks-Dr-60047/home/17606526,"$1,200,000",2001,$282,blue,160,21891 N Tall Oaks Dr Kildeer,,
1414,April-20-2023,21891 N Tall Oaks Dr,Kildeer,1200000.0,5.0,4.5,Tall Oaks of Kildeer,2001.0,,282.0,,42.1814076,-88.0428421,4560.0,https://www.redfin.com/IL/Kildeer/21891-N-Tall-Oaks-Dr-60047/home/17606526,,,"$1,200,000",2001,$282,blue,161,21891 N Tall Oaks Dr Kildeer,,
307,April-28-2023,445 Highland Ave,Naperville,1200000.0,4.0,3.0,Fort Hill,1925.0,,408.0,https://www.redfin.com/IL/Naperville/445-Highland-Ave-60540/home/18050544,41.7715903,-88.1413768,,,,,"$1,200,000",1925,$408,blue,162,445 Highland Ave Naperville,,
7474,April-20-2023,21891 N Tall Oaks Dr,Kildeer,1200000.0,5.0,4.5,Tall Oaks of Kildeer,2001.0,,282.0,https://www.redfin.com/IL/Kildeer/21891-N-Tall-Oaks-Dr-60047/home/17606526,42.1814076,-88.0428421,,,,,"$1,200,000",2001,$282,blue,163,21891 N Tall Oaks Dr Kildeer,,
1413,April-6-2023,41 Lancaster Ln,Lincolnshire,1200000.0,5.0,5.0,Lincolnshire,2008.0,,266.0,,42.1920273,-87.9100736,4243.0,https://www.redfin.com/IL/Lincolnshire/41-Lancaster-Ln-60069/home/17641828,,,"$1,200,000",2008,$266,blue,164,41 Lancaster Ln Lincolnshire,,
7588,April-17-2023,1000 Ashley Ln,Libertyville,1200000.0,5.0,5.0,Green Oaks / Libertyville,1986.0,,242.0,https://www.redfin.com/IL/Libertyville/1000-Ashley-Ln-60048/home/17679998,42.2935248,-87.977923,,,,,"$1,200,000",1986,$242,blue,165,1000 Ashley Ln Libertyville,,
1419,April-25-2023,1890 Shelley Ct,Highland Park,1200000.0,4.0,4.5,Highland Park,1995.0,,302.0,,42.1983331,-87.8464958,4507.0,https://www.redfin.com/IL/Highland-Park/1890-Shelley-Ct-60035/home/17628089,,,"$1,200,000",1995,$302,blue,166,1890 Shelley Ct Highland Park,,
