,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
929,April-24-2023,15240 El Cameno Real Dr #3,Orland Park,175000.0,2.0,2.0,Orland Park,1993.0,,165.0,https://www.redfin.com/IL/Orland-Park/15240-El-Cameno-Real-Dr-60462/unit-3/home/13014629,41.6137574,-87.8618425,"$175,000",1993,$165,blue,1396,15240 El Cameno Real Dr #3 Orland Park
672,April-19-2023,8160 168th Pl Unit 1W,Tinley Park,175000.0,2.0,2.0,Tinley Park,1985.0,,,https://www.redfin.com/IL/Tinley-Park/8160-168th-Pl-60477/unit-1W/home/184669355,41.5853195,-87.8167083,"$175,000",1985,$nan,blue,1397,8160 168th Pl Unit 1W Tinley Park
1311,April-21-2023,4343 N Clarendon Ave #2604,Chicago,175000.0,1.0,1.0,CHI - Uptown,1973.0,,233.0,https://www.redfin.com/IL/Chicago/4343-N-Clarendon-Ave-60613/unit-2604/home/13398030,41.9612878,-87.6494037,"$175,000",1973,$233,blue,1398,4343 N Clarendon Ave #2604 Chicago
1645,April-1-2023,6157 N Sheridan Rd Unit 6B,Chicago,175000.0,1.0,1.0,CHI - Edgewater,1963.0,,206.0,https://www.redfin.com/IL/Chicago/6157-N-Sheridan-Rd-60660/unit-6B/home/13411302,41.9941225,-87.6548606,"$175,000",1963,$206,blue,1399,6157 N Sheridan Rd Unit 6B Chicago
1508,April-19-2023,675 Grove Dr #408,Elk Grove Village,175000.0,2.0,2.0,Elk Grove Village,1986.0,,146.0,https://www.redfin.com/IL/Elk-Grove-Village/675-Grove-Dr-60007/unit-408/home/12686407,42.0158648,-87.973661,"$175,000",1986,$146,blue,1400,675 Grove Dr #408 Elk Grove Village
1256,April-18-2023,8515 W Catherine Ave #284,Chicago,175000.0,2.0,1.0,CHI - O'Hare,1979.0,,175.0,https://www.redfin.com/IL/Chicago/8515-W-Catherine-Ave-60656/unit-284/home/13559063,41.9767197,-87.8396917,"$175,000",1979,$175,blue,1401,8515 W Catherine Ave #284 Chicago
1298,April-13-2023,87 E Elm St Unit G,Chicago,172000.0,1.0,1.0,CHI - Near North Side,,,,https://www.redfin.com/IL/Chicago/87-E-Elm-St-60611/unit-G/home/183721428,41.9029919,-87.6254449,"$172,000",nan,$nan,blue,1402,87 E Elm St Unit G Chicago
1258,April-26-2023,5117 139th Pl #510,Crestwood,172000.0,2.0,2.0,Crestpoint,2003.0,,,https://www.redfin.com/IL/Crestwood/5117-139th-Pl-60418/unit-510/home/52639987,41.6388784,-87.7450764,"$172,000",2003,$nan,blue,1403,5117 139th Pl #510 Crestwood
481,April-28-2023,1595 Ashland Ave #403,Des Plaines,172000.0,1.0,1.0,Des Plaines,1977.0,,,https://www.redfin.com/IL/Des-Plaines/1595-Ashland-Ave-60016/unit-403/home/13660791,42.0361525,-87.8849986,"$172,000",1977,$nan,blue,1404,1595 Ashland Ave #403 Des Plaines
163,April-3-2023,3431 Ridgeland Ave #304,Berwyn,171000.0,2.0,2.0,Berwyn,2006.0,,171.0,https://www.redfin.com/IL/Berwyn/3431-Ridgeland-Ave-60402/unit-304/home/183711173,41.8293968,-87.7826743,"$171,000",2006,$171,blue,1405,3431 Ridgeland Ave #304 Berwyn
865,April-12-2023,7061 N Kedzie Ave #113,Chicago,170000.0,2.0,2.0,Winston Towers,1968.0,,,https://www.redfin.com/IL/Chicago/7061-N-Kedzie-Ave-60645/unit-113/home/13587016,42.009185,-87.706705,"$170,000",1968,$nan,blue,1406,7061 N Kedzie Ave #113 Chicago
279,April-7-2023,5447 W Lawrence Ave #401,Chicago,170000.0,2.0,2.0,CHI - Portage Park,1984.0,,189.0,https://www.redfin.com/IL/Chicago/5447-W-Lawrence-Ave-60630/unit-401/home/13479252,41.9675655,-87.7644559,"$170,000",1984,$189,blue,1407,5447 W Lawrence Ave #401 Chicago
1001,April-19-2023,4130 N Kedvale Ave #108,Chicago,170000.0,2.0,1.0,Kedvale Condos,1929.0,,,https://www.redfin.com/IL/Chicago/4130-N-Kedvale-Ave-60641/unit-108/home/12617492,41.9563088,-87.7314018,"$170,000",1929,$nan,blue,1408,4130 N Kedvale Ave #108 Chicago
709,April-28-2023,4640 N Albany Ave Unit 2S,Chicago,170000.0,2.0,1.0,CHI - Albany Park,1925.0,,200.0,https://www.redfin.com/IL/Chicago/4640-N-Albany-Ave-60625/unit-2S/home/18937182,41.9658895,-87.706229,"$170,000",1925,$200,blue,1409,4640 N Albany Ave Unit 2S Chicago
79,April-28-2023,404 S Elmwood Ave Unit 2S,Oak Park,170000.0,2.0,1.0,Oak Park,1971.0,,,https://www.redfin.com/IL/Oak-Park/404-S-Elmwood-Ave-60302/unit-2S/home/13268274,41.881376,-87.78588,"$170,000",1971,$nan,blue,1410,404 S Elmwood Ave Unit 2S Oak Park
1341,April-25-2023,7931 Paxton Ave Unit 2A,Tinley Park,170000.0,2.0,1.5,Tinley Park,1981.0,,189.0,https://www.redfin.com/IL/Tinley-Park/7931-Paxton-Ave-60477/unit-2A/home/12582947,41.5849218,-87.812177,"$170,000",1981,$189,blue,1411,7931 Paxton Ave Unit 2A Tinley Park
1664,April-20-2023,1214 Baythorne Dr #1214,Flossmoor,170000.0,3.0,2.5,Flossmoor,1995.0,,75.0,https://www.redfin.com/IL/Flossmoor/1214-Baythorne-Dr-60422/unit-1214/home/182377310,41.5397438,-87.6924874,"$170,000",1995,$75,blue,1412,1214 Baythorne Dr #1214 Flossmoor
1382,April-3-2023,3401 Wellington Ct #212,Rolling Meadows,170000.0,1.0,1.0,Riverwalk,2005.0,,,https://www.redfin.com/IL/Rolling-Meadows/3401-Wellington-Ct-60008/unit-212/home/12601438,42.0784533,-88.0235445,"$170,000",2005,$nan,blue,1413,3401 Wellington Ct #212 Rolling Meadows
767,April-6-2023,4521 N Central Park Ave Unit 1W,Chicago,170000.0,2.0,1.0,CHI - Albany Park,1921.0,,189.0,https://www.redfin.com/IL/Chicago/4521-N-Central-Park-Ave-60625/unit-1W/home/12600805,41.9635298,-87.7177831,"$170,000",1921,$189,blue,1414,4521 N Central Park Ave Unit 1W Chicago
617,April-10-2023,817 Forest Ave Unit G,Evanston,170000.0,1.0,1.0,Evanston,1920.0,,,https://www.redfin.com/IL/Evanston/817-Forest-Ave-60202/unit-G/home/184606880,42.03295,-87.6734395,"$170,000",1920,$nan,blue,1415,817 Forest Ave Unit G Evanston
1383,April-20-2023,320 W Oakdale Ave #304,Chicago,170000.0,1.0,1.0,CHI - Lake View,1955.0,,189.0,https://www.redfin.com/IL/Chicago/320-W-Oakdale-Ave-60657/unit-304/home/13370304,41.935862,-87.6380327,"$170,000",1955,$189,blue,1416,320 W Oakdale Ave #304 Chicago
675,April-7-2023,6121 N Damen Ave Unit 4A,Chicago,170000.0,2.0,1.0,CHI - West Ridge,1954.0,,155.0,https://www.redfin.com/IL/Chicago/6121-N-Damen-Ave-60659/unit-4A/home/184500661,41.9927031,-87.679626,"$170,000",1954,$155,blue,1417,6121 N Damen Ave Unit 4A Chicago
839,April-5-2023,836 S Maple Ave #19,Oak Park,169900.0,2.0,1.0,Oak Park,1927.0,,,https://www.redfin.com/IL/Oak-Park/836-S-Maple-Ave-60304/unit-19/home/178665405,41.873969,-87.8033646,"$169,900",1927,$nan,blue,1418,836 S Maple Ave #19 Oak Park
771,April-20-2023,1850 N Clark St #604,Chicago,168500.0,0.0,1.0,Hemingway House,,,,https://www.redfin.com/IL/Chicago/1850-N-Clark-St-60614/unit-604/home/13344344,41.916041,-87.635006,"$168,500",nan,$nan,blue,1419,1850 N Clark St #604 Chicago
364,April-6-2023,2626 N Lakeview Ave #4209,Chicago,168000.0,1.0,1.0,CHI - Lincoln Park,1968.0,,232.0,https://www.redfin.com/IL/Chicago/2626-N-Lakeview-Ave-60614/unit-4209/home/13367553,41.9303836,-87.639729,"$168,000",1968,$232,blue,1420,2626 N Lakeview Ave #4209 Chicago
324,April-27-2023,1451 E 55th St Unit 1017N,Chicago,168000.0,2.0,2.0,CHI - Hyde Park,1962.0,,,https://www.redfin.com/IL/Chicago/1451-E-55th-St-60615/unit-1017N/home/184985331,41.7953499,-87.5910517,"$168,000",1962,$nan,blue,1421,1451 E 55th St Unit 1017N Chicago
522,April-4-2023,355 Bluff Ave Unit 1D,La Grange,167500.0,2.0,1.5,La Grange,1967.0,,,https://www.redfin.com/IL/La-Grange/355-Bluff-Ave-60525/unit-1D/home/12750986,41.807288,-87.8616129,"$167,500",1967,$nan,blue,1422,355 Bluff Ave Unit 1D La Grange
1071,April-5-2023,3550 N Keeler Ave Unit 1E,Chicago,167500.0,1.0,1.0,CHI - Irving Park,1923.0,,220.0,https://www.redfin.com/IL/Chicago/3550-N-Keeler-Ave-60641/unit-1E/home/18995949,41.9459139,-87.7323614,"$167,500",1923,$220,blue,1423,3550 N Keeler Ave Unit 1E Chicago
570,April-7-2023,8610 W Berwyn Ave Unit 1S,Chicago,167000.0,2.0,1.0,CHI - O'Hare,1969.0,,167.0,https://www.redfin.com/IL/Chicago/8610-W-Berwyn-Ave-60656/unit-1S/home/18943837,41.9753963,-87.842085,"$167,000",1969,$167,blue,1424,8610 W Berwyn Ave Unit 1S Chicago
1584,April-14-2023,16259 85th Ave #4,Tinley Park,167000.0,2.0,1.5,Tinley Park,1974.0,,152.0,https://www.redfin.com/IL/Tinley-Park/16259-85th-Ave-60487/unit-4/home/12572403,41.5943782,-87.8247521,"$167,000",1974,$152,blue,1425,16259 85th Ave #4 Tinley Park
335,April-21-2023,1365c N Sterling Ave #210,Palatine,167000.0,2.0,2.0,Forest Edge,1980.0,,152.0,https://www.redfin.com/IL/Palatine/1365C-N-Sterling-Ave-60067/unit-210/home/183701368,42.1350512,-88.0697251,"$167,000",1980,$152,blue,1426,1365c N Sterling Ave #210 Palatine
74,April-24-2023,1413 W Farwell Ave Unit C2,Chicago,167000.0,2.0,1.0,CHI - Rogers Park,1920.0,,,https://www.redfin.com/IL/Chicago/1413-W-Farwell-Ave-60626/unit-C2/home/52638926,42.0063375,-87.6662767,"$167,000",1920,$nan,blue,1427,1413 W Farwell Ave Unit C2 Chicago
781,April-27-2023,1460 Fairlane Dr #214,Schaumburg,167000.0,2.0,1.0,Country Lane Park,1978.0,,183.0,https://www.redfin.com/IL/Schaumburg/1460-Fairlane-Dr-60193/unit-214/home/13712932,41.9989411,-88.1232154,"$167,000",1978,$183,blue,1428,1460 Fairlane Dr #214 Schaumburg
862,April-6-2023,13432 E Circle Dr #506,Crestwood,166500.0,2.0,2.0,Crestwood,1993.0,,151.0,https://www.redfin.com/IL/Crestwood/13432-E-Circle-Dr-60418/unit-506/home/13120706,41.6489931,-87.7419027,"$166,500",1993,$151,blue,1429,13432 E Circle Dr #506 Crestwood
161,April-28-2023,11112 Heritage Dr Unit 1B,Palos Hills,166000.0,2.0,1.0,Heritage Hills,1989.0,,166.0,https://www.redfin.com/IL/Palos-Hills/11112-Heritage-Dr-60465/unit-1B/home/12572064,41.686923,-87.8400489,"$166,000",1989,$166,blue,1430,11112 Heritage Dr Unit 1B Palos Hills
221,April-14-2023,6800 N California Ave Unit 4C,Chicago,166000.0,2.0,2.0,CHI - West Ridge,1960.0,,137.0,https://www.redfin.com/IL/Chicago/6800-N-California-Ave-60645/unit-4C/home/13586202,42.0056498,-87.7002384,"$166,000",1960,$137,blue,1431,6800 N California Ave Unit 4C Chicago
174,April-12-2023,454 E 46th Pl Unit D2,Chicago,165500.0,2.0,1.0,CHI - Grand Boulevard,1910.0,,172.0,https://www.redfin.com/IL/Chicago/454-E-46th-Pl-60653/unit-D2/home/181827240,41.810504,-87.6140489,"$165,500",1910,$172,blue,1432,454 E 46th Pl Unit D2 Chicago
356,April-28-2023,2400 N Lakeview Ave #1107,Chicago,165000.0,0.0,1.0,CHI - Lincoln Park,1966.0,,,https://www.redfin.com/IL/Chicago/2400-N-Lakeview-Ave-60614/unit-1107/home/13366098,41.925868,-87.6393368,"$165,000",1966,$nan,blue,1433,2400 N Lakeview Ave #1107 Chicago
442,April-14-2023,1641 W Lunt Ave Unit 3N,Chicago,165000.0,2.0,1.0,CHI - Rogers Park,1921.0,,,https://www.redfin.com/IL/Chicago/1641-W-Lunt-Ave-60626/unit-3N/home/12614260,42.0086848,-87.6718764,"$165,000",1921,$nan,blue,1434,1641 W Lunt Ave Unit 3N Chicago
1073,April-21-2023,450 W Briar Pl Unit 6E,Chicago,165000.0,0.0,1.0,CHI - Lake View,1969.0,,330.0,https://www.redfin.com/IL/Chicago/450-W-Briar-Pl-60657/unit-6E/home/12604246,41.9390922,-87.6414238,"$165,000",1969,$330,blue,1435,450 W Briar Pl Unit 6E Chicago
351,April-11-2023,2728 N Hampden Ct #203,Chicago,165000.0,0.0,1.0,CHI - Lincoln Park,1968.0,,300.0,https://www.redfin.com/IL/Chicago/2728-N-Hampden-Ct-60614/unit-203/home/13369061,41.9313022,-87.6420481,"$165,000",1968,$300,blue,1436,2728 N Hampden Ct #203 Chicago
912,April-28-2023,4948 N Kimball Ave Unit 4E,Chicago,165000.0,1.0,1.0,CHI - Albany Park,1922.0,,206.0,https://www.redfin.com/IL/Chicago/4948-N-Kimball-Ave-60625/unit-4E/home/12622233,41.9716536,-87.7139709,"$165,000",1922,$206,blue,1437,4948 N Kimball Ave Unit 4E Chicago
43,April-3-2023,6607 N Damen Ave Unit 1N,Chicago,165000.0,2.0,1.0,CHI - West Ridge,1947.0,,181.0,https://www.redfin.com/IL/Chicago/6607-N-Damen-Ave-60645/unit-1N/home/13569293,42.0018966,-87.6800532,"$165,000",1947,$181,blue,1438,6607 N Damen Ave Unit 1N Chicago
1161,April-3-2023,9207 Montgomery Dr #132,Orland Park,165000.0,2.0,2.0,Somerset,1987.0,,122.0,https://www.redfin.com/IL/Orland-Park/9207-Montgomery-Dr-60462/unit-132/home/184140741,41.6202351,-87.841584,"$165,000",1987,$122,blue,1439,9207 Montgomery Dr #132 Orland Park
1696,April-27-2023,2909 N Sheridan Rd #1308,Chicago,165000.0,1.0,1.0,CHI - Lake View,1954.0,,,https://www.redfin.com/IL/Chicago/2909-N-Sheridan-Rd-60657/unit-1308/home/13370400,41.9346863,-87.6386361,"$165,000",1954,$nan,blue,1440,2909 N Sheridan Rd #1308 Chicago
445,April-20-2023,4250 N Marine Dr #2907,Chicago,165000.0,1.0,1.0,CHI - Uptown,1963.0,,182.0,https://www.redfin.com/IL/Chicago/4250-N-Marine-Dr-60613/unit-2907/home/13396758,41.9598845,-87.647122,"$165,000",1963,$182,blue,1441,4250 N Marine Dr #2907 Chicago
1673,April-28-2023,6331 N Fairfield Ave #102,Chicago,165000.0,3.0,1.5,CHI - West Ridge,1966.0,,138.0,https://www.redfin.com/IL/Chicago/6331-N-Fairfield-Ave-60659/unit-102/home/182327101,41.9967507,-87.6980545,"$165,000",1966,$138,blue,1442,6331 N Fairfield Ave #102 Chicago
1075,April-14-2023,5136 W Agatite Ave #1,Chicago,164900.0,2.0,1.0,CHI - Portage Park,1931.0,,174.0,https://www.redfin.com/IL/Chicago/5136-W-Agatite-Ave-60630/unit-1/home/22996405,41.961754,-87.7563179,"$164,900",1931,$174,blue,1443,5136 W Agatite Ave #1 Chicago
810,April-11-2023,16807 81st Ave Unit 2N,Tinley Park,164900.0,2.0,2.0,Cherry Creek,1986.0,,150.0,https://www.redfin.com/IL/Tinley-Park/16807-81st-Ave-60477/unit-2N/home/13004636,41.5851834,-87.8136363,"$164,900",1986,$150,blue,1444,16807 81st Ave Unit 2N Tinley Park
1511,April-25-2023,9447 Bay Colony Dr Unit 1S,Des Plaines,164500.0,2.0,1.0,Bay Colony,1972.0,,,https://www.redfin.com/IL/Des-Plaines/9447-Bay-Colony-Dr-60016/unit-1S/home/13666760,42.0513788,-87.8645802,"$164,500",1972,$nan,blue,1445,9447 Bay Colony Dr Unit 1S Des Plaines
1271,April-10-2023,7100 W 95th St #110,Oak Lawn,164000.0,2.0,2.0,Oak Lawn,1973.0,,164.0,https://www.redfin.com/IL/Oak-Lawn/7100-W-95th-St-60453/unit-110/home/13177533,41.72002,-87.795637,"$164,000",1973,$164,blue,1446,7100 W 95th St #110 Oak Lawn
323,April-12-2023,2650 N Lakeview Ave #2903,Chicago,164000.0,0.0,1.0,CHI - Lincoln Park,1973.0,,280.0,https://www.redfin.com/IL/Chicago/2650-N-Lakeview-Ave-60614/unit-2903/home/13366910,41.9309314,-87.63996,"$164,000",1973,$280,blue,1447,2650 N Lakeview Ave #2903 Chicago
1237,April-25-2023,1700 E 56th St #2805,Chicago,163500.0,1.0,1.0,CHI - Hyde Park,1968.0,,,https://www.redfin.com/IL/Chicago/1700-E-56th-St-60637/unit-2805/home/13945902,41.7936149,-87.5832112,"$163,500",1968,$nan,blue,1448,1700 E 56th St #2805 Chicago
1069,April-7-2023,6150 S Kensington Ave #102,Countryside,163500.0,2.0,1.5,Countryside,1970.0,,149.0,https://www.redfin.com/IL/Countryside/6150-Kensington-Ave-60525/unit-102/home/183736632,41.7771203,-87.8741654,"$163,500",1970,$149,blue,1449,6150 S Kensington Ave #102 Countryside
338,April-7-2023,3600 N Lake Shore Dr #1205,Chicago,162500.0,1.0,1.0,CHI - Lake View,1959.0,,,https://www.redfin.com/IL/Chicago/3600-N-Lake-Shore-Dr-60613/unit-1205/home/13377060,41.9489369,-87.6441842,"$162,500",1959,$nan,blue,1450,3600 N Lake Shore Dr #1205 Chicago
1012,April-5-2023,3600 N Lake Shore Dr #410,Chicago,162500.0,0.0,1.0,CHI - Lake View,1960.0,,271.0,https://www.redfin.com/IL/Chicago/3600-N-Lake-Shore-Dr-60613/unit-410/home/13378687,41.9489369,-87.6441842,"$162,500",1960,$271,blue,1451,3600 N Lake Shore Dr #410 Chicago
973,April-3-2023,6855 N Northwest Hwy Unit 2D,Chicago,162500.0,1.0,1.0,CHI - Edison Park,1970.0,,186.0,https://www.redfin.com/IL/Chicago/6855-N-Northwest-Hwy-60631/unit-2D/home/13638005,42.0057583,-87.8202622,"$162,500",1970,$186,blue,1452,6855 N Northwest Hwy Unit 2D Chicago
371,April-25-2023,1460 Fairlane Dr #411,Schaumburg,162000.0,2.0,1.5,Schaumburg,1978.0,,147.0,https://www.redfin.com/IL/Schaumburg/1460-Fairlane-Dr-60193/unit-411/home/13712453,41.9989411,-88.1232154,"$162,000",1978,$147,blue,1453,1460 Fairlane Dr #411 Schaumburg
1544,April-14-2023,7235 N Hamilton Ave Unit 3B,Chicago,162000.0,2.0,1.5,CHI - West Ridge,1967.0,,147.0,https://www.redfin.com/IL/Chicago/7235-N-Hamilton-Ave-60645/unit-3B/home/13573389,42.0132241,-87.6845504,"$162,000",1967,$147,blue,1454,7235 N Hamilton Ave Unit 3B Chicago
980,April-24-2023,10 Old Oak Dr #100,Buffalo Grove,161000.0,1.0,1.0,Oak Creek,1977.0,,161.0,https://www.redfin.com/IL/Buffalo-Grove/10-Old-Oak-Dr-60089/unit-100/home/13866391,42.1427943,-87.9589935,"$161,000",1977,$161,blue,1455,10 Old Oak Dr #100 Buffalo Grove
946,April-7-2023,6100 N Talman Ave Unit AG,Chicago,160000.0,2.0,2.0,CHI - West Ridge,1920.0,,,https://www.redfin.com/IL/Chicago/6100-N-Talman-Ave-60659/unit-0000AG/home/45473251,41.992383,-87.6960748,"$160,000",1920,$nan,blue,1456,6100 N Talman Ave Unit AG Chicago
1152,April-5-2023,1417 Bonnie Brae Pl Unit 4D,River Forest,160000.0,2.0,2.0,River Forest,1973.0,,120.0,https://www.redfin.com/IL/River-Forest/1417-Bonnie-Brae-60305/unit-4D/home/39947451,41.9058459,-87.8068459,"$160,000",1973,$120,blue,1457,1417 Bonnie Brae Pl Unit 4D River Forest
1661,April-3-2023,9315 Hamilton Ct Unit F,Des Plaines,160000.0,2.0,1.5,Hamilton Court,1980.0,,178.0,https://www.redfin.com/IL/Des-Plaines/9315-Hamilton-Ct-60016/unit-F/home/13681412,42.058008,-87.858732,"$160,000",1980,$178,blue,1458,9315 Hamilton Ct Unit F Des Plaines
997,April-14-2023,896 S Plum Grove Rd #217,Palatine,160000.0,2.0,1.0,Palatine,1972.0,,168.0,https://www.redfin.com/IL/Palatine/896-S-Plum-Grove-Rd-60067/unit-217/home/13875553,42.0934986,-88.04474,"$160,000",1972,$168,blue,1459,896 S Plum Grove Rd #217 Palatine
643,April-12-2023,5 W Pebble Ct Unit C,Palos Hills,160000.0,2.0,1.0,Palos Hills,1978.0,,145.0,https://www.redfin.com/IL/Palos-Hills/5-W-Pebble-Ct-60465/unit-C/home/13198446,41.6903629,-87.8229195,"$160,000",1978,$145,blue,1460,5 W Pebble Ct Unit C Palos Hills
652,April-5-2023,2454 Prairie Ave Unit D2,Evanston,160000.0,1.0,1.0,Evanston,1920.0,,168.0,https://www.redfin.com/IL/Evanston/2454-Prairie-Ave-60201/unit-D2/home/13630441,42.062641,-87.699522,"$160,000",1920,$168,blue,1461,2454 Prairie Ave Unit D2 Evanston
310,April-28-2023,2909 N Sheridan Rd #411,Chicago,160000.0,1.0,1.0,CHI - Lake View,,,229.0,https://www.redfin.com/IL/Chicago/2909-N-Sheridan-Rd-60657/unit-411/home/13370397,41.9346863,-87.6386361,"$160,000",nan,$229,blue,1462,2909 N Sheridan Rd #411 Chicago
896,April-6-2023,6745 180th St #3,Tinley Park,160000.0,2.0,1.0,Tinley Manor Condos,1974.0,,168.0,https://www.redfin.com/IL/Tinley-Park/6745-180th-St-60477/unit-3/home/12958839,41.56385,-87.7826743,"$160,000",1974,$168,blue,1463,6745 180th St #3 Tinley Park
667,April-20-2023,8828 N Leslie Ln Unit 205E,Des Plaines,160000.0,2.0,1.0,Des Plaines,1970.0,,160.0,https://www.redfin.com/IL/Des-Plaines/8828-N-Leslie-Ln-60016/unit-205E/home/184724197,42.0564188,-87.8463039,"$160,000",1970,$160,blue,1464,8828 N Leslie Ln Unit 205E Des Plaines
966,April-26-2023,5616 N Kenmore Ave Unit 2B,Chicago,160000.0,1.0,1.0,CHI - Edgewater,1964.0,,,https://www.redfin.com/IL/Chicago/5616-N-Kenmore-Ave-60660/unit-2B/home/12718846,41.984232,-87.6569149,"$160,000",1964,$nan,blue,1465,5616 N Kenmore Ave Unit 2B Chicago
439,April-28-2023,7525 W Lawrence Ave #506,Harwood Heights,160000.0,1.0,1.0,Harwood Heights,1978.0,,,https://www.redfin.com/IL/Harwood-Heights/7525-W-Lawrence-Ave-60706/unit-506/home/13554359,41.96676,-87.815433,"$160,000",1978,$nan,blue,1466,7525 W Lawrence Ave #506 Harwood Heights
170,April-27-2023,6030 N Sheridan Rd #1712,Chicago,160000.0,1.0,1.0,CHI - Edgewater,1951.0,,219.0,https://www.redfin.com/IL/Chicago/6030-N-Sheridan-Rd-60660/unit-1712/home/12699521,41.9916075,-87.6560277,"$160,000",1951,$219,blue,1467,6030 N Sheridan Rd #1712 Chicago
1545,April-21-2023,9935 El Cameno Real Dr Unit 2A,Orland Park,160000.0,2.0,2.0,El Cameno,1976.0,,178.0,https://www.redfin.com/IL/Orland-Park/9935-El-Cameno-Real-Dr-60462/unit-2A/home/13015022,41.6133337,-87.8610561,"$160,000",1976,$178,blue,1468,9935 El Cameno Real Dr Unit 2A Orland Park
258,April-10-2023,2450 W Greenleaf Ave #3,Chicago,159000.0,2.0,1.0,CHI - West Ridge,1920.0,,124.0,https://www.redfin.com/IL/Chicago/2450-W-Greenleaf-Ave-60645/unit-3/home/13585098,42.0096584,-87.6914225,"$159,000",1920,$124,blue,1469,2450 W Greenleaf Ave #3 Chicago
731,April-7-2023,8809 W Golf Rd Unit 11D,Niles,159000.0,1.0,1.0,Highland Towers,1978.0,,145.0,https://www.redfin.com/IL/Niles/8809-W-Golf-Rd-60714/unit-11D/home/13672026,42.053039,-87.84611,"$159,000",1978,$145,blue,1470,8809 W Golf Rd Unit 11D Niles
768,April-27-2023,9147 S Roberts Rd #108,Hickory Hills,159000.0,2.0,1.0,Hickory Hills,1978.0,,,https://www.redfin.com/IL/Hickory-Hills/9147-S-Roberts-Rd-60457/unit-108/home/13205418,41.7242441,-87.8174797,"$159,000",1978,$nan,blue,1471,9147 S Roberts Rd #108 Hickory Hills
286,April-6-2023,5415 N Sheridan Rd #3314,Chicago,158500.0,1.0,1.0,CHI - Edgewater,1974.0,,226.0,https://www.redfin.com/IL/Chicago/5415-N-Sheridan-Rd-60640/unit-3314/home/13400801,41.9801211,-87.6543366,"$158,500",1974,$226,blue,1472,5415 N Sheridan Rd #3314 Chicago
1288,April-14-2023,6166 N Sheridan Rd Unit 14H,Chicago,158000.0,2.0,1.5,Granville Towers,1970.0,,132.0,https://www.redfin.com/IL/Chicago/6166-N-Sheridan-Rd-60660/unit-14H/home/13412766,41.9942726,-87.6560689,"$158,000",1970,$132,blue,1473,6166 N Sheridan Rd Unit 14H Chicago
1561,April-28-2023,8840 N Western Ave Unit 2G,Des Plaines,158000.0,2.0,1.5,Des Plaines,1972.0,,146.0,https://www.redfin.com/IL/Des-Plaines/8840-N-Western-Ave-60016/unit-2G/home/183714250,42.0575259,-87.8455748,"$158,000",1972,$146,blue,1474,8840 N Western Ave Unit 2G Des Plaines
541,April-6-2023,208 N Oak Park Ave Unit 1HH,Oak Park,158000.0,2.0,1.0,Oak Park,1928.0,,176.0,https://www.redfin.com/IL/Oak-Park/208-N-Oak-Park-Ave-60302/unit-1HH/home/13272222,41.8910012,-87.7940497,"$158,000",1928,$176,blue,1475,208 N Oak Park Ave Unit 1HH Oak Park
1129,April-7-2023,3150 N Sheffield Ave #508,Chicago,158000.0,0.0,1.0,CHI - Lake View,,,,https://www.redfin.com/IL/Chicago/3150-N-Sheffield-Ave-60657/unit-508/home/12596816,41.9396166,-87.6543628,"$158,000",nan,$nan,blue,1476,3150 N Sheffield Ave #508 Chicago
402,April-14-2023,711 E Falcon Dr #103,Arlington Heights,158000.0,2.0,1.0,Brittany Place,1978.0,,166.0,https://www.redfin.com/IL/Arlington-Heights/711-Falcon-Dr-60005/unit-103/home/184771061,42.0439053,-87.9729601,"$158,000",1978,$166,blue,1477,711 E Falcon Dr #103 Arlington Heights
876,April-21-2023,477 Graceland Ave Unit 1C,Des Plaines,158000.0,1.0,1.0,Graceland Terrace,1973.0,,211.0,https://www.redfin.com/IL/Des-Plaines/477-Graceland-Ave-60016/unit-1C/home/13665649,42.0445302,-87.8890997,"$158,000",1973,$211,blue,1478,477 Graceland Ave Unit 1C Des Plaines
1103,April-3-2023,8924 W 140th St #102,Orland Park,157500.0,2.0,1.0,Orland Park,1980.0,,158.0,https://www.redfin.com/IL/Orland-Park/8924-W-140th-St-60462/unit-102/home/13026784,41.6367716,-87.8384367,"$157,500",1980,$158,blue,1479,8924 W 140th St #102 Orland Park
968,April-28-2023,1 Renaissance Pl #1117,Palatine,157250.0,2.0,2.0,Palatine,1988.0,,140.0,https://www.redfin.com/IL/Palatine/1-Renaissance-Pl-60067/unit-1117/home/12749041,42.1234687,-88.0382351,"$157,250",1988,$140,blue,1480,1 Renaissance Pl #1117 Palatine
1629,April-28-2023,5757 N Sheridan Rd Unit 2J,Chicago,157000.0,2.0,2.0,CHI - Edgewater,1968.0,,131.0,https://www.redfin.com/IL/Chicago/5757-N-Sheridan-Rd-60660/unit-2J/home/13409085,41.9870908,-87.6547952,"$157,000",1968,$131,blue,1481,5757 N Sheridan Rd Unit 2J Chicago
