,Project Type,Project Name,Association Name,City,Zip,County,ID,Address,__lat,__lon,__geocode_status
2959,COOPERATIVE,HATHORNE EAST,"HAWTHORNE EAST, INC.",FORT LAUDERDALE,33304,BROWARD,248792,"HAWTHORNE EAST, INC., FORT LAUDERDALE, FL 33304",26.1351973,-80.1177335,OK
2960,COOPERATIVE,HAWTHORNE EAST,"HAWTHORNE EAST, INC",FORT LAUDERDALE,33304,BROWARD,240604,"HAWTHORNE EAST, INC, FORT LAUDERDALE, FL 33304",26.1351973,-80.1177335,OK
2961,COOPERATIVE,HAWTHORNE EAST,"HAWTHORNE EAST, INC.",FORT LAUDERDALE,33304,BROWARD,240593,"HAWTHORNE EAST, INC., FORT LAUDERDALE, FL 33304",26.1351973,-80.1177335,OK
2962,COOPERATIVE,SUNRISE BAY ASSOC INC,SUNRISE BAY ASSOCIATION,FORT LAUDERDALE,33304,BROWARD,250123,"SUNRISE BAY ASSOCIATION, FORT LAUDERDALE, FL 33304",26.1426111,-80.1086589,OK
2963,CONDOMINIUM,"321 AT WATER'S EDGE, A CONDO",321 AT WATER'S EDGE CONDOMINIUM ASSOCIATION,FORT LAUDERDALE,33304,BROWARD,220057,"321 AT WATER'S EDGE CONDOMINIUM ASSOCIATION, FORT LAUDERDALE, FL 33304",26.1266199,-80.10595380000001,OK
2964,CONDOMINIUM,1200 CLUB CONDOMINIUM,1200 CLUB CONDOMINIUM,FORT LAUDERDALE,33304,BROWARD,235215,"1200 CLUB CONDOMINIUM, FORT LAUDERDALE, FL 33304",26.1351973,-80.1177335,OK
2965,CONDOMINIUM,ADAGIO ON THE BAY CONDOMINIUM ASSOCIATION,"ADAGIO ON THE BAY CONDOMINIUM ASSOCIATION, INC.",FORT LAUDERDALE,33304,BROWARD,290818,"ADAGIO ON THE BAY CONDOMINIUM ASSOCIATION, INC., FORT LAUDERDALE, FL 33304",26.139851,-80.1105496,OK
2966,CONDOMINIUM,ALHAMBRA PLACE CONDO,ALHAMBRA PLACE CONDOMINIUM ASSOCIATION INC,FORT LAUDERDALE,33304,BROWARD,270435,"ALHAMBRA PLACE CONDOMINIUM ASSOCIATION INC, FORT LAUDERDALE, FL 33304",26.1249694,-80.1057357,OK
2967,CONDOMINIUM,AMERICAS ON THE PARK,"AMERICAS CONDOMINIUM ASSOCIATION, INC",FORT LAUDERDALE,33304,BROWARD,204463,"AMERICAS CONDOMINIUM ASSOCIATION, INC, FORT LAUDERDALE, FL 33304",26.1351973,-80.1177335,OK
2968,CONDOMINIUM,AQUABLU FORT LAUDERDALE CONDO ASSN INC,AQUABLU FORT LAUDERDALE CONDOMINIUM ASSOCATION INC,FORT LAUDERDALE,33304,BROWARD,230099,"AQUABLU FORT LAUDERDALE CONDOMINIUM ASSOCATION INC, FORT LAUDERDALE, FL 33304",26.1276827,-80.10661259999999,OK
2969,CONDOMINIUM,BIRCH CREST APARTMENTS,BIRCH CREST APARTMENTS,FORT LAUDERDALE,33304,BROWARD,236250,"BIRCH CREST APARTMENTS, FORT LAUDERDALE, FL 33304",26.1272411,-80.1053543,OK
2970,CONDOMINIUM,BRITANNIA CONDOMINIUM,BRITANNIA CONDOMINIUM ASSOCIATION INC.,FORT LAUDERDALE,33304,BROWARD,234322,"BRITANNIA CONDOMINIUM ASSOCIATION INC., FORT LAUDERDALE, FL 33304",26.1879532,-80.1178268,OK
2971,CONDOMINIUM,BRITANNIA CONDOMINIUM ASSOCIATION,BRITANNIA CONDOMINIUM ASSOCIATION INC.,FORT LAUDERDALE,33304,BROWARD,250104,"BRITANNIA CONDOMINIUM ASSOCIATION INC., FORT LAUDERDALE, FL 33304",26.1879532,-80.1178268,OK
2972,CONDOMINIUM,BRITANNIA CONDOMINIUM ASSOCIATION,BRITANNIA CONDOMINIUM ASSOCIATION INC.,FORT LAUDERDALE,33304,BROWARD,250109,"BRITANNIA CONDOMINIUM ASSOCIATION INC., FORT LAUDERDALE, FL 33304",26.1879532,-80.1178268,OK
2973,CONDOMINIUM,CASTILLO GRAND HOTEL CONDO RESIDENCES,"CASTILLO GRAND HOTEL CONDOMINIUM RESIDENCES ASSOCIATION, INC",FORT LAUDERDALE,33304,BROWARD,216490,"CASTILLO GRAND HOTEL CONDOMINIUM RESIDENCES ASSOCIATION, INC, FORT LAUDERDALE, FL 33304",26.1230213,-80.10477569999999,OK
2974,CONDOMINIUM,"CASTILLO GRAND RESIDENCES, A CONDOMINIUM","CASTILLO GRAND RESIDENCES CONDOMINIUM ASSOCIATION, INC",FORT LAUDERDALE,33304,BROWARD,216461,"CASTILLO GRAND RESIDENCES CONDOMINIUM ASSOCIATION, INC, FORT LAUDERDALE, FL 33304",26.1351973,-80.1177335,OK
2975,CONDOMINIUM,COCONUT BAY RESORT CONDOMINUM ASSOCIATION INC.,COCONUT BAY RESORT CONDOMINUM ASSOCIATION INC.,FORT LAUDERDALE,33304,BROWARD,292521,"COCONUT BAY RESORT CONDOMINUM ASSOCIATION INC., FORT LAUDERDALE, FL 33304",26.1372222,-80.1063889,OK
2976,CONDOMINIUM,COLONIAL MANOR EAST,"COLONIAL MANOR EAST APARTMENTS CONDOMINIUM ASSOCIATION, INC.",FORT LAUDERDALE,33304,BROWARD,290702,"COLONIAL MANOR EAST APARTMENTS CONDOMINIUM ASSOCIATION, INC., FORT LAUDERDALE, FL 33304",26.1351973,-80.1177335,OK
2977,CONDOMINIUM,CONDO PROJECT,HOLIDAY ISLE YACHT CLUB,FORT LAUDERDALE,33304,BROWARD,287664,"HOLIDAY ISLE YACHT CLUB, FORT LAUDERDALE, FL 33304",26.133701,-80.10837699999999,OK
2978,CONDOMINIUM,CORINTHIAN ON THE INTRACOASTAL,"CORINTHIAN CONDOMINIUM ASSOCIATION, INC",FORT LAUDERDALE,33304,BROWARD,245283,"CORINTHIAN CONDOMINIUM ASSOCIATION, INC, FORT LAUDERDALE, FL 33304",26.1363602,-80.1091995,OK
2979,CONDOMINIUM,EAST POINT TOWERS CONDOMINIUM,EAST POINT TOWERS CONDOMINIUM,FORT LAUDERDALE,33304,BROWARD,234832,"EAST POINT TOWERS CONDOMINIUM, FORT LAUDERDALE, FL 33304",26.1388248,-80.11925160000001,OK
2980,CONDOMINIUM,FORT LAUDERDALE BEACH RESORT,BREAKERS OF FT LAUDERDALE CONDO ASSN,FORT LAUDERDALE,33304,BROWARD,286422,"BREAKERS OF FT LAUDERDALE CONDO ASSN, FORT LAUDERDALE, FL 33304",26.1879532,-80.1178268,OK
2981,CONDOMINIUM,"HARBOR HAVEN INC, A CONDOMINIUM","HARBOR HAVEN INC, A CONDOMINIUM",FORT LAUDERDALE,33304,BROWARD,250320,"HARBOR HAVEN INC, A CONDOMINIUM, FORT LAUDERDALE, FL 33304",26.1233187,-80.1058999,OK
2982,CONDOMINIUM,HARBOR HOUSE NORTH CONDOMINIUM,"HARBOR HOUSE NORTH, INC.",FORT LAUDERDALE,33304,BROWARD,246234,"HARBOR HOUSE NORTH, INC., FORT LAUDERDALE, FL 33304",26.1351973,-80.1177335,OK
2983,CONDOMINIUM,"HORIZON HOUSE CONDOMINIUM ASSOCIATION, INC",HORIZON HOUSE CONDOMINIUM INC,FORT LAUDERDALE,33304,BROWARD,226188,"HORIZON HOUSE CONDOMINIUM INC, FORT LAUDERDALE, FL 33304",26.139585,-80.11171399999999,OK
2984,CONDOMINIUM,"LA RIVE CONDOMINIUM ASSOCIATION, INC.","LA RIVE CONDOMINIUM ASSOCIATION, INC.",FORT LAUDERDALE,33304,BROWARD,291203,"LA RIVE CONDOMINIUM ASSOCIATION, INC., FORT LAUDERDALE, FL 33304",26.1331577,-80.10852369999999,OK
2985,CONDOMINIUM,LEISURE HOUSE,LEISURE HOUSE,FORT LAUDERDALE,33304,BROWARD,248535,"LEISURE HOUSE, FORT LAUDERDALE, FL 33304",26.1289185,-80.1055629,OK
2986,CONDOMINIUM,MIDDLE RIVER VILLAS CONDO,"MIDDLE RIVER VILLAS CONDOMINIUM, INC.",FORT LAUDERDALE,33304,BROWARD,261387,"MIDDLE RIVER VILLAS CONDOMINIUM, INC., FORT LAUDERDALE, FL 33304",26.1355087,-80.1178522,OK
2987,CONDOMINIUM,NAUTICAL TOWERS INC,NAUTICAL TOWERS CONDOMINIUM ASSOCIATION INC,FORT LAUDERDALE,33304,BROWARD,250338,"NAUTICAL TOWERS CONDOMINIUM ASSOCIATION INC, FORT LAUDERDALE, FL 33304",26.1330138,-80.10804689999999,OK
2988,CONDOMINIUM,PARAMOUNT FORT LAUDERDALE,PARAMOUNT FORT LAUDERDALE CONDO,FORT LAUDERDALE,33304,BROWARD,246469,"PARAMOUNT FORT LAUDERDALE CONDO, FORT LAUDERDALE, FL 33304",26.1329818,-80.10388449999999,OK
2989,CONDOMINIUM,PARK COURT CONDOMINIUM,PARK COURT CONDOMINIUM,FORT LAUDERDALE,33304,BROWARD,287825,"PARK COURT CONDOMINIUM, FORT LAUDERDALE, FL 33304",26.1337356,-80.12042919999999,OK
2990,CONDOMINIUM,PARK TOWER ASSOCIATION,PARK TOWER ASSOCIATION,FORT LAUDERDALE,33304,BROWARD,287554,"PARK TOWER ASSOCIATION, FORT LAUDERDALE, FL 33304",26.144784,-80.10256,OK
2991,CONDOMINIUM,PORTO VENEZIA CONDO ASSN INC,PORTO VENEZIA CONDOMINIUM ASSOCIATION INC,FORT LAUDERDALE,33304,BROWARD,250140,"PORTO VENEZIA CONDOMINIUM ASSOCIATION INC, FORT LAUDERDALE, FL 33304",26.145553,-80.10867999999999,OK
2992,CONDOMINIUM,"RIVA FORT LAUDERDALE CONDOMINIUM ASSOCIATION, INC.","RIVA FORT LAUDERDALE CONDOMINIUM ASSOCIATION, INC.",FORT LAUDERDALE,33304,BROWARD,225634,"RIVA FORT LAUDERDALE CONDOMINIUM ASSOCIATION, INC., FORT LAUDERDALE, FL 33304",26.1276827,-80.10661259999999,OK
2993,CONDOMINIUM,SEVILLA COURTS CONDO,SEVILLA COURTS CONDO,FORT LAUDERDALE,33304,BROWARD,237451,"SEVILLA COURTS CONDO, FORT LAUDERDALE, FL 33304",26.1258806,-80.1047376,OK
2994,CONDOMINIUM,SIRS STUDY,BAYSHORE EMBASSY CONDO,FORT LAUDERDALE,33304,BROWARD,240507,"BAYSHORE EMBASSY CONDO, FORT LAUDERDALE, FL 33304",26.1306453,-80.1084388,OK
2995,CONDOMINIUM,SIRS STUDY 2024,BAYSHORE EMBASSY CONDO,FORT LAUDERDALE,33304,BROWARD,240459,"BAYSHORE EMBASSY CONDO, FORT LAUDERDALE, FL 33304",26.1306453,-80.1084388,OK
2996,CONDOMINIUM,SIRS- LEVEL 1 FULL RESERVE STUDY,"HAWTHORNE BAY, INC.",FORT LAUDERDALE,33304,BROWARD,289422,"HAWTHORNE BAY, INC., FORT LAUDERDALE, FL 33304",26.1351973,-80.1177335,OK
2997,CONDOMINIUM,STRUCTURAL INTEGRITY RESERVE STUDY,LE CLUB INTERNATIONAL CONDOMINIUM ASSOCIATION,FORT LAUDERDALE,33304,BROWARD,287586,"LE CLUB INTERNATIONAL CONDOMINIUM ASSOCIATION, FORT LAUDERDALE, FL 33304",26.1366234,-80.1073209,OK
2998,CONDOMINIUM,SUNRISE EAST CONDO,"SUNRISE EAST CONDO, INC.",FORT LAUDERDALE,33304,BROWARD,220150,"SUNRISE EAST CONDO, INC., FORT LAUDERDALE, FL 33304",26.1375383,-80.1078481,OK
2999,CONDOMINIUM,SUNRISE TOWER ASSOCIATION INC,SUNRISE TOWER ASSOCIATION INC,FORT LAUDERDALE,33304,BROWARD,245174,"SUNRISE TOWER ASSOCIATION INC, FORT LAUDERDALE, FL 33304",26.1345684,-80.1098215,OK
3000,CONDOMINIUM,THE SEASONS CONDOMINIUM ASSOCIATION OF FORT LAUDERDALE,THE SEASONS CONDOMINIUM ASSOCIATION OF FORT LAUDERDALE,FORT LAUDERDALE,33304,BROWARD,287588,"THE SEASONS CONDOMINIUM ASSOCIATION OF FORT LAUDERDALE, FORT LAUDERDALE, FL 33304",26.1256692,-80.1038871,OK
3001,CONDOMINIUM,TIFFANY HOUSE CONDOMINIUM ASSOCIATION INC.,TIFFANY HOUSE CONDOMINIUM ASSOCIATION,FORT LAUDERDALE,33304,BROWARD,238449,"TIFFANY HOUSE CONDOMINIUM ASSOCIATION, FORT LAUDERDALE, FL 33304",26.1283626,-80.106286,OK
3002,CONDOMINIUM,TIFFANY HOUSE CONDOMINIUM ASSOCIATION INC.,TIFFANY HOUSE CONDOMINIUM ASSOCIATION INC.,FORT LAUDERDALE,33304,BROWARD,238443,"TIFFANY HOUSE CONDOMINIUM ASSOCIATION INC., FORT LAUDERDALE, FL 33304",26.1283626,-80.106286,OK
3003,CONDOMINIUM,W FORT LAUDERDALE RESIDENCES,FORT LAUDERDALE RESIDENCES HOTEL CONDOMINIUM ASSOCIATION INC,FORT LAUDERDALE,33304,BROWARD,239884,"FORT LAUDERDALE RESIDENCES HOTEL CONDOMINIUM ASSOCIATION INC, FORT LAUDERDALE, FL 33304",26.1879532,-80.1178268,OK
3004,CONDOMINIUM,WEDGEWOOD COURT,"WEDGEWOOD COURT CONDOMINIUM ASSOCIATION, INC",FORT LAUDERDALE,33304,BROWARD,240985,"WEDGEWOOD COURT CONDOMINIUM ASSOCIATION, INC, FORT LAUDERDALE, FL 33304",26.1239725,-80.1053208,OK
3005,CONDOMINIUM,"FORT LAUDERDALE RESIDENCES HOTEL CONDOMINIUM ASSOCIATION, INC.","FORT LAUDERDALE RESIDENCES HOTEL CONDOMINIUM ASSOCIATION, INC.","FORT LAUDERDALE,",33304,BROWARD,288815,"FORT LAUDERDALE RESIDENCES HOTEL CONDOMINIUM ASSOCIATION, INC., FORT LAUDERDALE,, FL 33304",26.1879532,-80.1178268,OK
3006,COOPERATIVE,VERSAILLES COOP,VERSAILLES COOP,"FORT LAUDERDALE, FL",33304,BROWARD,211856,"VERSAILLES COOP, FORT LAUDERDALE, FL, FL 33304",26.1254154,-80.1058917,OK
3007,COOPERATIVE,SPRING TIDE APARTMENTS SIRS,SPRING TIDE APARTMENTS,FT LAUDERDALE,33304,BROWARD,287295,"SPRING TIDE APARTMENTS, FT LAUDERDALE, FL 33304",26.1277486,-80.10405349999999,OK
3008,CONDOMINIUM,SOUTHDALE CONDO ASSOC INC,SOUTHDALE CONDO ASSOC INC,FT LAUDERDALE,33304,BROWARD,266178,"SOUTHDALE CONDO ASSOC INC, FT LAUDERDALE, FL 33304",26.1392112,-80.1341715,OK
3009,CONDOMINIUM,THE GALLERY CONDOMINIUM,THE GALLERY CONDOMINUM ASSOCIATION,FT. LAUDERDALE,33304,BROWARD,204695,"THE GALLERY CONDOMINUM ASSOCIATION, FT. LAUDERDALE, FL 33304",26.1316666,-80.10712819999999,OK
3010,CONDOMINIUM,VICTORIA PARK TOWER CONDOMINIUM,VICTORIA PARK TOWER CONDOMINIUM ASSOCIATION,FT. LAUDERDALE,33304,BROWARD,254509,"VICTORIA PARK TOWER CONDOMINIUM ASSOCIATION, FT. LAUDERDALE, FL 33304",26.1357096,-80.1217801,OK
3011,CONDOMINIUM,"CAMELOT SHORES CONDOMINIUM ASSOCIATION, INC.","CAMELOT SHORES CONDOMINIUM ASSOCIATION, INC.",FORT LAUDERDALE,33305,BROWARD,249019,"CAMELOT SHORES CONDOMINIUM ASSOCIATION, INC., FORT LAUDERDALE, FL 33305",26.151788,-80.13559699999999,OK
3012,CONDOMINIUM,LAS OLAS MANOR ASSOCIATION INC,LAS OLAS MANOR ASSOCIATION INC,FORT LAUDERDALE,33305,BROWARD,289508,"LAS OLAS MANOR ASSOCIATION INC, FORT LAUDERDALE, FL 33305",26.1199166,-80.1309832,OK
3013,CONDOMINIUM,MIDDLE RIVER TOWER,"MIDDLE RIVER TOWNER, INC.",FORT LAUDERDALE,33305,BROWARD,248806,"MIDDLE RIVER TOWNER, INC., FORT LAUDERDALE, FL 33305",26.1531685,-80.1136105,OK
3014,CONDOMINIUM,SHORE CLUB,"SC CONDOMINIUM ASSOCIATION, INC.",FORT LAUDERDALE,33305,BROWARD,286389,"SC CONDOMINIUM ASSOCIATION, INC., FORT LAUDERDALE, FL 33305",26.1531223,-80.1233175,OK
3015,CONDOMINIUM,SHORE CLUB CONDO,"SC CONDOMINIUM ASSOCIATION, INC.",FORT LAUDERDALE,33305,BROWARD,286857,"SC CONDOMINIUM ASSOCIATION, INC., FORT LAUDERDALE, FL 33305",26.1531223,-80.1233175,OK
3016,CONDOMINIUM,TRADEWINDS BY THE SEA INC,TRADEWINDS BY THE SEA CONDO,FORT LAUDERDALE,33305,BROWARD,218506,"TRADEWINDS BY THE SEA CONDO, FORT LAUDERDALE, FL 33305",26.1552986,-80.10149129999999,OK
3018,CONDOMINIUM,ISLAND CITY LOFTS CONDO ASSOC,ISLAND CITY LOFTS CONDO ASSOC,WILTON MANORS,33305,BROWARD,266115,"ISLAND CITY LOFTS CONDO ASSOC, WILTON MANORS, FL 33305",26.158196,-80.1338191,OK
3019,CONDOMINIUM,OLIVEWOOD CONDO,OLIVEWOOD CONDO,WILTON MANORS,33305,BROWARD,240260,"OLIVEWOOD CONDO, WILTON MANORS, FL 33305",26.1603626,-80.13893399999999,OK
3020,CONDOMINIUM,OLIVEWOOD CONDOMINIUM,"OLIVEWOOD CONDOMINIUM ASSOC., INC",WILTON MANORS,33305,BROWARD,248923,"OLIVEWOOD CONDOMINIUM ASSOC., INC, WILTON MANORS, FL 33305",26.1603626,-80.13893399999999,OK
3021,COOPERATIVE,"REGENCY HOUSE, INC.","REGENCY HOUSE, INC.",FORT LAUDERDALE,33306,BROWARD,231682,"REGENCY HOUSE, INC., FORT LAUDERDALE, FL 33306",26.1420491,-80.1369217,OK
3022,COOPERATIVE,THE CAMBRIDGE,THE CAMBRIDGE INC,FORT LAUDERDALE,33306,BROWARD,227588,"THE CAMBRIDGE INC, FORT LAUDERDALE, FL 33306",26.169416,-80.10460119999999,OK
3023,CONDOMINIUM,"1500 OCEAN CLUB CONDOMINIUM ASSOCIATION, INC.","1500 OCEAN CLUB, A CONDO",FORT LAUDERDALE,33306,BROWARD,225654,"1500 OCEAN CLUB, A CONDO, FORT LAUDERDALE, FL 33306",26.1652146,-80.10368,OK
3024,CONDOMINIUM,CARLYLE CONDOMINIUM,"THE CARLYLE ASSOCIATION, INC.",FORT LAUDERDALE,33306,BROWARD,271269,"THE CARLYLE ASSOCIATION, INC., FORT LAUDERDALE, FL 33306",26.1697671,-80.1058621,OK
3025,CONDOMINIUM,IMPERIAL CONDOMINIUM,"IMPERIAL CONDOMINIUM, INC.",FORT LAUDERDALE,33306,BROWARD,290430,"IMPERIAL CONDOMINIUM, INC., FORT LAUDERDALE, FL 33306",26.169723,-80.10756,OK
3026,CONDOMINIUM,PIER 41 CONDO ASSN INC,PIER 41 CONDOMINIUM ASSOCIATION INC,FORT LAUDERDALE,33306,BROWARD,250220,"PIER 41 CONDOMINIUM ASSOCIATION INC, FORT LAUDERDALE, FL 33306",26.1692618,-80.10841409999999,OK
3027,CONDOMINIUM,SIRS REPORT,"IMPERIAL CONDOMINIUM, INC.",FORT LAUDERDALE,33306,BROWARD,275849,"IMPERIAL CONDOMINIUM, INC., FORT LAUDERDALE, FL 33306",26.169723,-80.10756,OK
3028,COOPERATIVE,"ALAGON, INC.","ALAGON, INC",FORT LAUDERDALE,33308,BROWARD,252026,"ALAGON, INC, FORT LAUDERDALE, FL 33308",26.1897731,-80.1037721,OK
3029,COOPERATIVE,CONDO PROJECT,GALT OCEAN MANOR CONDO,FORT LAUDERDALE,33308,BROWARD,239093,"GALT OCEAN MANOR CONDO, FORT LAUDERDALE, FL 33308",26.174715,-80.098584,OK
3030,COOPERATIVE,"CORAL RIDGE TOWERS NORTH - GALT PLAZA APARTMENTS, INC","CORAL RIDGE TOWERS NORTH GALT PLAZA APARTMENTS, INC",FORT LAUDERDALE,33308,BROWARD,249510,"CORAL RIDGE TOWERS NORTH GALT PLAZA APARTMENTS, INC, FORT LAUDERDALE, FL 33308",26.1719505,-80.1027134,OK
3031,COOPERATIVE,CORAL RIDGE TOWERS SOUTH,GALT VIEW APARTMENTS INC,FORT LAUDERDALE,33308,BROWARD,234501,"GALT VIEW APARTMENTS INC, FORT LAUDERDALE, FL 33308",26.1666142,-80.10484799999999,OK
3032,COOPERATIVE,STRUCTURAL INTEGRITY RESERVE STUDY,COUNTRY CLUB TERRACE INC,FORT LAUDERDALE,33308,BROWARD,277726,"COUNTRY CLUB TERRACE INC, FORT LAUDERDALE, FL 33308",26.1876252,-80.1141334,OK
3033,COOPERATIVE,STRUCTURAL INTEGRITY RESERVE STUDY,"SEA TOWER APARTMENTS, INC",FORT LAUDERDALE,33308,BROWARD,235787,"SEA TOWER APARTMENTS, INC, FORT LAUDERDALE, FL 33308",26.1637214,-80.100222,OK
3034,CONDOMINIUM,"BERKLEY SOUTH C.A., INC - SIRS COMPONENTS",BERKLEY SOUTH CONDOMINIUM ASSOCIATION INC,FORT LAUDERDALE,33308,BROWARD,240643,"BERKLEY SOUTH CONDOMINIUM ASSOCIATION INC, FORT LAUDERDALE, FL 33308",26.1660415,-80.10135269999999,OK
3035,CONDOMINIUM,COMMODORE APTS,COMMODORE CONDO APTS INC,FORT LAUDERDALE,33308,BROWARD,228736,"COMMODORE CONDO APTS INC, FORT LAUDERDALE, FL 33308",26.1707426,-80.098186,OK
3036,CONDOMINIUM,CORAL RIDGE EAST CONDO ASSN INC,CORAL SPRING EAST CONDOMINIUM ASSOCIATION INC,FORT LAUDERDALE,33308,BROWARD,250134,"CORAL SPRING EAST CONDOMINIUM ASSOCIATION INC, FORT LAUDERDALE, FL 33308",26.1879532,-80.1178268,OK
3037,CONDOMINIUM,CORAL RIDGE PLACE,"CORAL RIDGE PLACE CONDO ASSOC, INC.",FORT LAUDERDALE,33308,BROWARD,236165,"CORAL RIDGE PLACE CONDO ASSOC, INC., FORT LAUDERDALE, FL 33308",26.1781835,-80.11869709999999,OK
3038,CONDOMINIUM,CORAL RIDGE PLACE CONDO,CORAL RIDGE PLACE CONDO,FORT LAUDERDALE,33308,BROWARD,222416,"CORAL RIDGE PLACE CONDO, FORT LAUDERDALE, FL 33308",26.1781835,-80.11869709999999,OK
3039,CONDOMINIUM,CORAL RIDGE PLACE CONDO,CORAL RIDGE PLACE CONDO,FORT LAUDERDALE,33308,BROWARD,222422,"CORAL RIDGE PLACE CONDO, FORT LAUDERDALE, FL 33308",26.1781835,-80.11869709999999,OK
3040,CONDOMINIUM,"CORAL TOWERS CONDOMINIUM ASSOCIATION, INC",CORAL TOWERS CONDOMINIUM ASSOCIATION,FORT LAUDERDALE,33308,BROWARD,245294,"CORAL TOWERS CONDOMINIUM ASSOCIATION, FORT LAUDERDALE, FL 33308",26.1882942,-80.10665399999999,OK
3041,CONDOMINIUM,EMBASSY TOWER,EMBASSY TOWER INC.,FORT LAUDERDALE,33308,BROWARD,295766,"EMBASSY TOWER INC., FORT LAUDERDALE, FL 33308",26.1619709,-80.101681,OK
3042,CONDOMINIUM,"EMBASSY TOWER II, INC","EMBASSY TOWER II, INC",FORT LAUDERDALE,33308,BROWARD,250184,"EMBASSY TOWER II, INC, FORT LAUDERDALE, FL 33308",26.1513043,-80.1012634,OK
3043,CONDOMINIUM,GABLE ARMS CONDO,GABLE ARMS CONDO ASSN. INC,FORT LAUDERDALE,33308,BROWARD,295462,"GABLE ARMS CONDO ASSN. INC, FORT LAUDERDALE, FL 33308",26.1803017,-80.09839579999999,OK
3044,CONDOMINIUM,GALT OCEAN CLUB,"GALT OCEAN CLUB CONDO ASSOC., INC.",FORT LAUDERDALE,33308,BROWARD,286374,"GALT OCEAN CLUB CONDO ASSOC., INC., FORT LAUDERDALE, FL 33308",26.174715,-80.098584,OK
3045,CONDOMINIUM,GALT TOWERS CONDO ASSOCIATION INC,GALT TOWERS CONDO ASSOCIATION INC,FORT LAUDERDALE,33308,BROWARD,311278,"GALT TOWERS CONDO ASSOCIATION INC, FORT LAUDERDALE, FL 33308",26.180019,-80.0969543,OK
3046,CONDOMINIUM,GALT TOWERS CONDO ASSOCIATION INC,GALT TOWERS CONDO ASSOCIATION INC,FORT LAUDERDALE,33308,BROWARD,311284,"GALT TOWERS CONDO ASSOCIATION INC, FORT LAUDERDALE, FL 33308",26.180019,-80.0969543,OK
3047,CONDOMINIUM,"HERITAGE LANDINGS ASSOCIATION, INC.","HERITAGE LANDINGS ASSOCIATION, INC.",FORT LAUDERDALE,33308,BROWARD,232068,"HERITAGE LANDINGS ASSOCIATION, INC., FORT LAUDERDALE, FL 33308",26.1911011,-80.1048759,OK
3048,CONDOMINIUM,IMPERIAL VILLAGE CONDO,IMPERIAL VILLAGE CONDOMINIU,FORT LAUDERDALE,33308,BROWARD,248798,"IMPERIAL VILLAGE CONDOMINIU, FORT LAUDERDALE, FL 33308",26.183907,-80.0999335,OK
3049,CONDOMINIUM,"L'HERMITAGE II, A CONDO",L'HERMITAGE II CONDOMINIUM ASSOCIAITON,FORT LAUDERDALE,33308,BROWARD,236446,"L'HERMITAGE II CONDOMINIUM ASSOCIAITON, FORT LAUDERDALE, FL 33308",26.1879532,-80.1178268,OK
3051,CONDOMINIUM,PILOT HOUSE CONDO,PILOT HOUSE CONDOMINIUM ASSOC,FORT LAUDERDALE,33308,BROWARD,245013,"PILOT HOUSE CONDOMINIUM ASSOC, FORT LAUDERDALE, FL 33308",26.1880887,-80.1039247,OK
3052,CONDOMINIUM,PLAYA DEL SOL ASSOCIATION INC,PLAYA DEL SOL ASSOCIATION INC,FORT LAUDERDALE,33308,BROWARD,223167,"PLAYA DEL SOL ASSOCIATION INC, FORT LAUDERDALE, FL 33308",26.1714348,-80.09812769999999,OK
3053,CONDOMINIUM,PLAZA EAST,PLAZA EAST,FORT LAUDERDALE,33308,BROWARD,219197,"PLAZA EAST, FORT LAUDERDALE, FL 33308",26.1881586,-80.1711857,OK
3054,CONDOMINIUM,PLAZA EAST,PLAZA EAST,FORT LAUDERDALE,33308,BROWARD,292590,"PLAZA EAST, FORT LAUDERDALE, FL 33308",26.1881586,-80.1711857,OK
3055,CONDOMINIUM,PLAZA SOUTH ASSOCIATION,"PLAZA SOUTH ASSOCIATION, INC.",FORT LAUDERDALE,33308,BROWARD,207440,"PLAZA SOUTH ASSOCIATION, INC., FORT LAUDERDALE, FL 33308",26.1806602,-80.0972312,OK
3056,CONDOMINIUM,REGENCY TOWER SOUTH,REGENCY TOWER SOUTH,FORT LAUDERDALE,33308,BROWARD,209941,"REGENCY TOWER SOUTH, FORT LAUDERDALE, FL 33308",26.175092,-80.0978402,OK
3057,CONDOMINIUM,ROYAL AMBASSADOR CONDO,"ROYAL AMBASSADOR CONDOMINIUM ASSOC, INC",FORT LAUDERDALE,33308,BROWARD,241889,"ROYAL AMBASSADOR CONDOMINIUM ASSOC, INC, FORT LAUDERDALE, FL 33308",26.1734517,-80.09782589999999,OK
3058,CONDOMINIUM,"ROYAL LAUDERDALE LANDINGS, INC.","ROYAL LAUDERDALE LANDINGS, INC.",FORT LAUDERDALE,33308,BROWARD,286915,"ROYAL LAUDERDALE LANDINGS, INC., FORT LAUDERDALE, FL 33308",26.1942564,-80.1116376,OK
3059,CONDOMINIUM,SIRS REPORT SUBMISSION,"ROYAL MARINER OF FORT LAUDERDALE, INC.",FORT LAUDERDALE,33308,BROWARD,249978,"ROYAL MARINER OF FORT LAUDERDALE, INC., FORT LAUDERDALE, FL 33308",26.1887539,-80.10391779999999,OK
3060,CONDOMINIUM,SOUTHPOINT CONDO,SOUTHPOINT CONDOMINIUM ASSOCIATION,FORT LAUDERDALE,33308,BROWARD,234862,"SOUTHPOINT CONDOMINIUM ASSOCIATION, FORT LAUDERDALE, FL 33308",26.1701553,-80.0983687,OK
