,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
1299,March-10-2023,1520 N Ashland Ave #1,Chicago,899000.0,4.0,3.5,CHI - West Town,2022.0,,272.0,https://www.redfin.com/IL/Chicago/1520-N-Ashland-Ave-60622/unit-1/home/181097361,41.9094511,-87.6678505,"$899,000",2022,$272,blue,88,1520 N Ashland Ave #1 Chicago
1076,March-27-2023,1160 S Michigan Ave #3301,Chicago,897500.0,3.0,3.0,The Columbian,2007.0,,365.0,https://www.redfin.com/IL/Chicago/1160-S-Michigan-Ave-60605/unit-3301/home/26817094,41.8677548,-87.6246153,"$897,500",2007,$365,blue,89,1160 S Michigan Ave #3301 Chicago
1078,March-1-2023,3729 N Wilton Ave Unit 1N,Chicago,890000.0,3.0,3.5,CHI - Lake View,2017.0,,342.0,https://www.redfin.com/IL/Chicago/3729-N-Wilton-Ave-60613/unit-1N/home/13384022,41.9500233,-87.6528867,"$890,000",2017,$342,blue,90,3729 N Wilton Ave Unit 1N Chicago
744,March-13-2023,1523 W Roscoe St #1,Chicago,865000.0,3.0,2.5,CHI - Lake View,2004.0,,309.0,https://www.redfin.com/IL/Chicago/1523-W-Roscoe-St-60657/unit-1/home/12577099,41.9431604,-87.6673007,"$865,000",2004,$309,blue,91,1523 W Roscoe St #1 Chicago
1635,March-15-2023,950 N Michigan Ave #3106,Chicago,865000.0,4.0,5.0,One Magnificent Mile,1983.0,,288.0,https://www.redfin.com/IL/Chicago/950-N-Michigan-Ave-60611/unit-3106/home/182379043,41.9003388,-87.6243854,"$865,000",1983,$288,blue,92,950 N Michigan Ave #3106 Chicago
1262,March-17-2023,1450 N North Park Ave Unit 3N,Chicago,865000.0,3.0,3.0,CHI - Near North Side,2001.0,,315.0,https://www.redfin.com/IL/Chicago/1450-N-North-Park-Ave-60610/unit-3N/home/177813231,41.9091049,-87.6369534,"$865,000",2001,$315,blue,93,1450 N North Park Ave Unit 3N Chicago
66,March-6-2023,2219 W Lyndale St #2,Chicago,862000.0,3.0,3.0,CHI - Logan Square,2016.0,,431.0,https://www.redfin.com/IL/Chicago/2219-W-Lyndale-St-60647/unit-2/home/104004673,41.9225009,-87.683455,"$862,000",2016,$431,blue,94,2219 W Lyndale St #2 Chicago
821,March-31-2023,161 E Chicago Ave Unit 49DE,Chicago,860000.0,3.0,3.5,Olympia Centre,1983.0,,302.0,https://www.redfin.com/IL/Chicago/161-E-Chicago-Ave-60611/unit-49DE/home/180569048,41.8964162,-87.6233837,"$860,000",1983,$302,blue,95,161 E Chicago Ave Unit 49DE Chicago
805,March-6-2023,1462 W Ohio St #1,Chicago,860000.0,3.0,3.5,CHI - West Town,2020.0,,307.0,https://www.redfin.com/IL/Chicago/1462-W-Ohio-St-60642/unit-1/home/183973504,41.8927076,-87.6646829,"$860,000",2020,$307,blue,96,1462 W Ohio St #1 Chicago
375,March-10-2023,3161 N Halsted St #402,Chicago,855000.0,3.0,2.5,CHI - Lake View,2008.0,,534.0,https://www.redfin.com/IL/Chicago/3161-N-Halsted-St-60657/unit-402/home/39562876,41.9395757,-87.6490759,"$855,000",2008,$534,blue,97,3161 N Halsted St #402 Chicago
575,March-3-2023,2650 N Racine Ave #3,Chicago,855000.0,2.0,2.0,CHI - Lincoln Park,2023.0,,,https://www.redfin.com/IL/Chicago/2650-N-Racine-Ave-60614/unit-3/home/181900047,41.9304057,-87.6589199,"$855,000",2023,$nan,blue,98,2650 N Racine Ave #3 Chicago
1307,March-14-2023,2228 W Belmont Ave #1,Chicago,850000.0,4.0,2.5,CHI - North Center,2022.0,,254.0,https://www.redfin.com/IL/Chicago/2228-W-Belmont-Ave-60618/unit-1/home/180445744,41.9397557,-87.6843711,"$850,000",2022,$254,blue,99,2228 W Belmont Ave #1 Chicago
140,March-10-2023,2152 N Racine Ave #4,Chicago,850000.0,3.0,3.0,CHI - Lincoln Park,1997.0,,,https://www.redfin.com/IL/Chicago/2152-N-Racine-Ave-60614/unit-4/home/12771590,41.9214126,-87.6586329,"$850,000",1997,$nan,blue,100,2152 N Racine Ave #4 Chicago
174,March-16-2023,1570 Elmwood Ave #1105,Evanston,840000.0,3.0,2.0,Evanston,2009.0,,467.0,https://www.redfin.com/IL/Evanston/1570-Elmwood-Ave-60201/unit-1105/home/40374070,42.0461985,-87.6840121,"$840,000",2009,$467,blue,101,1570 Elmwood Ave #1105 Evanston
1038,March-1-2023,2239 W Foster Ave #1,Chicago,815000.0,3.0,3.5,CHI - Lincoln Square,2022.0,,,https://www.redfin.com/IL/Chicago/2239-W-Foster-Ave-60625/unit-1/home/181620464,41.975708,-87.6858292,"$815,000",2022,$nan,blue,102,2239 W Foster Ave #1 Chicago
1717,March-6-2023,65 E Monroe St #4504,Chicago,815000.0,2.0,2.5,CHI - Loop,2008.0,,466.0,https://www.redfin.com/IL/Chicago/65-E-Monroe-St-60603/unit-4504/home/39567719,41.8806386,-87.6255308,"$815,000",2008,$466,blue,103,65 E Monroe St #4504 Chicago
360,March-17-2023,165 N Canal St #1112,Chicago,795000.0,3.0,2.5,CHI - Near West Side,1922.0,,413.0,https://www.redfin.com/IL/Chicago/165-N-Canal-St-60606/unit-1112/home/12766179,41.8853115,-87.639382,"$795,000",1922,$413,blue,104,165 N Canal St #1112 Chicago
61,March-24-2023,420 E Waterside Dr #3112,Chicago,795000.0,2.0,2.0,CHI - Loop,2007.0,,501.0,https://www.redfin.com/IL/Chicago/420-E-Waterside-Dr-60601/unit-3112/home/18928116,41.8870911,-87.6163031,"$795,000",2007,$501,blue,105,420 E Waterside Dr #3112 Chicago
1270,March-17-2023,2662 N Orchard St #3,Chicago,789000.0,3.0,3.0,CHI - Lincoln Park,1999.0,,316.0,https://www.redfin.com/IL/Chicago/2662-N-Orchard-St-60614/unit-3/home/12774216,41.9309344,-87.6468381,"$789,000",1999,$316,blue,106,2662 N Orchard St #3 Chicago
1422,March-2-2023,2140 N Rockwell St #3,Chicago,786500.0,3.0,2.5,CHI - Logan Square,2022.0,,350.0,https://www.redfin.com/IL/Chicago/2140-N-Rockwell-St-60647/unit-3/home/183148105,41.9209083,-87.6929962,"$786,500",2022,$350,blue,107,2140 N Rockwell St #3 Chicago
1217,March-31-2023,33 W Huron St #408,Chicago,784599.0,3.0,2.0,CHI - Near North Side,1997.0,,424.0,https://www.redfin.com/IL/Chicago/33-W-Huron-St-60654/unit-408/home/12790944,41.8946796,-87.6290608,"$784,599",1997,$424,blue,108,33 W Huron St #408 Chicago
1404,March-1-2023,4802 N Bell Ave #401,Chicago,780000.0,3.0,2.0,CHI - Lincoln Square,2019.0,,424.0,https://www.redfin.com/IL/Chicago/4802-N-Bell-Ave-60625/unit-401/home/177079594,41.9689276,-87.6854449,"$780,000",2019,$424,blue,109,4802 N Bell Ave #401 Chicago
1094,March-20-2023,100 E Huron St #2102,Chicago,775000.0,2.0,2.0,CHI - Near North Side,1991.0,,568.0,https://www.redfin.com/IL/Chicago/100-E-Huron-St-60611/unit-2102/home/14099828,41.895034,-87.6250256,"$775,000",1991,$568,blue,110,100 E Huron St #2102 Chicago
1744,March-24-2023,450 E Waterside Dr #1301,Chicago,775000.0,2.0,2.5,CHI - Loop,2007.0,,369.0,https://www.redfin.com/IL/Chicago/450-E-Waterside-Dr-60601/unit-1301/home/26780490,41.8871183,-87.6154424,"$775,000",2007,$369,blue,111,450 E Waterside Dr #1301 Chicago
531,March-24-2023,1066 N Paulina St #3,Chicago,765000.0,2.0,2.0,CHI - West Town,2023.0,,,https://www.redfin.com/IL/Chicago/1066-N-Paulina-St-60622/unit-3/home/182599006,41.9015813,-87.6700778,"$765,000",2023,$nan,blue,112,1066 N Paulina St #3 Chicago
223,March-16-2023,367 W Locust St #208,Chicago,765000.0,3.0,3.0,CHI - Near North Side,2015.0,,378.0,https://www.redfin.com/IL/Chicago/367-W-Locust-St-60610/unit-208/home/167647731,41.8987158,-87.638316,"$765,000",2015,$378,blue,113,367 W Locust St #208 Chicago
715,March-15-2023,21 E Huron St #1105,Chicago,760000.0,2.0,2.0,CHI - Near North Side,2005.0,,489.0,https://www.redfin.com/IL/Chicago/21-E-Huron-St-60611/unit-1105/home/12638817,41.8945104,-87.6271139,"$760,000",2005,$489,blue,114,21 E Huron St #1105 Chicago
959,March-7-2023,1951 W Belmont Ave Unit 1W,Chicago,757500.0,4.0,3.0,CHI - North Center,2011.0,,291.0,https://www.redfin.com/IL/Chicago/1951-W-Belmont-Ave-60657/unit-1W/home/52634387,41.9393713,-87.6779533,"$757,500",2011,$291,blue,115,1951 W Belmont Ave Unit 1W Chicago
380,March-21-2023,1534 N Wood St #3,Chicago,755000.0,3.0,2.5,CHI - West Town,2008.0,,444.0,https://www.redfin.com/IL/Chicago/1534-N-Wood-St-60622/unit-3/home/21804376,41.9098403,-87.6728416,"$755,000",2008,$444,blue,116,1534 N Wood St #3 Chicago
1645,March-16-2023,616 W Fulton St #601,Chicago,750000.0,2.0,2.5,CHI - Near West Side,1895.0,,400.0,https://www.redfin.com/IL/Chicago/616-W-Fulton-St-60661/unit-601/home/14100805,41.8869246,-87.6435797,"$750,000",1895,$400,blue,117,616 W Fulton St #601 Chicago
1176,March-24-2023,111 E Chestnut St Unit 40K,Chicago,750000.0,2.0,2.0,CHI - Near North Side,1971.0,,469.0,https://www.redfin.com/IL/Chicago/111-E-Chestnut-St-60611/unit-40K/home/178968974,41.8978884,-87.6251938,"$750,000",1971,$469,blue,118,111 E Chestnut St Unit 40K Chicago
891,March-1-2023,1532 W Augusta Blvd #1,Chicago,749000.0,4.0,3.0,CHI - West Town,2022.0,,257.0,https://www.redfin.com/IL/Chicago/1532-W-Augusta-Blvd-60642/unit-1/home/178646191,41.8999311,-87.6662753,"$749,000",2022,$257,blue,119,1532 W Augusta Blvd #1 Chicago
919,March-7-2023,2853 N Halsted St #402,Chicago,742500.0,3.0,2.0,CHI - Lake View,2012.0,,,https://www.redfin.com/IL/Chicago/2853-N-Halsted-St-60657/unit-402/home/105889689,41.9342956,-87.6488716,"$742,500",2012,$nan,blue,120,2853 N Halsted St #402 Chicago
1182,March-3-2023,1838 S Morgan St #2,Chicago,741000.0,3.0,2.5,CHI - Lower West Side,2020.0,,293.0,https://www.redfin.com/IL/Chicago/1838-S-Morgan-St-60608/unit-2/home/181490715,41.856874,-87.6517559,"$741,000",2020,$293,blue,121,1838 S Morgan St #2 Chicago
296,March-31-2023,2537 W Cortland St #1,Chicago,740000.0,4.0,2.5,CHI - Logan Square,2018.0,,311.0,https://www.redfin.com/IL/Chicago/2537-W-Cortland-St-60647/unit-1/home/171831513,41.91552,-87.6912502,"$740,000",2018,$311,blue,122,2537 W Cortland St #1 Chicago
644,March-31-2023,550 N Ogden Ave Unit 4N,Chicago,737000.0,3.0,2.0,CHI - West Town,2021.0,,,https://www.redfin.com/IL/Chicago/550-N-Ogden-Ave-60642/unit-4N/home/183651842,41.8923023,-87.6582453,"$737,000",2021,$nan,blue,123,550 N Ogden Ave Unit 4N Chicago
96,March-10-2023,723 W Diversey Pkwy Unit 2E,Chicago,735000.0,3.0,2.0,CHI - Lincoln Park,2008.0,,408.0,https://www.redfin.com/IL/Chicago/723-W-Diversey-Pkwy-60614/unit-2E/home/21725151,41.9324856,-87.6476071,"$735,000",2008,$408,blue,124,723 W Diversey Pkwy Unit 2E Chicago
383,March-30-2023,2715 N Kenmore Ave #3,Chicago,735000.0,2.0,2.0,CHI - Lincoln Park,2010.0,,,https://www.redfin.com/IL/Chicago/2715-N-Kenmore-Ave-60614/unit-3/home/45510751,41.9304461,-87.6547857,"$735,000",2010,$nan,blue,125,2715 N Kenmore Ave #3 Chicago
329,March-29-2023,2213 W Lyndale St #1,Chicago,730000.0,3.0,3.0,CHI - Logan Square,2006.0,,,https://www.redfin.com/IL/Chicago/2213-W-Lyndale-St-60647/unit-1/home/12672507,41.9224978,-87.6833008,"$730,000",2006,$nan,blue,126,2213 W Lyndale St #1 Chicago
1227,March-31-2023,130 N Garland Ct #3002,Chicago,730000.0,3.0,2.0,CHI - Loop,2005.0,,442.0,https://www.redfin.com/IL/Chicago/130-N-Garland-Ct-60602/unit-3002/home/12599094,41.8841055,-87.625965,"$730,000",2005,$442,blue,127,130 N Garland Ct #3002 Chicago
287,March-31-2023,1048 W Lill Ave #1,Chicago,730000.0,3.0,2.5,CHI - Lincoln Park,1994.0,,365.0,https://www.redfin.com/IL/Chicago/1048-W-Lill-Ave-60614/unit-1/home/13362538,41.9283064,-87.6556083,"$730,000",1994,$365,blue,128,1048 W Lill Ave #1 Chicago
249,March-1-2023,4321 N Paulina St Unit 3N,Chicago,729900.0,3.0,2.0,CHI - Lake View,2022.0,,,https://www.redfin.com/IL/Chicago/4321-N-Paulina-St-60613/unit-3N/home/183676320,41.9604435,-87.6704483,"$729,900",2022,$nan,blue,129,4321 N Paulina St Unit 3N Chicago
1268,March-22-2023,4321 N Paulina St Unit 3S,Chicago,729900.0,3.0,2.0,CHI - Lake View,2023.0,,,https://www.redfin.com/IL/Chicago/4321-N-Paulina-St-60613/unit-3S/home/183825552,41.9604435,-87.6704483,"$729,900",2023,$nan,blue,130,4321 N Paulina St Unit 3S Chicago
1286,March-3-2023,1532 W Wrightwood Ave #2,Chicago,725000.0,3.0,2.0,CHI - Lincoln Park,2008.0,,,https://www.redfin.com/IL/Chicago/1532-W-Wrightwood-Ave-60614/unit-2/home/45510831,41.9290293,-87.6671876,"$725,000",2008,$nan,blue,131,1532 W Wrightwood Ave #2 Chicago
1486,March-22-2023,3216 N Francisco Ave Unit 3S,Chicago,725000.0,3.0,2.0,CHI - Avondale,2022.0,,,https://www.redfin.com/IL/Chicago/3216-N-Francisco-Ave-60618/unit-3S/home/183120619,41.939931,-87.7005875,"$725,000",2022,$nan,blue,132,3216 N Francisco Ave Unit 3S Chicago
1751,March-31-2023,1122 N Dearborn St Unit 20H,Chicago,725000.0,3.0,2.5,CHI - Near North Side,2000.0,,414.0,https://www.redfin.com/IL/Chicago/1122-N-Dearborn-St-60610/unit-20H/home/12740952,41.9025252,-87.6302467,"$725,000",2000,$414,blue,133,1122 N Dearborn St Unit 20H Chicago
810,March-10-2023,1855 N Halsted St #2,Chicago,725000.0,2.0,2.0,CHI - Lincoln Park,1923.0,,403.0,https://www.redfin.com/IL/Chicago/1855-N-Halsted-St-60614/unit-2/home/13348361,41.9153985,-87.6481982,"$725,000",1923,$403,blue,134,1855 N Halsted St #2 Chicago
1543,March-15-2023,990 N Lake Shore Dr Unit 17C,Chicago,725000.0,3.0,3.0,CHI - Near North Side,1973.0,,363.0,https://www.redfin.com/IL/Chicago/990-N-Lake-Shore-Dr-60611/unit-17C/home/14120445,41.9003001,-87.6201438,"$725,000",1973,$363,blue,135,990 N Lake Shore Dr Unit 17C Chicago
511,March-17-2023,401 E Ontario St #3605,Chicago,720000.0,3.0,2.0,CHI - Near North Side,1989.0,,389.0,https://www.redfin.com/IL/Chicago/401-E-Ontario-St-60611/unit-3605/home/12764169,41.893211,-87.616401,"$720,000",1989,$389,blue,136,401 E Ontario St #3605 Chicago
853,March-15-2023,1235 S Prairie Ave #3509,Chicago,715000.0,2.0,2.0,Museum Park,2006.0,,476.0,https://www.redfin.com/IL/Chicago/1235-S-Prairie-Ave-60605/unit-3509/home/18934886,41.8661749,-87.6213375,"$715,000",2006,$476,blue,137,1235 S Prairie Ave #3509 Chicago
1230,March-30-2023,100 E Bellevue Pl Unit 27E,Chicago,712500.0,3.0,2.0,CHI - Near North Side,1971.0,,,https://www.redfin.com/IL/Chicago/100-E-Bellevue-Pl-60611/unit-27E/home/14121581,41.9019284,-87.6256565,"$712,500",1971,$nan,blue,138,100 E Bellevue Pl Unit 27E Chicago
120,March-15-2023,2965 N Elston Ave #1,Chicago,705000.0,4.0,2.5,CHI - Avondale,2022.0,,282.0,https://www.redfin.com/IL/Chicago/2965-N-Elston-Ave-60618/unit-1/home/184718391,41.9354162,-87.6922335,"$705,000",2022,$282,blue,139,2965 N Elston Ave #1 Chicago
93,March-27-2023,3310 N Kenmore Ave Unit 1N,Chicago,702500.0,3.0,3.0,CHI - Lake View,1998.0,,319.0,https://www.redfin.com/IL/Chicago/3310-N-Kenmore-Ave-60657/unit-1N/home/12817757,41.942081,-87.655743,"$702,500",1998,$319,blue,140,3310 N Kenmore Ave Unit 1N Chicago
1320,March-27-2023,180 E Pearson St #3502,Chicago,700000.0,2.0,2.0,CHI - Near North Side,1974.0,,394.0,https://www.redfin.com/IL/Chicago/180-E-Pearson-St-60611/unit-3502/home/14117974,41.8976934,-87.6223109,"$700,000",1974,$394,blue,141,180 E Pearson St #3502 Chicago
568,March-24-2023,1148 W Monroe St Unit 6NE,Chicago,700000.0,3.0,2.0,CHI - Near West Side,2005.0,,,https://www.redfin.com/IL/Chicago/1148-W-Monroe-St-60607/unit-6NE/home/12588635,41.8805883,-87.6566867,"$700,000",2005,$nan,blue,142,1148 W Monroe St Unit 6NE Chicago
1435,March-16-2023,1119 N Wood St #1,Chicago,700000.0,4.0,3.0,CHI - West Town,2004.0,,280.0,https://www.redfin.com/IL/Chicago/1119-N-Wood-St-60622/unit-1/home/12649839,41.902027003,-87.67221489,"$700,000",2004,$280,blue,143,1119 N Wood St #1 Chicago
386,March-13-2023,57 E Delaware Pl #1205,Chicago,700000.0,3.0,2.5,The Bristol,2000.0,,377.0,https://www.redfin.com/IL/Chicago/57-E-Delaware-Pl-60611/unit-1205/home/12771058,41.8989536,-87.6261597,"$700,000",2000,$377,blue,144,57 E Delaware Pl #1205 Chicago
614,March-24-2023,855 N Paulina St #3,Chicago,700000.0,2.0,2.0,CHI - West Town,2023.0,,,https://www.redfin.com/IL/Chicago/855-N-Paulina-St-60622/unit-3/home/182919868,41.8976111,-87.6694982,"$700,000",2023,$nan,blue,145,855 N Paulina St #3 Chicago
148,March-14-2023,2340 W Roscoe St Unit 1W,Chicago,699999.0,3.0,3.0,CHI - North Center,2003.0,,286.0,https://www.redfin.com/IL/Chicago/2340-W-Roscoe-St-60618/unit-1W/home/12682528,41.943397,-87.687313,"$699,999",2003,$286,blue,146,2340 W Roscoe St Unit 1W Chicago
256,March-17-2023,4321 N Paulina St Unit 2N,Chicago,699900.0,3.0,2.0,CHI - Lake View,2022.0,,,https://www.redfin.com/IL/Chicago/4321-N-Paulina-St-60613/unit-2N/home/182279585,41.9604436,-87.6704393,"$699,900",2022,$nan,blue,147,4321 N Paulina St Unit 2N Chicago
339,March-17-2023,817 N Rockwell St #1,Chicago,699000.0,3.0,2.5,CHI - West Town,2022.0,,,https://www.redfin.com/IL/Chicago/817-N-Rockwell-St-60622/unit-1/home/179111120,41.8962726,-87.6915668,"$699,000",2022,$nan,blue,148,817 N Rockwell St #1 Chicago
771,March-27-2023,1771 Mission Hills Rd #117,Northbrook,699000.0,2.0,2.5,Mission Hills,1986.0,,280.0,https://www.redfin.com/IL/Northbrook/1771-Mission-Hills-Rd-60062/unit-117/home/13807022,42.120956,-87.877035,"$699,000",1986,$280,blue,149,1771 Mission Hills Rd #117 Northbrook
910,March-15-2023,1212 N Lake Shore Dr Unit 27BS,Chicago,695000.0,2.0,2.0,CHI - Near North Side,1970.0,,409.0,https://www.redfin.com/IL/Chicago/1212-N-Lake-Shore-Dr-60610/unit-27BS/home/14123273,41.9045194,-87.6253855,"$695,000",1970,$409,blue,150,1212 N Lake Shore Dr Unit 27BS Chicago
1623,March-20-2023,530 N Lake Shore Dr #2301,Chicago,695000.0,2.0,2.0,CHI - Near North Side,2003.0,,399.0,https://www.redfin.com/IL/Chicago/530-N-Lake-Shore-Dr-60611/unit-2301/home/12666698,41.8919812,-87.6150007,"$695,000",2003,$399,blue,151,530 N Lake Shore Dr #2301 Chicago
1269,March-31-2023,3014 W Lyndale St #3,Chicago,693000.0,2.0,2.0,CHI - Logan Square,2022.0,,,https://www.redfin.com/IL/Chicago/3014-W-Lyndale-St-60647/unit-3/home/182276874,41.9225563,-87.7029587,"$693,000",2022,$nan,blue,152,3014 W Lyndale St #3 Chicago
576,March-31-2023,240 E Illinois St #2601,Chicago,690000.0,2.0,2.0,Fairbanks at Cityfront,2007.0,,508.0,https://www.redfin.com/IL/Chicago/240-E-Illinois-St-60611/unit-2601/home/17192605,41.8911546,-87.6210377,"$690,000",2007,$508,blue,153,240 E Illinois St #2601 Chicago
1665,March-22-2023,990 N Lake Shore Dr Unit 20C,Chicago,690000.0,3.0,3.0,CHI - Near North Side,1971.0,,345.0,https://www.redfin.com/IL/Chicago/990-N-Lake-Shore-Dr-60611/unit-20C/home/14120027,41.9003001,-87.6201438,"$690,000",1971,$345,blue,154,990 N Lake Shore Dr Unit 20C Chicago
587,March-3-2023,843 W Buckingham Pl Unit 3W,Chicago,690000.0,3.0,2.0,CHI - Lake View,2016.0,,431.0,https://www.redfin.com/IL/Chicago/843-W-Buckingham-Pl-60657/unit-3W/home/103925675,41.9425493,-87.6510966,"$690,000",2016,$431,blue,155,843 W Buckingham Pl Unit 3W Chicago
1508,March-2-2023,723 W Evergreen Ave Unit A,Chicago,686000.0,3.0,2.5,CHI - Near North Side,2001.0,,312.0,https://www.redfin.com/IL/Chicago/723-W-Evergreen-Ave-60610/unit-A/home/12698731,41.9062627,-87.6470631,"$686,000",2001,$312,blue,156,723 W Evergreen Ave Unit A Chicago
1559,March-10-2023,2628 N Wayne Ave Unit 2S,Chicago,685100.0,2.0,2.0,CHI - Lincoln Park,2016.0,,548.0,https://www.redfin.com/IL/Chicago/2628-N-Wayne-Ave-60614/unit-2S/home/144509732,41.929782,-87.662606,"$685,100",2016,$548,blue,157,2628 N Wayne Ave Unit 2S Chicago
620,March-28-2023,1648 W Division St #207,Chicago,685000.0,2.0,2.0,CHI - West Town,2022.0,,468.0,https://www.redfin.com/IL/Chicago/1648-W-Division-St-60622/unit-207/home/182241599,41.9042618,-87.66971,"$685,000",2022,$468,blue,158,1648 W Division St #207 Chicago
153,March-24-2023,1429 N Paulina St Unit C,Chicago,685000.0,3.0,2.5,CHI - West Town,1998.0,,386.0,https://www.redfin.com/IL/Chicago/1429-N-Paulina-St-60622/unit-C/home/184835977,41.9078074,-87.6698003,"$685,000",1998,$386,blue,159,1429 N Paulina St Unit C Chicago
1614,March-3-2023,2457 N Racine Ave #2,Chicago,685000.0,2.0,2.0,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2457-N-Racine-Ave-60614/unit-2/home/180929271,41.9269446,-87.6582562,"$685,000",2022,$nan,blue,160,2457 N Racine Ave #2 Chicago
1225,March-27-2023,130 N Garland Ct #3102,Chicago,680000.0,3.0,2.0,CHI - Loop,2005.0,,411.0,https://www.redfin.com/IL/Chicago/130-N-Garland-Ct-60602/unit-3102/home/12599093,41.8841055,-87.625965,"$680,000",2005,$411,blue,161,130 N Garland Ct #3102 Chicago
1599,March-30-2023,505 N Lake Shore Dr #3911,Chicago,680000.0,2.0,2.0,Lake Point Tower,1968.0,,469.0,https://www.redfin.com/IL/Chicago/505-N-Lake-Shore-Dr-60611/unit-3911/home/14096191,41.8915839,-87.6126983,"$680,000",1968,$469,blue,162,505 N Lake Shore Dr #3911 Chicago
318,March-23-2023,2550 N Lakeview Ave Unit S1504,Chicago,675000.0,1.0,1.0,Lincoln Park 2550,2010.0,,578.0,https://www.redfin.com/IL/Chicago/2550-N-Lakeview-Ave-60614/unit-S1504/home/179893263,41.9291813,-87.6395365,"$675,000",2010,$578,blue,163,2550 N Lakeview Ave Unit S1504 Chicago
482,March-13-2023,1429 N Wells St #703,Chicago,675000.0,2.0,2.0,CHI - Near North Side,1999.0,,,https://www.redfin.com/IL/Chicago/1429-N-Wells-St-60610/unit-703/home/12724876,41.9085705,-87.6340217,"$675,000",1999,$nan,blue,164,1429 N Wells St #703 Chicago
954,March-31-2023,2958 N Lincoln Ave Unit 2B,Chicago,675000.0,3.0,2.0,CHI - Lake View,2022.0,,,https://www.redfin.com/IL/Chicago/2958-N-Lincoln-Ave-60657/unit-2B/home/183329631,41.9355128,-87.6631325,"$675,000",2022,$nan,blue,165,2958 N Lincoln Ave Unit 2B Chicago
642,March-20-2023,20 S Fairview Ave Unit 2S,Park Ridge,675000.0,3.0,2.5,Park Ridge,2015.0,,338.0,https://www.redfin.com/IL/Park-Ridge/20-S-Fairview-Ave-60068/unit-2S/home/175631436,42.009441,-87.833015,"$675,000",2015,$338,blue,166,20 S Fairview Ave Unit 2S Park Ridge
1005,March-20-2023,100 E Bellevue Pl Unit 14A,Chicago,675000.0,3.0,2.0,CHI - Near North Side,1971.0,,375.0,https://www.redfin.com/IL/Chicago/100-E-Bellevue-Pl-60611/unit-14A/home/14123344,41.9019284,-87.6256565,"$675,000",1971,$375,blue,167,100 E Bellevue Pl Unit 14A Chicago
1769,March-31-2023,159 E Walton Pl Unit 9B,Chicago,675000.0,1.0,1.5,Palmolive Building Landmark,1929.0,,528.0,https://www.redfin.com/IL/Chicago/159-E-Walton-Pl-60611/unit-9B/home/12608436,41.8997872,-87.6234987,"$675,000",1929,$528,blue,168,159 E Walton Pl Unit 9B Chicago
1402,March-15-2023,1427 W Grand Ave #3,Chicago,675000.0,3.0,2.0,CHI - West Town,2018.0,,355.0,https://www.redfin.com/IL/Chicago/1427-W-Grand-Ave-60642/unit-3/home/145012364,41.8908288,-87.663443,"$675,000",2018,$355,blue,169,1427 W Grand Ave #3 Chicago
755,March-24-2023,2735 N Wilton Ave #2,Chicago,675000.0,3.0,2.0,CHI - Lincoln Park,2006.0,,397.0,https://www.redfin.com/IL/Chicago/2735-N-Wilton-Ave-60614/unit-2/home/18931511,41.9319758,-87.6523117,"$675,000",2006,$397,blue,170,2735 N Wilton Ave #2 Chicago
