|URL|URL_2|HED|DEK|ADDRESS|description_link|PUB_YEAR|geo_address|loc|point|lat|lon|altitude
464|https://therealdeal.com/chicago/?p=148915|https://therealdeal.com/chicago/?p=148915|Las Vegas developer is interested in buying Anbang’s hotels|Lockwood Development Partners among likely bidders|850 Third Avenue|"<a href=""https://therealdeal.com/chicago/?p=148915"" target=""_blank"" rel=""noopener noreferrer"">A Las Vegas</a> developer and its partners are eyeing Anbang’s hotel portfolio."|1489|850 Third Avenue Chicago, IL|954 W Washington Blvd #750, Chicago, IL 60607, USA|(41.8833111, -87.65181659999999, 0.0)|41.8833111|-87.65181659999999|0.0
465|https://therealdeal.com/chicago/?p=149135|https://therealdeal.com/chicago/?p=149135|R2 Companies pays $10M for Old Town landmark  building|The firm plans to upgrade the Germania Club’s retail and events spaces|108 West Germania Place|"<a href=""https://therealdeal.com/chicago/?p=149135"" target=""_blank"" rel=""noopener noreferrer"">R2 Companies bought</a> a historic Old Town building with plans to upgrade the landmark’s retail and events spaces."|2018|108 West Germania Place Chicago, IL|108 W Germania Pl, Chicago, IL 60610, USA|(41.9105675, -87.6320391, 0.0)|41.9105675|-87.6320391|0.0
466|https://therealdeal.com/chicago/?p=149231|https://therealdeal.com/chicago/?p=149231|Noah Properties’ city building license yanked for electrical violations|The developer and its partner contractor were found to have installed “hazardous” electrical wiring in new homes|6500 block of West Dickens Avenue|"<a href=""https://therealdeal.com/chicago/?p=149231"" target=""_blank"" rel=""noopener noreferrer"">The city’s buildings</a> department is suspending Noah Properties’ real estate developer’s license over shoddy wiring that was installed by an unlicensed electrician at four of its newly-built homes."|2018|6500 block of West Dickens Avenue Chicago, IL|6500 W Dickens Ave, Chicago, IL 60707, USA|(41.9181983, -87.7877106, 0.0)|41.9181983|-87.7877106|0.0
467|https://therealdeal.com/chicago/?p=149267|https://therealdeal.com/chicago/?p=149267|The anti-money laundering stalemate|Political infighting in Washington has choked efforts to reveal kleptocrats and terrorists using U.S. real estate and bank accounts to wash dirty money at a growing rate|20 Pine Street|"<a href=""https://therealdeal.com/chicago/?p=149267"" target=""_blank"" rel=""noopener noreferrer"">A Malibu mansion and</a>A Malibu mansion and Gulfstream jet were seized from the playboy son of the president of Equatorial Guinea, who pilfered hundreds of millions of dollars from his starving country. Authorities retrieved $100 million from a bank used by Hezbollah to wash money from drug trafficking. And a foreign not-for-profit is facing charges that it helped Iran evade sanctions by secretly investing in a Manhattan skyscraper."|1492|20 Pine Street Chicago, IL|20 N Pine Ave, Chicago, IL 60644, USA|(41.8806332, -87.7631882, 0.0)|41.8806332|-87.7631882|0.0
468|https://therealdeal.com/chicago/?p=149287|https://therealdeal.com/chicago/?p=149287|DeBartolo starts work on massive spec warehouse amid industrial boom|CBRE has been hired to market the 880K sf site in south suburbs|25101 South Ridgeland Avenue|"<a href=""https://therealdeal.com/chicago/?p=149287"" target=""_blank"" rel=""noopener noreferrer"">A joint venture of</a> DeBartolo Development and Location Finders International Real Estate has begun work on a massive spec shipping warehouse in south suburban Monee as the region’s industrial market continues to thrive."|2018|25101 South Ridgeland Avenue Chicago, IL|S Ridgeland Ave, Chicago, IL, USA|(41.7487717, -87.5816306, 0.0)|41.7487717|-87.5816306|0.0
469|https://therealdeal.com/chicago/?p=149315|https://therealdeal.com/chicago/?p=149315|Near the Obama library, County seeking proposals for historic Woodlawn bank building|The Washington Park National Bank building has been vacant for decades|6300 South Cottage Grove Avenue|"<a href=""https://therealdeal.com/chicago/?p=149315"" target=""_blank"" rel=""noopener noreferrer"">The historic</a> Washington Park National Bank in Woodlawn could soon be receiving a major revamp."|2018|6300 South Cottage Grove Avenue Chicago, IL|6300 S Cottage Grove Ave, Chicago, IL 60637, USA|(41.780183, -87.606348, 0.0)|41.780183|-87.606348|0.0
470|https://therealdeal.com/chicago/?p=149419|https://therealdeal.com/chicago/?p=149419|Michael Cohen’s partner falsely claimed multifamily buildings had no rent-stabilized tenants: report|Vintage Group filed docs that contradict records with the Department of Finance|172 Rivington Street|"<a href=""https://therealdeal.com/chicago/?p=149419"" target=""_blank"" rel=""noopener noreferrer"">Michael Cohen’s</a> joint-venture partner filed paperwork with the city falsely claiming that there were no rent-stabilized tenants at three buildings the investors owned together, the Daily News reported."|1494|172 Rivington Street Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
471|https://therealdeal.com/chicago/?p=149479|https://therealdeal.com/chicago/?p=149479|Ranquist secures loan for Lincoln Park mixed-use project|The developer plans to build a 30-unit apartment building|2751 Hampden Court|"<a href=""https://therealdeal.com/chicago/?p=149479"" target=""_blank"" rel=""noopener noreferrer"">Ranquist Development</a> Group has secured a construction loan for its planned 30-unit apartment building with a retail component in Lincoln Park."|2018|2751 Hampden Court Chicago, IL|2751 N Hampden Ct, Chicago, IL 60614, USA|(41.932177, -87.641995, 0.0)|41.932177|-87.641995|0.0
472|https://therealdeal.com/chicago/?p=149535|https://therealdeal.com/chicago/?p=149535|Crescent Heights sells big South Loop resi complex|The firm listed the 332-unit tower in the spring, amid a reshuffling of some of its Chicago portfolio|2138 South Indiana Avenue|"<a href=""https://therealdeal.com/chicago/?p=149535"" target=""_blank"" rel=""noopener noreferrer"">Crescent Heights has</a> found a buyer for its South Loop apartment complex, as it continues to reorganize some of its Chicago investment portfolio."|2018|2138 South Indiana Avenue Chicago, IL|2138 S Indiana Ave, Chicago, IL 60616, USA|(41.8531449, -87.62249969999999, 0.0)|41.8531449|-87.62249969999999|0.0
473|https://therealdeal.com/chicago/?p=149579|https://therealdeal.com/chicago/?p=149579|Greyhound buys South Side site amid speculation of Goose Island sale|Onni Group may be close to acquiring the bus company’s property at 901 North Halsted Street|3940 South Normal Avenue|"<a href=""https://therealdeal.com/chicago/?p=149579"" target=""_blank"" rel=""noopener noreferrer"">Greyhound inked a</a> deal last week to buy a South Side property for its new bus maintenance facility, signaling that it could be almost ready to sell its eight-acre slice of Goose Island to a residential developer."|2018|3940 South Normal Avenue Chicago, IL|3940 S Normal Ave, Chicago, IL 60609, USA|(41.82295, -87.6391979, 0.0)|41.82295|-87.6391979|0.0
474|https://therealdeal.com/chicago/?p=149639|https://therealdeal.com/chicago/?p=149639|The massive Hoover estate is now the priciest suburban listing in Cook County|It’s the largest single-family residential property in the county|1801 Green Bay Road|"<a href=""https://therealdeal.com/chicago/?p=149639"" target=""_blank"" rel=""noopener noreferrer"">A Tudor-style</a> mansion built in the 1920s for vacuum magnate H. Earl Hoover has hit the market in north suburban Glencoe for $15.9 million, becoming the priciest listing in the Chicago suburbs and one of the top overall listings in the region."|2018|1801 Green Bay Road Chicago, IL|1801 Green Bay Rd, Glencoe, IL 60022, USA|(42.1457229, -87.77154, 0.0)|42.1457229|-87.77154|0.0
475|https://therealdeal.com/chicago/?p=149663|https://therealdeal.com/chicago/?p=149663|Brookfield is the top dealmaker in  North America this year: report|Firm has logged $23B in deals this year|1 billion, the Wall Street|"<a href=""https://therealdeal.com/chicago/?p=149663"" target=""_blank"" rel=""noopener noreferrer"">With $23 billion</a> worth of transactions this year, Brookfield Asset Management is the top real estate dealmaker in North America."|1496|1 billion, the Wall Street Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
476|https://therealdeal.com/chicago/?p=149731|https://therealdeal.com/chicago/?p=149731|Feil Organization makes another West Loop office building  acquisition|It’s the New York firm’s third splashy acquisition in the neighborhood since 2016|1029 West Madison Street|"<a href=""https://therealdeal.com/chicago/?p=149731"" target=""_blank"" rel=""noopener noreferrer"">UPDATED: 11:06 p.m.,</a> Aug. 29, 2018: The Feil Organization has bought the West Loop offices of ad agency Schafer Condon Carter in the latest pricey acquisition for the red-hot neighborhood."|2018|1029 West Madison Street Chicago, IL|1029 W Madison St, Chicago, IL 60607, USA|(41.8814751, -87.6533482, 0.0)|41.8814751|-87.6533482|0.0
477|https://therealdeal.com/chicago/?p=149739|https://therealdeal.com/chicago/?p=149739|Sterling Bay expands already big footprint in Lincoln Yards|The developer's latest purchases of industrial spaces adds to its 53 acres of property there|1685 North Elston Avenue|"<a href=""https://therealdeal.com/chicago/?p=149739"" target=""_blank"" rel=""noopener noreferrer"">Sterling Bay has</a> padded its 53-acre stable of properties along the North Branch of the Chicago River with yet another pair of industrial sites."|2018|1685 North Elston Avenue Chicago, IL|1685 N Elston Ave, Chicago, IL 60642, USA|(41.9129528, -87.66352669999999, 0.0)|41.9129528|-87.66352669999999|0.0
478|https://therealdeal.com/chicago/?p=149811|https://therealdeal.com/chicago/?p=149811|The third priciest home on the Chicago market just sold|The Lincoln Park mansion went for $11.9M|1950 North Burling Street|"<a href=""https://therealdeal.com/chicago/?p=149811"" target=""_blank"" rel=""noopener noreferrer"">The third-most</a> expensive home listed for sale in the city has sold, albeit with a modest price decrease."|2018|1950 North Burling Street Chicago, IL|1950 N Burling St, Chicago, IL 60614, USA|(41.9174926, -87.64757039999999, 0.0)|41.9174926|-87.64757039999999|0.0
479|https://therealdeal.com/chicago/?p=149891|https://therealdeal.com/chicago/?p=149891|Glenstar given green light to build sports mega-complex in Lincolnshire|The 450K sf indoor development will include a field house, water park and climbing gym|94 and Half Day Road|"<a href=""https://therealdeal.com/chicago/?p=149891"" target=""_blank"" rel=""noopener noreferrer"">Glenstar Properties</a> will build a massive sports and entertainment complex in Lincolnshire, after village officials voted to approve the massive project."|2018|94 and Half Day Road Chicago, IL|94 Half Day Rd, Deerfield, IL 60015, USA|(42.2009118, -87.8521596, 0.0)|42.2009118|-87.8521596|0.0
480|https://therealdeal.com/chicago/?p=149867|https://therealdeal.com/chicago/?p=149867|Can Compass compete in commercial?|Resi brokerages have struggled to make a dent on the commercial side|90 Fifth Avenue|"<a href=""https://therealdeal.com/chicago/?p=149867"" target=""_blank"" rel=""noopener noreferrer"">Meridian Capital</a> Group wasn’t looking to build a retail leasing division. But when industry veteran James Famularo became a free agent after the collapse of Eastern Consolidated, Meridian jumped at the opportunity."|1498|90 Fifth Avenue Chicago, IL|W 5th Ave, Chicago, IL, USA|(41.8749948, -87.7182159, 0.0)|41.8749948|-87.7182159|0.0
481|https://therealdeal.com/chicago/?p=149935|https://therealdeal.com/chicago/?p=149935|Sterling Bay keeps up buying pace with auto shop near Groupon HQ|The developer paid $16M for its latest: a property at 530 West Chicago Avenue|530 West Chicago Avenue|"<a href=""https://therealdeal.com/chicago/?p=149935"" target=""_blank"" rel=""noopener noreferrer"">Sterling Bay isn’t</a> letting up on its acquisition tear along the Chicago River."|2018|530 West Chicago Avenue Chicago, IL|530 W Chicago Ave, Chicago, IL 60654, USA|(41.89678199999999, -87.64263199999999, 0.0)|41.89678199999999|-87.64263199999999|0.0
482|https://therealdeal.com/chicago/?p=149987|https://therealdeal.com/chicago/?p=149987|GW Properties buys Logan Square Hollander building; plans redevelopment|The will renovate the historic property and build new apartments next door|2418 North Milwaukee Avenue|"<a href=""https://therealdeal.com/chicago/?p=149987"" target=""_blank"" rel=""noopener noreferrer"">GW Properties</a> acquired a five-story brick building near the California CTA Blue Line station in the heart of Logan Square, where company principals envision a mixed-use office and retail redevelopment."|2018|2418 North Milwaukee Avenue Chicago, IL|2418 N Milwaukee Ave, Chicago, IL 60647, USA|(41.9250541, -87.7013623, 0.0)|41.9250541|-87.7013623|0.0
483|https://therealdeal.com/chicago/?p=150043|https://therealdeal.com/chicago/?p=150043|Evergreen RE teams with Housing Authority on North Side resi complex|The 48-unit project will include affordable and voucher-based components|3435 West Montrose Avenue|"<a href=""https://therealdeal.com/chicago/?p=150043"" target=""_blank"" rel=""noopener noreferrer"">Evergreen Real</a> Estate Group will build a 48-unit apartment building in Irving Park, teaming up with the Chicago Housing Authority on the project."|2018|3435 West Montrose Avenue Chicago, IL|3435 W Montrose Ave, Chicago, IL 60618, USA|(41.9608833, -87.71457529999999, 0.0)|41.9608833|-87.71457529999999|0.0
484|https://therealdeal.com/chicago/?p=150063|https://therealdeal.com/chicago/?p=150063|GEM Realty lands $305M refi on Loop tower|The local firm teamed up to buy 70 West Madison in 2014|70 West Madison Street|"<a href=""https://therealdeal.com/chicago/?p=150063"" target=""_blank"" rel=""noopener noreferrer"">GEM Realty Capital</a> has landed a $305 million loan to refinance the 70 West Madison Street tower in the Loop."|2018|70 West Madison Street Chicago, IL|Three First National Plaza, 70 W Madison St, Chicago, IL 60602, USA|(41.8822474, -87.6301719, 0.0)|41.8822474|-87.6301719|0.0
