URL,Tags
https://therealdeal.com/chicago/2019/12/03/whats-the-deal-with-airline-food-warehouses-selling-for-38m/,"archive-paywall,des plaines,industrial market,o'hare airport,suburbs,warehouse"
https://therealdeal.com/chicago/2019/12/02/onni-group-lands-big-loan-for-41-story-river-north-tower/,"archive-paywall,onni group,residential real estate,river north"
https://therealdeal.com/chicago/2019/11/29/its-partner-vs-partner-in-lawsuit-over-old-town-resi-project/,"archive-paywall,construction,lawsuits,old town"
https://therealdeal.com/chicago/2019/11/27/another-condo-flips-at-jdls-no-9-walton/,"archive-paywall,9 west walton street,home flippers,jdl development,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2019/11/26/this-top-producing-baird-broker-jumped-to-compass-she-just-jumped-back/,"archive-paywall,baird &amp; warner,chicago luxury real estate,compass"
https://therealdeal.com/chicago/2019/11/25/apartment-developers-are-crazy-for-the-chicago-suburbs/,"archive-paywall,apartments,development,suburbs"
https://therealdeal.com/chicago/2019/11/21/blackstone-group-notches-big-real-estate-win-in-chicago-suburbs/,"archive-paywall,commercial real estate,oak brook,office,suburbs"
https://therealdeal.com/chicago/2019/11/20/cantor-fitzgerald-bh-equities-pay-78m-for-aurora-apartment-complex/,"archive-paywall,aurora,residential real estate,suburban market"
https://therealdeal.com/chicago/2019/11/19/planned-property-management-lands-68m-refi-on-river-north-resi-tower/,"archive-paywall,chicago apartments,chicago residential real estate"
https://therealdeal.com/chicago/2019/11/18/compass-poaches-10-person-properties-team/,"archive-paywall,@properties,brokerages,compass"
https://therealdeal.com/chicago/2019/11/15/a-chicago-real-estate-familys-troublesome-tax-history/,"archive-paywall,property taxes"
https://therealdeal.com/chicago/2019/11/15/a-12-5m-mansion-will-try-to-defy-the-suburban-luxury-funk/,"archive-paywall,luxury market"
https://therealdeal.com/chicago/2019/11/14/firm-that-takes-drone-photography-for-chicago-real-estate-developers-gets-key-federal-approval/,"archive-paywall,construction"
https://therealdeal.com/chicago/2019/11/13/lightfoots-real-estate-transfer-tax-is-dead/,"archive-paywall,politics,property taxes"
https://therealdeal.com/chicago/2019/11/11/meet-the-buyer-of-nokias-175-acre-illinois-campus/,"archive-paywall,commercial development"
https://therealdeal.com/chicago/2019/11/11/former-chicago-bear-launches-1871-styled-incubator-with-insane-lease-rates/,"archive-paywall,commercial real estate,office"
https://therealdeal.com/chicago/2019/11/08/where-have-all-the-sears-stores-gone-illinois-is-now-down-to-a-handful/,"archive-paywall,retail,sears"
https://therealdeal.com/chicago/2019/11/08/sterling-bays-new-fulton-market-hq-is-a-sterling-bay-construction/,"archive-paywall,fulton market,office,sterling bay"
https://therealdeal.com/chicago/2019/11/08/compass-top-broker-jeff-lowe-on-no-9-waltons-impact-on-the-luxury-market/,"archive-paywall,compass,condominiums,no. 9 walton"
https://therealdeal.com/chicago/2019/11/07/presidential-power-obama-center-attracts-wave-of-multifamily-investors-from-across-us/,"archive-paywall,jackson park,obama presidential center,woodlawn"
https://therealdeal.com/chicago/2019/11/06/phoenix-development-lands-91m-construction-loan-for-hilton-project/,"archive-paywall,hotels,real estate finance"
https://therealdeal.com/chicago/2019/11/04/here-are-the-priciest-resi-sales-in-chicago-from-last-week-3/,"archive-paywall,luxury market,top sales"
https://therealdeal.com/chicago/2019/11/01/closure-of-north-side-sro-sends-residents-into-a-panic/,"archive-paywall,affordable housing"
https://therealdeal.com/chicago/2019/10/22/mystery-buyer-pays-11m-for-lincoln-park-luxury-rental-building/,"archive-paywall,interra,lincoln park,rentals"
https://therealdeal.com/chicago/2019/10/21/the-real-deal-announces-speakers-for-upcoming-chicago-showcase-and-forum/,"archive-paywall,the real deal chicago,the real deal events"
https://therealdeal.com/chicago/2019/10/21/a-moribund-strip-mall-is-getting-a-40-million-makeover/,"archive-paywall,commercial development,hubbard street group"
https://therealdeal.com/chicago/2019/10/17/the-chicago-condo-deconversion-craze-is-dying/,"archive-paywall,deconversions,river city"
https://therealdeal.com/chicago/2019/10/17/michael-jordans-chicago-area-mansion-has-been-on-the-market-for-7-years-a-buyer-may-not-exist/,"archive-paywall,highland park,luxury market,suburban luxury real estate"
https://therealdeal.com/chicago/2019/10/15/real-estate-deals-and-alleged-mob-ties-doom-tinley-park-casino-proposal/,"archive-paywall,casinos,corruption"
https://therealdeal.com/chicago/2019/10/14/ml-realty-partners-goes-big-in-bolingbrook-with-another-warehouse-buy/,"archive-paywall,blackstone,bolingbrook,ml realty,speculative"
https://therealdeal.com/chicago/2019/10/14/chicagos-tokyo-hotel-transformed-into-a-hotspot-for-the-youth-now-its-sold-as-part-of-400m-deal/,"archive-paywall,hotel market"
https://therealdeal.com/chicago/2019/10/14/alderman-doubles-down-on-opposition-to-six-corners-senior-housing-project-another-100-sears-stores-are-closing-soon-daily-digest/,"archive-paywall,daily digest,east lake management,fulton market,jim gardiner,six corners"
https://therealdeal.com/chicago/2019/10/11/kimpton-hotel-palomar-sells-for-55m-amid-dip-in-downtown-occupancy/,"archive-paywall,kimpton palomar hotel,service properties trust"
https://therealdeal.com/chicago/2019/10/09/what-a-2m-teardown-looks-like-in-the-chicago-suburbs/,"archive-paywall,greenside design builder,michael osanloo,portillo’s"
https://therealdeal.com/chicago/2019/10/09/one-of-chicagos-many-office-towers-for-sale-is-scooped-up/,"archive-paywall,piedmont office realty trust,spear street capital"
https://therealdeal.com/chicago/2019/10/04/angelo-gordon-turns-big-profit-with-chicago-area-sales/,"archive-paywall,angelo gordon &amp; co.,broadstone realty,claire’s headquarters,fresh direct shipping center"
https://therealdeal.com/chicago/2019/10/01/chicagos-biggest-real-estate-corruption-scandals-over-the-last-decade/,"archive-paywall,601w companies,danny solis,ed burke"
https://therealdeal.com/chicago/2019/09/26/will-chicago-home-prices-ever-again-reach-the-heights-of-2006/,"archive-paywall,home sales"
https://therealdeal.com/chicago/2019/09/25/two-south-loops-hotels-get-refinanced-for-147m-amid-strong-market/,"archive-paywall,south loop"
https://therealdeal.com/chicago/2019/09/25/chicago-eb-5-investors-irate-over-symmetry-tower-project/,"archive-paywall,condo development,eb-5"
https://therealdeal.com/chicago/2019/09/24/industrious-to-gobble-up-more-space-in-west-loop/,"archive-paywall,co-working,office leasing"
https://therealdeal.com/chicago/2019/09/20/retail-junkie-core-acquisitions-picks-up-sprawling-shopping-center-for-21m-portillos-included/,"archive-paywall,core acquisitions,retail"
https://therealdeal.com/chicago/2019/09/20/chicagos-real-estate-elite-raise-money-for-biden/,"archive-paywall,@properties,thad wong"
https://therealdeal.com/chicago/2019/09/19/baum-development-sells-55m-stake-in-logan-square-office-redevelopment/,"archive-paywall,baum development,logan square"
https://therealdeal.com/chicago/2019/09/17/airbnb-rival-sonder-picks-up-another-chicago-project-contractor-pays-up-for-safety-violations-daily-digest/,"archive-paywall,daily digest"
https://therealdeal.com/chicago/2019/09/11/lendlease-among-chicagos-top-construction-firms-taps-new-head-of-development/,"archive-paywall,lendlease"
https://therealdeal.com/chicago/2019/09/11/dogged-by-fraud-allegations-rev-leon-finney-jr-will-watch-his-real-estate-empire-get-auctioned-off/,"archive-paywall,bronzeville"
https://therealdeal.com/chicago/2019/09/10/here-are-the-priciest-chicago-sales-from-last-week-2/,archive-paywall
https://therealdeal.com/chicago/2019/09/06/todd-ricketts-got-a-bargain-on-his-property-taxes-now-a-state-inquiry-has-been-launched/,archive-paywall
https://therealdeal.com/chicago/2019/09/03/horizon-realty-secures-30m-in-refinancing-for-two-rental-buildings/,archive-paywall
https://therealdeal.com/chicago/2019/08/30/nbc-exec-david-doebler-sells-trump-tower-condo-but-he-has-a-backup/,"archive-paywall,condo market,trump tower"
https://therealdeal.com/chicago/2019/08/29/vedderprice-lawyer-takes-loss-on-lincoln-park-townhouse/,"archive-paywall,lincoln park,luxury market"
https://therealdeal.com/chicago/2019/08/28/these-are-the-top-multifamily-general-contractors-in-chicago/,"archive-paywall,apartments,condos,downtown"
https://therealdeal.com/chicago/2019/08/27/these-are-chicagos-top-general-contracting-firms-for-retail/,"archive-paywall,construction,retail"
https://therealdeal.com/chicago/2019/08/27/daughter-of-real-estate-mogul-neil-bluhm-parts-with-winnetka-mansion-for-4m/,"archive-paywall,chicago luxury real estate,winnetka"
https://therealdeal.com/chicago/2019/08/26/chicagos-second-priciest-sale-of-2019-illustrates-luxury-market-slowdown/,"archive-paywall,luxury market,north shore"
https://therealdeal.com/chicago/2019/08/23/ml-realty-partners-lands-83m-loan-on-bridgeview-warehouse-amid-tight-industrial-market/,archive-paywall
https://therealdeal.com/chicago/2019/08/21/the-new-fulton-market-local-developer-puts-50m-bet-on-humboldt-park/,"archive-paywall,fulton market,humboldt park,office"
https://therealdeal.com/chicago/2019/08/20/tucker-development-is-latest-company-to-move-to-fulton-market/,"archive-paywall,fulton market,office,tucker development"
https://therealdeal.com/chicago/2019/08/19/the-construction-giants-catching-a-windy-city-windfall/,"archive-paywall,construction,development"
https://therealdeal.com/chicago/2019/08/19/law-firm-row-110-north-wacker-inks-lease-with-yet-another-legal-firm/,"archive-paywall,office,west loop"
https://therealdeal.com/chicago/2019/08/16/daily_digest_8/,"archive-paywall,daily digest,fulton market,related midwest,south loop"
https://therealdeal.com/chicago/2019/08/15/amid-down-year-for-office-trades-marc-realty-scores-big-profit-on-east-loop-complex/,"archive-paywall,office real estate"
https://therealdeal.com/chicago/2019/08/14/the-seller-is-accused-of-masterminding-a-500m-mortgage-fraud-the-buyer-is-hunting-for-opportunities-heres-how-the-chicago-area-deal-got-done/,"archive-paywall,robert morgan"
https://therealdeal.com/chicago/2019/08/09/springbank-lands-construction-loan-for-big-arlington-downs-mixed-use-project/,"archive-paywall,construction,real estate finance"
https://therealdeal.com/chicago/2019/08/09/brookfield-unveils-plans-for-office-project-on-macys-top-floors/,"archive-paywall,downtown,office"
https://therealdeal.com/chicago/2019/08/08/from-residential-to-industrial-logistics-property-buys-out-homeowners-for-warehouse-project/,"archive-paywall,industrial real estate,logistics property"
https://therealdeal.com/chicago/2019/08/08/colliers-chicago-will-fold-podolsky-circle-into-its-cre-business/,"archive-paywall,industrial real estate,office real estate"
https://therealdeal.com/chicago/2019/08/07/warehouse-developer-makes-a-big-play-for-rare-dev-site-in-dupage-county/,"archive-paywall,o’hare,warehouse"
https://therealdeal.com/chicago/2019/08/05/mies-van-der-rohes-first-high-rise-hyde-park-building-is-set-to-become-landmark/,"archive-paywall,hyde park,mies van der rohe"
https://therealdeal.com/chicago/2019/08/05/cboe-to-list-its-hq-as-it-nears-a-lease-at-old-main-post-office/,"archive-paywall,downtown,office"
https://therealdeal.com/chicago/2019/08/02/luxury-home-sales-continue-steep-drop/,"archive-paywall,chicago home sales,condos,luxury home sales"
https://therealdeal.com/chicago/2019/07/31/a-lincoln-park-private-school-is-buying-up-neighboring-condos-scaring-owners/,"archive-paywall,condos,lincoln park"
https://therealdeal.com/chicago/2019/07/29/onni-group-refinances-first-of-planned-three-old-town-apartment-towers/,"archive-paywall,apartments,old town,onni group"
https://therealdeal.com/chicago/2019/07/29/as-south-shore-booms-local-investor-seeks-a-big-payout-on-4-building-portfolio/,"archive-paywall,commercial real estate,south shore"
https://therealdeal.com/chicago/2019/07/26/in-crowded-multifamily-market-this-landlord-is-making-a-short-term-rental-play-in-river-north/,"archive-paywall,commercial real estate,river north,short term rentals"
https://therealdeal.com/chicago/2019/07/26/cubs-exec-hoyer-buys-ravenswood-mansion/,"archive-paywall,ravenswood"
https://therealdeal.com/chicago/2019/07/25/north-park-ventures-eyes-19-story-hotel-and-office-complex-in-fulton-market/,"archive-paywall,apartments,fulton market,hotels,north park ventures"
https://therealdeal.com/chicago/2019/07/25/in-a-hot-ultra-luxury-market-gold-coast-mansion-lists-for-8m-after-gut-rehab/,"archive-paywall,gold coast,luxury home sales"
https://therealdeal.com/chicago/2019/07/25/chicago-cheat-sheet-logan-square-sees-biggest-property-tax-surge-of-any-neighborhood/,"archive-paywall,logan square,property taxes,south shore"
https://therealdeal.com/chicago/2019/07/24/tax-breaks-in-exchange-for-affordable-units-state-floating-incentive-for-developers/,"archive-paywall,affordable housing,apartments,property taxes"
https://therealdeal.com/chicago/2019/07/24/humboldt-park-apartment-mid-rise-listed-for-15m/,"archive-paywall,apartments,humboldt park"
https://therealdeal.com/chicago/2019/07/24/greenfield-partners-pays-73m-for-goose-island-high-tech-manufacturing-plant/,"archive-paywall,goose island,industrial real estate"
https://therealdeal.com/chicago/2019/07/24/frank-lloyd-wright-designed-school-turned-mansion-returns-to-market/,"archive-paywall,frank lloyd wright,riverside"
https://therealdeal.com/chicago/2019/07/24/chicago-cheat-sheet-some-logan-square-property-owners-could-face-extra-property-tax/,"archive-paywall,gold coast,logan square,property taxes"
https://therealdeal.com/chicago/2019/07/23/condo-with-huge-private-terrace-aims-to-be-next-pricey-east-lake-shore-drive-sale/,"archive-paywall,gold coast"
https://therealdeal.com/chicago/2019/07/23/add-best-buy-to-the-ever-growing-list-of-retailers-leaving-magnificent-mile/,"archive-paywall,magnificent mile,retail"
https://therealdeal.com/chicago/2019/07/22/former-gov-rauner-sells-winnetka-mansion/,"archive-paywall,winnetka"
https://therealdeal.com/chicago/2019/07/19/developer-david-trandel-sued-by-winnetka-officials-over-stalled-work-at-major-project/,"archive-paywall,winnetka"
https://therealdeal.com/chicago/2019/07/19/detroit-official-will-lead-chicago-department-of-planning-and-development-report/,archive-paywall
https://therealdeal.com/chicago/2019/07/18/latest-celebrity-moving-to-no-9-walton-isdrake/,"archive-paywall,9 west walton street,gold coast"
https://therealdeal.com/chicago/2019/07/17/todd-ricketts-owes-back-taxes-after-skirting-assessments-on-rebuilt-wilmette-home/,"archive-paywall,fritz kaegi,property taxes"
https://therealdeal.com/chicago/2019/07/17/lightfoot-unveils-short-list-of-potential-casino-sites-with-5-south-west-side-locations/,"archive-paywall,bronzeville,lori lightfoot,pullman"
https://therealdeal.com/chicago/2019/07/16/windy-city-rehab-co-star-vows-to-return-with-new-general-contractor/,archive-paywall
https://therealdeal.com/chicago/2019/07/16/senior-community-developer-moving-hq-to-willis-tower/,"archive-paywall,blackstone group,downtown,office,willis tower"
https://therealdeal.com/chicago/2019/07/16/howard-hughes-riverside-investment-pay-chicago-river-pollution-fine-but-admit-nothing/,"archive-paywall,office"
https://therealdeal.com/chicago/2019/07/16/heating-supply-manufacturer-scores-250m-refi-for-ohare-area-warehouses/,"archive-paywall,niles,warehouse"
https://therealdeal.com/chicago/2019/07/15/chicago-cheat-sheet-judge-orders-former-obama-boss-to-fix-senior-apartments-a-c-amid-heat-wave/,"archive-paywall,apartments,industrial real estate"
https://therealdeal.com/chicago/2019/07/12/short-term-rental-platform-sonder-doubles-footprint-in-chicago/,"archive-paywall,short term rentals"
https://therealdeal.com/chicago/2019/07/12/philanthropist-hedge-fund-manager-sell-lincoln-park-italianate-at-a-loss/,"archive-paywall,@properties,lincoln park,luxury home sales"
https://therealdeal.com/chicago/2019/07/12/developer-under-fbi-scrutiny-after-listing-20k-donation-to-alderman-as-an-expense/,"archive-paywall,bronzeville"
https://therealdeal.com/chicago/2019/07/12/chicago-cheat-sheet-lake-geneva-vacation-mansion-lists-at-8-5m-haunted-hotel-hits-market-more/,"archive-paywall,hoffman estates"
https://therealdeal.com/chicago/2019/07/12/blackstone-is-the-latest-investor-in-chicagos-hot-hotel-market/,"archive-paywall,blackstone group,commercial real estate,hotels,river north"
https://therealdeal.com/chicago/2019/07/11/hoffman-estates-jewel-osco-added-to-fortress-growing-international-grocery-portfolio/,"archive-paywall,hoffman estates,retail"
https://therealdeal.com/chicago/2019/07/11/606-trail-has-attracted-apartment-building-development-and-here-comes-another/,"archive-paywall,apartments,bucktown"
https://therealdeal.com/chicago/2019/07/10/accenture-is-expanding-consulting-firm-takes-naming-rights-to-500-west-madison/,"archive-paywall,office,west loop"
https://therealdeal.com/chicago/2019/07/09/cubs-co-owner-todd-ricketts-has-been-paying-taxes-for-the-wrong-and-much-smaller-house/,"archive-paywall,north shore,property taxes"
https://therealdeal.com/chicago/2019/07/09/chicago-cheat-sheet-city-pulls-plug-on-windy-city-rehab-chicago-fire-reaches-deal-to-leave-bridgeview-more/,"archive-paywall,bridgeview,st. charles"
https://therealdeal.com/chicago/2019/07/08/logan-has-really-been-blowing-up-kiferbaum-begins-work-on-new-apartment-project/,"archive-paywall,apartments,logan square"
https://therealdeal.com/chicago/2019/07/08/chicago-cheat-sheet-som-will-design-new-ohare-terminals-manufacturer-planning-hq-in-hoffman-estates-more/,"archive-paywall,hoffman estates,o’hare"
https://therealdeal.com/chicago/2019/07/05/skidmore-owings-merrill-staying-put-in-historic-east-loop-offices/,"archive-paywall,downtown,office"
https://therealdeal.com/chicago/2019/07/05/chicago-cheat-sheet-groundhog-day-home-lists-fulton-market-tower-rises-more/,"archive-paywall,downtown,industrial real estate,residential real estate"
https://therealdeal.com/chicago/2019/07/03/sam-zell-leads-post-election-burst-of-donations-to-lightfoot-campaign-fund/,"archive-paywall,lori lightfoot,sam zell"
https://therealdeal.com/chicago/2019/07/03/cmk-lands-147m-in-financing-for-south-loop-apartment-tower/,"archive-paywall,apartments,cmk companies,south loop"
https://therealdeal.com/chicago/2019/07/02/former-ggp-exec-sells-gold-coast-condo-for-fraction-of-original-ask/,"archive-paywall,gold coast,luxury home sales"
https://therealdeal.com/chicago/2019/07/01/we-crawl-then-we-walk-then-we-run-somerset-to-start-with-small-tenants-at-former-att-hq-overhaul/,"archive-paywall,hoffman estates,office,somerset development"
https://therealdeal.com/chicago/2019/07/01/here-are-chicagos-top-5-residential-sales-of-may/,"archive-paywall,home sales,luxury home sales"
https://therealdeal.com/chicago/2019/07/01/condo-comeback-jk-equities-jerry-karlik-predicts-rebound-in-condo-market/,"archive-paywall,condominiums"
https://therealdeal.com/chicago/2019/07/01/chicago-investor-buys-historic-loop-office-building/,"archive-paywall,loop,office"
https://therealdeal.com/chicago/2019/06/27/chicago-cheat-sheet-archdiocese-in-talks-to-sell-historic-pilsen-church-more/,"archive-paywall,arlington heights,deerfield,pilsen"
https://therealdeal.com/chicago/2019/06/26/bulls-guard-zach-lavine-looks-to-flip-lakeview-mansion/,"archive-paywall,lakeview,luxury home sales"
https://therealdeal.com/chicago/2019/06/25/related-launches-first-phase-of-the-78-megaproject/,"archive-paywall,related midwest,south loop,the 78"
https://therealdeal.com/chicago/2019/06/25/chicago-cheat-sheet-brand-new-suburban-apartments-hit-market-more/,"archive-paywall,apartments,vernon hills"
https://therealdeal.com/chicago/2019/06/25/barrington-hills-horse-farm-owners-continue-to-fight-cook-county-takeover-of-land/,"archive-paywall,marijuana"
https://therealdeal.com/chicago/2019/06/21/at-new-engel-volkers-shop-jennifer-ames-aims-to-build-multinational-brokerage/,"archive-paywall,lincoln park"
https://therealdeal.com/chicago/2019/06/20/movie-producer-sells-gold-coast-penthouse-at-fraction-of-one-time-listing/,"archive-paywall,condominiums,gold coast"
https://therealdeal.com/chicago/2019/06/19/north-shore-lakefront-mansion-built-by-famed-architect-lists-for-6-8m/,"archive-paywall,luxury home sales"
https://therealdeal.com/chicago/2019/06/19/five-iron-golf-plans-largest-us-indoor-golf-complex-in-river-north/,"archive-paywall,downtown,retail"
https://therealdeal.com/chicago/2019/06/19/chick-fil-a-panera-coming-to-former-vienna-beef-factory-site-in-bucktown/,"archive-paywall,bucktown,retail"
https://therealdeal.com/chicago/2019/06/19/chicagos-priciest-rental-comes-with-a-45k-monthly-price-tag-and-some-ridiculous-amenities/,"archive-paywall,apartments,old town,onni group"
https://therealdeal.com/chicago/2019/06/18/storage-retail-could-give-portage-park-vacant-lot-new-life-after-15-years/,"archive-paywall,portage park,retail"
https://therealdeal.com/chicago/2019/06/18/empire-mansion-still-looking-for-buyer-after-six-years/,"archive-paywall,luxury home sales"
https://therealdeal.com/chicago/2019/06/18/cubs-gm-jed-hoyer-lists-lincoln-park-home/,"archive-paywall,lincoln park,luxury home sales"
https://therealdeal.com/chicago/2019/06/18/city-will-consolidate-downtown-office-space-with-big-lease-at-2-north-lasalle/,"archive-paywall,downtown,office"
https://therealdeal.com/chicago/2019/06/17/houses-or-horses-gambling-expansion-may-alter-plan-for-big-suburban-subdivision/,"archive-paywall,retail,tinley park"
https://therealdeal.com/chicago/2019/06/14/silicon-prairie-proptech-firms-catch-fire-in-chicago/,"archive-paywall,commercial real estate,proptech"
https://therealdeal.com/chicago/2019/06/14/jdl-takes-out-massive-loan-on-river-north-rental-building-it-listed-last-year/,"archive-paywall,apartments,commercial real estate,jdl development,river north"
https://therealdeal.com/chicago/2019/06/14/aries-capital-ceo-and-campbell-street-asset-management-catch-crest-of-fulton-market-office-wave/,"archive-paywall,fulton market"
https://therealdeal.com/chicago/2019/06/13/marquette-plans-512-residential-units-on-edge-of-fulton-market/,"archive-paywall,apartments,fulton market,marquette companies"
https://therealdeal.com/chicago/2019/06/13/chicago-cheat-sheet-lightfoot-slams-one-central-again-more/,"archive-paywall,commercial real estate,landmark development,lori lightfoot,one central"
https://therealdeal.com/chicago/2019/06/12/affordable-housing-nonprofit-picks-up-682-new-units-in-city-and-suburbs/,"archive-paywall,affordable housing,apartments"
https://therealdeal.com/chicago/2019/06/11/furniture-company-packing-up-merch-mart-showroom-headed-for-fulton-market/,"archive-paywall,fulton market"
https://therealdeal.com/chicago/2019/06/11/chicago-cheat-sheet-sam-zell-reaches-200m-settlement-from-tribune-days/,"archive-paywall,evanston,uptown,winnetka"
https://therealdeal.com/chicago/2019/06/10/hotel-developer-sues-his-law-firm-claiming-it-helped-his-opponents-scuttle-deal/,"archive-paywall,commercial real estate,downtown,hotels,lawsuits"
https://therealdeal.com/chicago/2019/06/10/elion-unwraps-plan-for-30m-sf-industrial-mini-city-outside-of-chicago/,"archive-paywall,commercial real estate,industrial real estate"
https://therealdeal.com/chicago/2019/06/06/truss-opening-up-online-commercial-leasing-platform-to-other-brokers-nationwide/,"archive-paywall,commercial real estate,proptech"
https://therealdeal.com/chicago/2019/06/06/chicago-cheat-sheet-ff-realty-pays-79m-for-westmont-rentals-more/,"archive-paywall,apartments,barrington,commercial real estate,lori lightfoot"
https://therealdeal.com/chicago/2019/06/05/blackstone-hotel-owners-land-big-refinancing/,"archive-paywall,commercial real estate,hotels,south loop"
https://therealdeal.com/chicago/2019/06/05/billionaire-john-paul-dejoria-picks-up-80-acre-former-mcdonalds-campus-in-oak-brook/,"archive-paywall,commercial real estate,mcdonald’s,oak brook,office"
https://therealdeal.com/chicago/2019/06/05/a-vicious-cycle-skyrocketing-rogers-park-rents-may-rob-neighborhood-of-affordable-status/,"archive-paywall,apartments,bronzeville,commercial real estate,rogers park"
https://therealdeal.com/chicago/2019/06/04/rising-taxes-wont-stop-chicagos-surging-industrial-market-developers-say/,"archive-paywall,industrial real estate,property taxes"
https://therealdeal.com/chicago/2019/06/04/chicago-cheat-sheet-handler-adds-to-rental-empire-with-st-charles-complex-more/,"archive-paywall,apartments,commercial real estate,hubbard street group,south loop,st. charles"
https://therealdeal.com/chicago/2019/06/03/springfields-gift-to-industrial-developers-big-tax-breaks-for-data-centers/,"archive-paywall,commercial real estate,data centers,industrial real estate"
https://therealdeal.com/chicago/2019/06/03/chicago-cheat-sheet-houston-developer-eyes-schaumburg-office-park-for-apartments/,"archive-paywall,bronzeville,commercial real estate,loop,schaumburg,simon property group"
https://therealdeal.com/chicago/2019/05/31/sterling-bay-moves-forward-on-loop-proposal-with-help-from-the-crown-family/,"archive-paywall,hotel,loop,sterling bay"
https://therealdeal.com/chicago/2019/05/31/chicago-cheat-sheet-medical-supply-ceos-ex-is-selling-lake-forest-mansion-more/,"archive-paywall,commercial real estate,lake forest,residential real estate"
https://therealdeal.com/chicago/2019/05/30/general-iron-could-fetch-up-to-130m-for-property-near-lincoln-yards/,"archive-paywall,commercial real estate,lincoln yards"
https://therealdeal.com/chicago/2019/05/30/chicago-needs-to-incentivize-not-mandate-affordable-housing-developers-say/,"archive-paywall,affordable housing,commercial real estate,hubbard street group,residential real estate"
https://therealdeal.com/chicago/2019/05/30/chicago-cheat-sheet-a-blackhawk-buys-in-roscoe-village-more/,"archive-paywall,elk grove village,oak park,residential real estate,schaumburg"
https://therealdeal.com/chicago/2019/05/29/lmc-wants-to-build-26-story-loop-apartment-building/,"archive-paywall,apartments,downtown,loop,residential real estate"
https://therealdeal.com/chicago/2019/05/28/suburban-luxury-market-stalls-as-buyers-flock-downtown/,"archive-paywall,barrington,lake forest,luxury home sales,north shore,residential real estate"
https://therealdeal.com/chicago/2019/05/28/related-midwest-names-frank-monterisi-new-coo/,"archive-paywall,commercial real estate,related midwest,the 78"
https://therealdeal.com/chicago/2019/05/28/controversial-landlord-donated-100k-in-failed-bid-to-unseat-alderman-ramirez-rosa/,"archive-paywall,apartments,commercial real estate,logan square,m. fishman"
https://therealdeal.com/chicago/2019/05/23/private-real-estate-investors-favor-rich-mostly-white-chicago-neighborhoods-report/,"archive-paywall,development"
https://therealdeal.com/chicago/2019/05/22/hoxton-hotel-getting-in-on-chicago-co-working-market/,"archive-paywall,co-working,commercial real estate,fulton market,office"
https://therealdeal.com/chicago/2019/05/22/angelo-gordon-hines-looking-for-big-payday-in-citadel-center-sale/,"archive-paywall,angelo gordon &amp; co.,commercial real estate,hines,loop,offices"
https://therealdeal.com/chicago/2019/05/21/despite-losing-sole-tenant-owners-of-south-loop-office-complex-looking-for-buyers/,"archive-paywall,commercial real estate,office,south loop"
https://therealdeal.com/chicago/2019/05/17/here-are-the-top-5-chicago-are-multifamily-sales-of-april/,"archive-paywall,apartments,commercial real estate,investment sales,uptown"
https://therealdeal.com/chicago/2019/05/16/fedex-distribution-center-in-niles-sells-for-84m/,"archive-paywall,commercial real estate,industrial real estate,niles"
https://therealdeal.com/chicago/2019/05/16/canadian-reit-extends-reach-into-chicago-senior-care-with-little-village-acquisition/,"archive-paywall,commercial real estate,little village,senior housing"
https://therealdeal.com/chicago/2019/05/15/real-estate-pros-beg-lightfoot-kaegi-for-clarity-on-possible-higher-tax-bills/,"archive-paywall,commercial real estate,fritz kaegi,lori lightfoot,politics,property taxes"
https://therealdeal.com/chicago/2019/05/15/flexible-living-startup-blueground-plans-aggressive-expansion-in-chicago/,"archive-paywall,apartments,commercial real estate,downtown,tech"
https://therealdeal.com/chicago/2019/05/14/norwood-builders-cleared-to-develop-361-unit-resi-complex/,"archive-paywall,apartments,arlington heights,commercial real estate"
https://therealdeal.com/chicago/2019/05/13/movers-shakers-jll-adds-brandwein-ehrenberg-pope-and-owens/,"archive-paywall,colliers international,commercial real estate,cushman &amp; wakefield,illinois association of realtors,jll,residential real estate"
https://therealdeal.com/chicago/2019/05/13/john-buck-scores-161m-construction-loan-on-west-loop-apartment-project/,"archive-paywall,apartments,commercial real estate,fulton market,john buck company,lendlease,west loop"
https://therealdeal.com/chicago/2019/05/13/chicago-cheat-sheet-former-united-air-exec-sells-kenilworth-mansion-more/,"archive-paywall,commercial real estate,elgin,residential real estate,retail"
https://therealdeal.com/chicago/2019/05/13/601w-signs-four-new-tenants-to-previously-struggling-west-loop-office-building/,"archive-paywall,601w companies,downtown,office,west loop"
https://therealdeal.com/chicago/2019/05/09/philanthropist-ann-lurie-sells-gold-coast-condo-at-big-discount/,"archive-paywall,condominiums,gold coast,residential real estate"
https://therealdeal.com/chicago/2019/05/09/chicago-cheat-sheet-new-york-firm-picks-up-lisle-office-complex-more/,"archive-paywall,apartments,commercial real estate,office,pullman,retail,south loop"
https://therealdeal.com/chicago/2019/05/08/struggling-ford-city-mall-on-southwest-side-changes-hands-again/,"archive-paywall,commercial real estate,malls,retail"
https://therealdeal.com/chicago/2019/05/08/florida-firm-secures-financing-on-renovated-deerfield-office-complex/,"archive-paywall,commercial real estate,deerfield,office"
