,MLS#,Unique,Final Agent/Team,agent_type,TRD Notes,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,SOLD DATE,PRICE,URL,full_address,geo_address,loc,point,lat,lon,altitude
55,11143290.0,11143290/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Townhouse,3331 N Racine Ave Unit B,Chicago,IL,60657.0,8/20/2021,"$487,000",https://www.redfin.com/IL/Chicago/3331-N-Racine-Ave-60657/unit-B/home/12806002,3331 N Racine Ave Unit B Chicago IL,3331 N Racine Ave Unit B Chicago IL,"3331 N Racine Ave b, Chicago, IL 60657, USA","(41.9427849, -87.65883660000001, 0.0)",41.9427849,-87.65883660000001,0.0
56,11188871.0,11188871/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Multi-Family (2-4 Unit),1900 W Nelson St,Chicago,IL,60657.0,10/15/2021,"$690,000",https://www.redfin.com/IL/Chicago/1900-W-Nelson-St-60657/home/13358860,1900 W Nelson St Chicago IL,1900 W Nelson St Chicago IL,"1900 W Nelson St, Chicago, IL 60657, USA","(41.9370862, -87.6760274, 0.0)",41.9370862,-87.6760274,0.0
57,11304397.0,11304397/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Townhouse,2017 N Lincoln Ave Unit H,Chicago,IL,60614.0,2/11/2022,"$855,000",https://www.redfin.com/IL/Chicago/2017-N-Lincoln-Ave-60614/unit-H/home/13349210,2017 N Lincoln Ave Unit H Chicago IL,2017 N Lincoln Ave Unit H Chicago IL,"2017 N Lincoln Ave h, Chicago, IL 60614, USA","(41.9192019, -87.6396577, 0.0)",41.9192019,-87.6396577,0.0
58,11000809.0,11000809/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Townhouse,24 N Ada St Unit A,Chicago,IL,60607.0,7/1/2021,"$810,000",https://www.redfin.com/IL/Chicago/24-N-Ada-St-60607/unit-A/home/12769121,24 N Ada St Unit A Chicago IL,24 N Ada St Unit A Chicago IL,"24 N Ada St A, Chicago, IL 60607, USA","(41.882228, -87.6607392, 0.0)",41.882228,-87.6607392,0.0
59,11182603.0,11182603/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Multi-Family (2-4 Unit),1439 W Victoria St,Chicago,IL,60660.0,10/1/2021,"$725,000",https://www.redfin.com/IL/Chicago/1439-W-Victoria-St-60660/home/12585258,1439 W Victoria St Chicago IL,1439 W Victoria St Chicago IL,"1439 W Victoria St, Chicago, IL 60660, USA","(41.986961, -87.666579, 0.0)",41.986961,-87.666579,0.0
60,11239352.0,11239352/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Multi-Family (2-4 Unit),2110 W Waveland Ave,Chicago,IL,60618.0,1/5/2022,"$815,000",https://www.redfin.com/IL/Chicago/2110-W-Waveland-Ave-60618/home/13389651,2110 W Waveland Ave Chicago IL,2110 W Waveland Ave Chicago IL,"2110 W Waveland Ave, Chicago, IL 60618, USA","(41.94887689999999, -87.681522, 0.0)",41.94887689999999,-87.681522,0.0
61,11161922.0,11161922/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Townhouse,344 W Wisconsin St Unit A,Chicago,IL,60614.0,9/2/2021,"$1,050,000",https://www.redfin.com/IL/Chicago/344-W-Wisconsin-St-60614/unit-A/home/13345247,344 W Wisconsin St Unit A Chicago IL,344 W Wisconsin St Unit A Chicago IL,"344 W Wisconsin St a, Chicago, IL 60614, USA","(41.9169338, -87.63814769999999, 0.0)",41.9169338,-87.63814769999999,0.0
62,11142695.0,11142695/Alexandre Stoykov/Listing,Alexandre Stoykov,Listing,Clean,Multi-Family (2-4 Unit),3518 N Wilton Ave,Chicago,IL,60657.0,9/29/2021,"$2,575,000",https://www.redfin.com/IL/Chicago/3518-N-Wilton-Ave-60657/unit-4/home/13381394,3518 N Wilton Ave Chicago IL,3518 N Wilton Ave Chicago IL,"3518 N Wilton Ave, Chicago, IL 60657, USA","(41.9461101, -87.6532102, 0.0)",41.9461101,-87.6532102,0.0
63,11184761.0,11184761/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Multi-Family (2-4 Unit),3310 W Wrightwood Ave,Chicago,IL,60647.0,12/3/2021,"$620,000",https://www.redfin.com/IL/Chicago/3310-W-Wrightwood-Ave-60647/home/13445902,3310 W Wrightwood Ave Chicago IL,3310 W Wrightwood Ave Chicago IL,"3310 W Wrightwood Ave, Chicago, IL 60647, USA","(41.9285173, -87.71142909999999, 0.0)",41.9285173,-87.71142909999999,0.0
64,11253647.0,11253647/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Multi-Family (2-4 Unit),2067 N Hoyne Ave,Chicago,IL,60647.0,2/25/2022,"$680,000",https://www.redfin.com/IL/Chicago/2067-N-Hoyne-Ave-60647/home/13357551,2067 N Hoyne Ave Chicago IL,2067 N Hoyne Ave Chicago IL,"2067 N Hoyne Ave, Chicago, IL 60647, USA","(41.919641, -87.6798628, 0.0)",41.919641,-87.6798628,0.0
65,11094082.0,11094082/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Multi-Family (2-4 Unit),3709 W Irving Park Rd,Chicago,IL,60618.0,9/20/2021,"$520,000",https://www.redfin.com/IL/Chicago/3709-W-Irving-Park-Rd-60618/unit-1/home/13457751,3709 W Irving Park Rd Chicago IL,3709 W Irving Park Rd Chicago IL,"3709 W Irving Park Rd, Chicago, IL 60618, USA","(41.9534955, -87.72070579999999, 0.0)",41.9534955,-87.72070579999999,0.0
66,11207608.0,11207608/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Parking,505 N Lake Shore Dr Unit D-72,Chicago,IL,60611.0,11/12/2021,"$68,000",https://www.redfin.com/IL/Chicago/505-N-Lake-Shore-Dr-60611/unit-D-72/home/14096938,505 N Lake Shore Dr Unit D-72 Chicago IL,505 N Lake Shore Dr Unit D-72 Chicago IL,"Lake Point Tower, 505 N Lake Shore Dr. d 72, Chicago, IL 60611, USA","(41.8915839, -87.61269829999999, 0.0)",41.8915839,-87.61269829999999,0.0
67,11314437.0,11314437/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Parking,600 N Dearborn St Unit P47,Chicago,IL,60654.0,3/30/2022,"$24,000",https://www.redfin.com/IL/Chicago/600-N-Dearborn-St-60654/unit-P47/home/12696127,600 N Dearborn St Unit P47 Chicago IL,600 N Dearborn St Unit P47 Chicago IL,"600 N Dearborn St P47, Chicago, IL 60654, USA","(41.8926913, -87.6303181, 0.0)",41.8926913,-87.6303181,0.0
68,10995424.0,10995424/Alexandre Stoykov/Buyers,Alexandre Stoykov,Buyers,Clean,Condo/Co-op,1540 N Lake Shore Dr Unit 3S,Chicago,IL,60610.0,10/14/2021,"$1,000,000",https://www.redfin.com/IL/Chicago/1540-N-Lake-Shore-Dr-60610/unit-3S/home/13054992,1540 N Lake Shore Dr Unit 3S Chicago IL,1540 N Lake Shore Dr Unit 3S Chicago IL,"1540 N Lake Shore Dr. #3s, Chicago, IL 60610, USA","(41.9106233, -87.62658259999999, 0.0)",41.9106233,-87.62658259999999,0.0
69,10799285.0,10799285/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1560 North Sandburg Terrace 1403,Chicago,IL,,06/22/2021,"$235,000",,1560 North Sandburg Terrace 1403 Chicago IL,1560 North Sandburg Terrace 1403 Chicago IL,"1560 N Sandburg Terrace #1403, Chicago, IL 60610, USA","(41.91056, -87.6327891, 0.0)",41.91056,-87.6327891,0.0
70,10846454.0,10846454/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1150 North Lake Shore Drive 8G,Chicago,IL,,09/14/2021,"$178,000",,1150 North Lake Shore Drive 8G Chicago IL,1150 North Lake Shore Drive 8G Chicago IL,"1150 N Lake Shore Dr. #8g, Chicago, IL 60611, USA","(41.9035898, -87.62538459999999, 0.0)",41.9035898,-87.62538459999999,0.0
71,10859870.0,10859870/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,3150 North Sheridan Road 2B,Chicago,IL,,06/23/2021,"$345,000",,3150 North Sheridan Road 2B Chicago IL,3150 North Sheridan Road 2B Chicago IL,"3150 N Sheridan Rd #2b, Chicago, IL 60657, USA","(41.9392195, -87.64011339999999, 0.0)",41.9392195,-87.64011339999999,0.0
72,10983697.0,10983697/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,505 North McClurg Court 3003,Chicago,IL,,07/14/2021,"$1,075,000",,505 North McClurg Court 3003 Chicago IL,505 North McClurg Court 3003 Chicago IL,"505 N McClurg Ct Apt 3003, Chicago, IL 60611, USA","(41.8914696, -87.6164084, 0.0)",41.8914696,-87.6164084,0.0
73,11007932.0,11007932/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1415 North Dearborn Parkway 19B,Chicago,IL,,06/30/2021,"$280,000",,1415 North Dearborn Parkway 19B Chicago IL,1415 North Dearborn Parkway 19B Chicago IL,"1415 N Dearborn Pkwy #19b, Chicago, IL 60610, USA","(41.9082479, -87.6298825, 0.0)",41.9082479,-87.6298825,0.0
74,11015746.0,11015746/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,2904 North Avers Avenue 2F,Chicago,IL,,07/01/2021,"$168,000",,2904 North Avers Avenue 2F Chicago IL,2904 North Avers Avenue 2F Chicago IL,"2904 N Avers Ave #2f, Chicago, IL 60618, USA","(41.9338742, -87.72363130000001, 0.0)",41.9338742,-87.72363130000001,0.0
75,11019179.0,11019179/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,4101 South Michigan Avenue 315,Chicago,IL,,08/05/2021,"$172,000",,4101 South Michigan Avenue 315 Chicago IL,4101 South Michigan Avenue 315 Chicago IL,"4101 S Michigan Ave #315, Chicago, IL 60653, USA","(41.8198574, -87.62257609999999, 0.0)",41.8198574,-87.62257609999999,0.0
76,11019406.0,11019406/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1400 North State Parkway 14D,Chicago,IL,,07/08/2021,"$225,000",,1400 North State Parkway 14D Chicago IL,1400 North State Parkway 14D Chicago IL,"1400 N State Pkwy #14d, Chicago, IL 60610, USA","(41.9079342, -87.62901889999999, 0.0)",41.9079342,-87.62901889999999,0.0
77,11021964.0,11021964/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1030 North State Street 17GH,Chicago,IL,,07/02/2021,"$685,000",,1030 North State Street 17GH Chicago IL,1030 North State Street 17GH Chicago IL,"1030 N State St, Chicago, IL 60610, USA","(41.9015297, -87.62863689999999, 0.0)",41.9015297,-87.62863689999999,0.0
78,11023516.0,11023516/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,111 South Morgan Street 420,Chicago,IL,,06/18/2021,"$305,000",,111 South Morgan Street 420 Chicago IL,111 South Morgan Street 420 Chicago IL,"111 S Morgan St APT 420, Chicago, IL 60607, USA","(41.8796759, -87.65166239999999, 0.0)",41.8796759,-87.65166239999999,0.0
79,11026447.0,11026447/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,655 West Irving Park Road 605,Chicago,IL,,06/21/2021,"$141,250",,655 West Irving Park Road 605 Chicago IL,655 West Irving Park Road 605 Chicago IL,"655 W Irving Park Rd #605, Chicago, IL 60613, USA","(41.9544485, -87.64699859999999, 0.0)",41.9544485,-87.64699859999999,0.0
80,11053110.0,11053110/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,855 West Ainslie Street G,Chicago,IL,,07/20/2021,"$288,000",,855 West Ainslie Street G Chicago IL,855 West Ainslie Street G Chicago IL,"855 W Ainslie St APT G, Chicago, IL 60640, USA","(41.9713775, -87.652424, 0.0)",41.9713775,-87.652424,0.0
81,11059204.0,11059204/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,2144 North Lincoln Park W Parkway 26A,Chicago,IL,,09/21/2021,"$317,000",,2144 North Lincoln Park W Parkway 26A Chicago IL,2144 North Lincoln Park W Parkway 26A Chicago IL,"2144 N Lincoln Park W #26a, Chicago, IL 60614, USA","(41.9214919, -87.63687949999999, 0.0)",41.9214919,-87.63687949999999,0.0
82,11059860.0,11059860/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,818 West Wrightwood Avenue 3,Chicago,IL,,07/19/2021,"$755,000",,818 West Wrightwood Avenue 3 Chicago IL,818 West Wrightwood Avenue 3 Chicago IL,"818 W Wrightwood Ave #3, Chicago, IL 60614, USA","(41.9293279, -87.6496928, 0.0)",41.9293279,-87.6496928,0.0
83,11061245.0,11061245/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,71 East Division Street 606,Chicago,IL,,08/16/2021,"$415,000",,71 East Division Street 606 Chicago IL,71 East Division Street 606 Chicago IL,"71 E Division St #606, Chicago, IL 60610, USA","(41.9037639, -87.62630999999999, 0.0)",41.9037639,-87.62630999999999,0.0
84,11061333.0,11061333/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1760 West Wrightwood Avenue 309,Chicago,IL,,07/16/2021,"$457,500",,1760 West Wrightwood Avenue 309 Chicago IL,1760 West Wrightwood Avenue 309 Chicago IL,"1760 W Wrightwood Ave APT 309, Chicago, IL 60614, USA","(41.9290229, -87.6726509, 0.0)",41.9290229,-87.6726509,0.0
85,11062064.0,11062064/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,2607 North Ashland Avenue 2W,Chicago,IL,,07/01/2021,"$515,000",,2607 North Ashland Avenue 2W Chicago IL,2607 North Ashland Avenue 2W Chicago IL,"2607 N Ashland Ave #2w, Chicago, IL 60614, USA","(41.929063, -87.6678869, 0.0)",41.929063,-87.6678869,0.0
86,11062393.0,11062393/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,4250 North Marine Drive 2416,Chicago,IL,,09/03/2021,"$298,000",,4250 North Marine Drive 2416 Chicago IL,4250 North Marine Drive 2416 Chicago IL,"4250 N Marine Dr APT 2416, Chicago, IL 60613, USA","(41.9601382, -87.6476057, 0.0)",41.9601382,-87.6476057,0.0
87,11068343.0,11068343/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,3604 North Pine Grove Avenue 4F,Chicago,IL,,07/19/2021,"$184,000",,3604 North Pine Grove Avenue 4F Chicago IL,3604 North Pine Grove Avenue 4F Chicago IL,"3604 N Pine Grove Ave #4f, Chicago, IL 60613, USA","(41.9479658, -87.6459979, 0.0)",41.9479658,-87.6459979,0.0
88,11068574.0,11068574/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,3125 West Fullerton Avenue 312,Chicago,IL,,06/25/2021,"$350,000",,3125 West Fullerton Avenue 312 Chicago IL,3125 West Fullerton Avenue 312 Chicago IL,"3125 W Fullerton Ave APT 312, Chicago, IL 60647, USA","(41.9244338, -87.7056259, 0.0)",41.9244338,-87.7056259,0.0
89,11069018.0,11069018/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,4909 North Wolcott Avenue 1A,Chicago,IL,,07/19/2021,"$198,000",,4909 North Wolcott Avenue 1A Chicago IL,4909 North Wolcott Avenue 1A Chicago IL,"4909 N Wolcott Ave #1a, Chicago, IL 60640, USA","(41.97101199999999, -87.675536, 0.0)",41.97101199999999,-87.675536,0.0
90,11070065.0,11070065/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1459 West Fargo Avenue 2,Chicago,IL,,07/09/2021,"$294,000",,1459 West Fargo Avenue 2 Chicago IL,1459 West Fargo Avenue 2 Chicago IL,"1459 W Fargo Ave APT 2, Chicago, IL 60626, USA","(42.0168208, -87.66783749999999, 0.0)",42.0168208,-87.66783749999999,0.0
91,11073975.0,11073975/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1021 West Buena Avenue 2E,Chicago,IL,,07/28/2021,"$470,000",,1021 West Buena Avenue 2E Chicago IL,1021 West Buena Avenue 2E Chicago IL,"1021 W Buena Ave #2e, Chicago, IL 60613, USA","(41.9582951, -87.6555844, 0.0)",41.9582951,-87.6555844,0.0
92,11084308.0,11084308/Alexandre Stoykov/List,Alexandre Stoykov,List,Fixed,,1339 North Dearborn Street 2A,Chicago,IL,,08/20/2021,"$275,000",,1339 North Dearborn Street 2A Chicago IL,1339 North Dearborn Street 2A Chicago IL,"1339 N Dearborn St #2a, Chicago, IL 60610, USA","(41.9070858, -87.6296244, 0.0)",41.9070858,-87.6296244,0.0
93,11084308.0,11084308/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1339 North Dearborn Street 2A,Chicago,IL,,08/20/2021,"$275,000",,1339 North Dearborn Street 2A Chicago IL,1339 North Dearborn Street 2A Chicago IL,"1339 N Dearborn St #2a, Chicago, IL 60610, USA","(41.9070858, -87.6296244, 0.0)",41.9070858,-87.6296244,0.0
94,11085255.0,11085255/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,5350 North Glenwood Avenue 2W,Chicago,IL,,06/28/2021,"$261,000",,5350 North Glenwood Avenue 2W Chicago IL,5350 North Glenwood Avenue 2W Chicago IL,"5350 N Glenwood Ave #2w, Chicago, IL 60640, USA","(41.9795895, -87.66518049999999, 0.0)",41.9795895,-87.66518049999999,0.0
95,11086146.0,11086146/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,3550 North Lake Shore Drive 917,Chicago,IL,,07/06/2021,"$180,000",,3550 North Lake Shore Drive 917 Chicago IL,3550 North Lake Shore Drive 917 Chicago IL,"3550 N Lake Shore Dr. APT 917, Chicago, IL 60657, USA","(41.9479739, -87.6437777, 0.0)",41.9479739,-87.6437777,0.0
96,11092346.0,11092346/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1657 West Addison Street 2,Chicago,IL,,08/03/2021,"$291,000",,1657 West Addison Street 2 Chicago IL,1657 West Addison Street 2 Chicago IL,"1657 W Addison St #2, Chicago, IL 60613, USA","(41.94669, -87.6710854, 0.0)",41.94669,-87.6710854,0.0
97,11093247.0,11093247/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,2030 North Burling Street 2,Chicago,IL,,06/25/2021,"$580,000",,2030 North Burling Street 2 Chicago IL,2030 North Burling Street 2 Chicago IL,"2030 N Burling St #2, Chicago, IL 60614, USA","(41.9191278, -87.64767990000001, 0.0)",41.9191278,-87.64767990000001,0.0
98,11093724.0,11093724/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,21 West Goethe Street 2C,Chicago,IL,,07/09/2021,"$110,000",,21 West Goethe Street 2C Chicago IL,21 West Goethe Street 2C Chicago IL,"21 W Goethe St #2c, Chicago, IL 60610, USA","(41.90545849999999, -87.62962639999999, 0.0)",41.90545849999999,-87.62962639999999,0.0
99,11093958.0,11093958/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,4536 North Sheridan Road 104,Chicago,IL,,07/01/2021,"$270,000",,4536 North Sheridan Road 104 Chicago IL,4536 North Sheridan Road 104 Chicago IL,"4536 N Sheridan Rd APT 104, Chicago, IL 60640, USA","(41.9646367, -87.65520289999999, 0.0)",41.9646367,-87.65520289999999,0.0
100,11095298.0,11095298/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,525 West Hawthorne Place 1703,Chicago,IL,,07/09/2021,"$265,500",,525 West Hawthorne Place 1703 Chicago IL,525 West Hawthorne Place 1703 Chicago IL,"525 W Hawthorne Pl APT 1703, Chicago, IL 60657, USA","(41.9442385, -87.64208339999999, 0.0)",41.9442385,-87.64208339999999,0.0
101,11102062.0,11102062/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,520 West Oakdale Avenue 1E,Chicago,IL,,07/09/2021,"$420,000",,520 West Oakdale Avenue 1E Chicago IL,520 West Oakdale Avenue 1E Chicago IL,"520 W Oakdale Ave #1e, Chicago, IL 60657, USA","(41.935783, -87.64273399999999, 0.0)",41.935783,-87.64273399999999,0.0
102,11111807.0,11111807/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1040 West Adams Street 102,Chicago,IL,,09/15/2021,"$282,000",,1040 West Adams Street 102 Chicago IL,1040 West Adams Street 102 Chicago IL,"1040 W Adams St UNIT 102, Chicago, IL 60607, USA","(41.8795368, -87.65379519999999, 0.0)",41.8795368,-87.65379519999999,0.0
103,11117631.0,11117631/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,856 West Sheridan Road 1A,Chicago,IL,,09/17/2021,"$655,000",,856 West Sheridan Road 1A Chicago IL,856 West Sheridan Road 1A Chicago IL,"856 W Sheridan Rd #1a, Chicago, IL 60613, USA","(41.9530124, -87.6519055, 0.0)",41.9530124,-87.6519055,0.0
104,11118028.0,11118028/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,741 West Waveland Avenue 1,Chicago,IL,,07/15/2021,"$485,000",,741 West Waveland Avenue 1 Chicago IL,741 West Waveland Avenue 1 Chicago IL,"741 W Waveland Ave APT 1, Chicago, IL 60613, USA","(41.9491025, -87.64794859999999, 0.0)",41.9491025,-87.64794859999999,0.0
105,11119979.0,11119979/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,6250 North Washtenaw Avenue 2N,Chicago,IL,,07/08/2021,"$135,000",,6250 North Washtenaw Avenue 2N Chicago IL,6250 North Washtenaw Avenue 2N Chicago IL,"6250 N Washtenaw Ave #2n, Chicago, IL 60659, USA","(41.995468, -87.697469, 0.0)",41.995468,-87.697469,0.0
106,11123856.0,11123856/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,2938 North Damen Avenue 2,Chicago,IL,,07/16/2021,"$434,000",,2938 North Damen Avenue 2 Chicago IL,2938 North Damen Avenue 2 Chicago IL,"2938 N Damen Ave UNIT 2, Chicago, IL 60618, USA","(41.9352401, -87.6785798, 0.0)",41.9352401,-87.6785798,0.0
107,11125073.0,11125073/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1219 West Lawrence Avenue 2,Chicago,IL,,08/25/2021,"$245,000",,1219 West Lawrence Avenue 2 Chicago IL,1219 West Lawrence Avenue 2 Chicago IL,"1219 W Lawrence Ave #2, Chicago, IL 60640, USA","(41.968794, -87.6608096, 0.0)",41.968794,-87.6608096,0.0
108,11130543.0,11130543/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1236 West Webster Avenue 1,Chicago,IL,,10/08/2021,"$617,500",,1236 West Webster Avenue 1 Chicago IL,1236 West Webster Avenue 1 Chicago IL,"1236 W Webster Ave #1, Chicago, IL 60614, USA","(41.9218628, -87.65978989999999, 0.0)",41.9218628,-87.65978989999999,0.0
109,11133508.0,11133508/Alexandre Stoykov/List,Alexandre Stoykov,List,Fixed,,2754 North Hampden Court 405,Chicago,IL,,08/24/2021,"$335,000",,2754 North Hampden Court 405 Chicago IL,2754 North Hampden Court 405 Chicago IL,"2754 N Hampden Ct APT 405, Chicago, IL 60614, USA","(41.9321595, -87.6427602, 0.0)",41.9321595,-87.6427602,0.0
110,11135939.0,11135939/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,2055 North Dayton Street 2A,Chicago,IL,,08/13/2021,"$360,000",,2055 North Dayton Street 2A Chicago IL,2055 North Dayton Street 2A Chicago IL,"2055 N Dayton St #2a, Chicago, IL 60614, USA","(41.91982, -87.649416, 0.0)",41.91982,-87.649416,0.0
111,11139529.0,11139529/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,4139 North Mozart Street 1,Chicago,IL,,08/19/2021,"$435,000",,4139 North Mozart Street 1 Chicago IL,4139 North Mozart Street 1 Chicago IL,"4139 N Mozart St #1, Chicago, IL 60618, USA","(41.95694470000001, -87.69918419999999, 0.0)",41.95694470000001,-87.69918419999999,0.0
112,11145829.0,11145829/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,3134 North Orchard Street 2,Chicago,IL,,10/08/2021,"$520,000",,3134 North Orchard Street 2 Chicago IL,3134 North Orchard Street 2 Chicago IL,"3134 N Orchard St #2, Chicago, IL 60657, USA","(41.938842, -87.647043, 0.0)",41.938842,-87.647043,0.0
113,11147616.0,11147616/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,1530 North Dearborn Parkway 10S,Chicago,IL,,08/30/2021,"$466,000",,1530 North Dearborn Parkway 10S Chicago IL,1530 North Dearborn Parkway 10S Chicago IL,"1530 N Dearborn Pkwy #10s, Chicago, IL 60610, USA","(41.9103435, -87.630327, 0.0)",41.9103435,-87.630327,0.0
114,11148989.0,11148989/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,5701 North Sheridan Road 7T,Chicago,IL,,08/23/2021,"$248,800",,5701 North Sheridan Road 7T Chicago IL,5701 North Sheridan Road 7T Chicago IL,"5701 N Sheridan Rd #7t, Chicago, IL 60660, USA","(41.98600589999999, -87.6544907, 0.0)",41.98600589999999,-87.6544907,0.0
115,11155282.0,11155282/Alexandre Stoykov/Buyer,Alexandre Stoykov,Buyer,Fixed,,6100 North Mozart Street 3,Chicago,IL,,12/08/2021,"$132,500",,6100 North Mozart Street 3 Chicago IL,6100 North Mozart Street 3 Chicago IL,"6100 N Mozart St APT 3, Chicago, IL 60659, USA","(41.9923344, -87.70100289999999, 0.0)",41.9923344,-87.70100289999999,0.0
